Time (s),Packet Interval (ms),avg_OSD.flyTime [s],Distance (m),Height (m),Speed - x (m/s),Speed - y (m/s),Speed - z (m/s),Speed (m/s)
306,25.419,306.45,0.963,45.49,0.02,0.06,2.82,2.820709131
306,10.278,306.45,0.963,45.49,0.02,0.06,2.82,2.820709131
306,21.932,306.45,0.963,45.49,0.02,0.06,2.82,2.820709131
306,43.1,306.45,0.963,45.49,0.02,0.06,2.82,2.820709131
306,0.899,306.45,0.963,45.49,0.02,0.06,2.82,2.820709131
306,1.988,306.45,0.963,45.49,0.02,0.06,2.82,2.820709131
306,0.075,306.45,0.963,45.49,0.02,0.06,2.82,2.820709131
306,12.776,306.45,0.963,45.49,0.02,0.06,2.82,2.820709131
306,20.396,306.45,0.963,45.49,0.02,0.06,2.82,2.820709131
306,34.641,306.45,0.963,45.49,0.02,0.06,2.82,2.820709131
306,11.672,306.45,0.963,45.49,0.02,0.06,2.82,2.820709131
307,20.511,307.45,1,42.48,0.01,0,2.93,2.930017065
307,25.549,307.45,1,42.48,0.01,0,2.93,2.930017065
307,20.298,307.45,1,42.48,0.01,0,2.93,2.930017065
307,4.259,307.45,1,42.48,0.01,0,2.93,2.930017065
307,9.865,307.45,1,42.48,0.01,0,2.93,2.930017065
307,15.648,307.45,1,42.48,0.01,0,2.93,2.930017065
307,7.268,307.45,1,42.48,0.01,0,2.93,2.930017065
307,16.527,307.45,1,42.48,0.01,0,2.93,2.930017065
307,1.513,307.45,1,42.48,0.01,0,2.93,2.930017065
307,0.055,307.45,1,42.48,0.01,0,2.93,2.930017065
307,28.335,307.45,1,42.48,0.01,0,2.93,2.930017065
307,9.401,307.45,1,42.48,0.01,0,2.93,2.930017065
307,11.45,307.45,1,42.48,0.01,0,2.93,2.930017065
307,32.892,307.45,1,42.48,0.01,0,2.93,2.930017065
307,10.321,307.45,1,42.48,0.01,0,2.93,2.930017065
307,8.942,307.45,1,42.48,0.01,0,2.93,2.930017065
307,12.181,307.45,1,42.48,0.01,0,2.93,2.930017065
307,20.298,307.45,1,42.48,0.01,0,2.93,2.930017065
307,20.895,307.45,1,42.48,0.01,0,2.93,2.930017065
307,20.302,307.45,1,42.48,0.01,0,2.93,2.930017065
307,20.388,307.45,1,42.48,0.01,0,2.93,2.930017065
307,7.833,307.45,1,42.48,0.01,0,2.93,2.930017065
307,0.06,307.45,1,42.48,0.01,0,2.93,2.930017065
307,22.739,307.45,1,42.48,0.01,0,2.93,2.930017065
307,12.842,307.45,1,42.48,0.01,0,2.93,2.930017065
307,20.278,307.45,1,42.48,0.01,0,2.93,2.930017065
307,2.555,307.45,1,42.48,0.01,0,2.93,2.930017065
307,22.095,307.45,1,42.48,0.01,0,2.93,2.930017065
307,2.255,307.45,1,42.48,0.01,0,2.93,2.930017065
307,4.274,307.45,1,42.48,0.01,0,2.93,2.930017065
307,14.11,307.45,1,42.48,0.01,0,2.93,2.930017065
307,1.661,307.45,1,42.48,0.01,0,2.93,2.930017065
307,3.718,307.45,1,42.48,0.01,0,2.93,2.930017065
307,35.221,307.45,1,42.48,0.01,0,2.93,2.930017065
307,14.58,307.45,1,42.48,0.01,0,2.93,2.930017065
307,43.989,307.45,1,42.48,0.01,0,2.93,2.930017065
307,10.33,307.45,1,42.48,0.01,0,2.93,2.930017065
307,94.202,307.45,1,42.48,0.01,0,2.93,2.930017065
307,14.55,307.45,1,42.48,0.01,0,2.93,2.930017065
307,24.775,307.45,1,42.48,0.01,0,2.93,2.930017065
307,20.344,307.45,1,42.48,0.01,0,2.93,2.930017065
307,25.076,307.45,1,42.48,0.01,0,2.93,2.930017065
307,21.654,307.45,1,42.48,0.01,0,2.93,2.930017065
307,0.935,307.45,1,42.48,0.01,0,2.93,2.930017065
307,19.348,307.45,1,42.48,0.01,0,2.93,2.930017065
307,28.046,307.45,1,42.48,0.01,0,2.93,2.930017065
307,26.061,307.45,1,42.48,0.01,0,2.93,2.930017065
307,29.705,307.45,1,42.48,0.01,0,2.93,2.930017065
307,0.061,307.45,1,42.48,0.01,0,2.93,2.930017065
307,2.961,307.45,1,42.48,0.01,0,2.93,2.930017065
307,11.618,307.45,1,42.48,0.01,0,2.93,2.930017065
307,24.879,307.45,1,42.48,0.01,0,2.93,2.930017065
307,34.153,307.45,1,42.48,0.01,0,2.93,2.930017065
307,10.195,307.45,1,42.48,0.01,0,2.93,2.930017065
307,18.19,307.45,1,42.48,0.01,0,2.93,2.930017065
307,0.068,307.45,1,42.48,0.01,0,2.93,2.930017065
307,8.444,307.45,1,42.48,0.01,0,2.93,2.930017065
307,26.927,307.45,1,42.48,0.01,0,2.93,2.930017065
308,60.855,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,11.155,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,21.166,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,16.078,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,4.245,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,1.422,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,43.181,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,5.403,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,5.106,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,0.069,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,3.93,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,28.113,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,20.655,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,32.673,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,15.915,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,1.197,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,20.295,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,26.032,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,26.405,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,24.643,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,3.615,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,5.143,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,26.204,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,3.921,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,16.081,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,15.818,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,15.032,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,18.631,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,9.642,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,1.226,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,2.649,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,94.628,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,15.141,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,1.327,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,5.974,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,33.592,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,22.054,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,21.613,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,13.083,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,32.018,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,23.676,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,27.444,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,21.537,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,6.213,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,17.805,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,20.269,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,30.801,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,12.435,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,18.127,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,0.361,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,6.108,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,22.132,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,20.274,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,27.744,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,20.283,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,5.003,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,3.009,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
308,12.624,308.45,0.995,39.49,0,-0.04,2.94,2.940272096
309,21.226,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,20.344,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,39.294,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,11.395,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,0.683,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,11.513,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,2.261,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,15.821,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,10.548,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,20.241,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,4.302,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,28.327,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,10.647,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,1.166,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,14.826,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,7.656,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,0.613,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,0.059,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,0.04,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,0.949,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,0.056,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,0.456,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,0.053,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,0.618,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,9.874,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,28.994,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,3.755,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,26.122,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,4.202,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,9.33,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,39.666,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,15.619,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,20.452,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,10.329,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,6.226,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,0.067,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,5.097,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,8.087,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,30.136,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,12.782,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,15.906,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,17.192,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,10.223,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,2.144,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,0.082,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,20.795,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,26.437,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,25.841,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,22.669,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,11.28,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,11.596,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,33.401,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,12.477,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,20.543,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,21.114,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,38.755,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,10.215,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,22.385,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,24.415,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,2.724,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,20.891,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,27.416,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,25.319,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,20.584,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,0.781,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,6.268,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,0.066,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,14.776,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,34.667,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,16.405,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
309,26.504,309.45,0.999,36.52,-0.01,-0.02,2.75,2.750090908
310,10.409,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,2.424,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,7.508,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,27.785,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,20.453,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,22.065,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,13.382,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,8.43,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,37.852,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,3.707,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,8.098,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,50.051,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,0.065,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,17.224,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,17.094,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,6.736,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,23.16,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,17.247,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,19.496,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,70.838,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,19.993,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,14.03,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,1.672,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,62.271,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,31.102,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,1.978,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,7.543,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,1.71,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,13.443,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,22.183,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,13.132,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,33.255,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,26.336,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,19.371,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,22.441,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,15.07,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,28.64,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,53.581,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,15.303,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,34.786,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,7.556,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,3.593,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,21.086,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,35.513,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,11.239,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,20.892,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,8.23,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,0.072,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,12.698,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,33.338,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
310,10.199,310.45,0.969,33.8,-0.01,0,2.53,2.530019763
311,22.935,311.45,0.956,31.33,0,0,2.33,2.33
311,20.297,311.45,0.956,31.33,0,0,2.33,2.33
311,4.018,311.45,0.956,31.33,0,0,2.33,2.33
311,0.066,311.45,0.956,31.33,0,0,2.33,2.33
311,16.245,311.45,0.956,31.33,0,0,2.33,2.33
311,26.491,311.45,0.956,31.33,0,0,2.33,2.33
311,28.361,311.45,0.956,31.33,0,0,2.33,2.33
311,6.452,311.45,0.956,31.33,0,0,2.33,2.33
311,13.069,311.45,0.956,31.33,0,0,2.33,2.33
311,17.769,311.45,0.956,31.33,0,0,2.33,2.33
311,11.723,311.45,0.956,31.33,0,0,2.33,2.33
311,3.979,311.45,0.956,31.33,0,0,2.33,2.33
311,12.728,311.45,0.956,31.33,0,0,2.33,2.33
311,15.63,311.45,0.956,31.33,0,0,2.33,2.33
311,10.332,311.45,0.956,31.33,0,0,2.33,2.33
311,13.223,311.45,0.956,31.33,0,0,2.33,2.33
311,7.059,311.45,0.956,31.33,0,0,2.33,2.33
311,18.243,311.45,0.956,31.33,0,0,2.33,2.33
311,0.061,311.45,0.956,31.33,0,0,2.33,2.33
311,2.059,311.45,0.956,31.33,0,0,2.33,2.33
311,50.736,311.45,0.956,31.33,0,0,2.33,2.33
311,10.21,311.45,0.956,31.33,0,0,2.33,2.33
311,20.326,311.45,0.956,31.33,0,0,2.33,2.33
311,22.047,311.45,0.956,31.33,0,0,2.33,2.33
311,3.595,311.45,0.956,31.33,0,0,2.33,2.33
311,20.452,311.45,0.956,31.33,0,0,2.33,2.33
311,20.341,311.45,0.956,31.33,0,0,2.33,2.33
311,11.797,311.45,0.956,31.33,0,0,2.33,2.33
311,8.456,311.45,0.956,31.33,0,0,2.33,2.33
311,10.897,311.45,0.956,31.33,0,0,2.33,2.33
311,10.583,311.45,0.956,31.33,0,0,2.33,2.33
311,11.867,311.45,0.956,31.33,0,0,2.33,2.33
311,1.138,311.45,0.956,31.33,0,0,2.33,2.33
311,7.286,311.45,0.956,31.33,0,0,2.33,2.33
311,34.561,311.45,0.956,31.33,0,0,2.33,2.33
311,12.578,311.45,0.956,31.33,0,0,2.33,2.33
311,27.695,311.45,0.956,31.33,0,0,2.33,2.33
311,3.59,311.45,0.956,31.33,0,0,2.33,2.33
311,17.923,311.45,0.956,31.33,0,0,2.33,2.33
311,0.065,311.45,0.956,31.33,0,0,2.33,2.33
311,6.571,311.45,0.956,31.33,0,0,2.33,2.33
311,10.767,311.45,0.956,31.33,0,0,2.33,2.33
311,16.067,311.45,0.956,31.33,0,0,2.33,2.33
311,25.317,311.45,0.956,31.33,0,0,2.33,2.33
311,23.383,311.45,0.956,31.33,0,0,2.33,2.33
311,22.144,311.45,0.956,31.33,0,0,2.33,2.33
311,22.423,311.45,0.956,31.33,0,0,2.33,2.33
311,50.546,311.45,0.956,31.33,0,0,2.33,2.33
311,10.643,311.45,0.956,31.33,0,0,2.33,2.33
311,20.765,311.45,0.956,31.33,0,0,2.33,2.33
311,28.211,311.45,0.956,31.33,0,0,2.33,2.33
311,20.623,311.45,0.956,31.33,0,0,2.33,2.33
311,21.529,311.45,0.956,31.33,0,0,2.33,2.33
311,21.948,311.45,0.956,31.33,0,0,2.33,2.33
311,5.842,311.45,0.956,31.33,0,0,2.33,2.33
311,34.7,311.45,0.956,31.33,0,0,2.33,2.33
311,10.199,311.45,0.956,31.33,0,0,2.33,2.33
311,21.048,311.45,0.956,31.33,0,0,2.33,2.33
311,20.297,311.45,0.956,31.33,0,0,2.33,2.33
311,14.494,311.45,0.956,31.33,0,0,2.33,2.33
311,1.744,311.45,0.956,31.33,0,0,2.33,2.33
311,12.13,311.45,0.956,31.33,0,0,2.33,2.33
311,20.529,311.45,0.956,31.33,0,0,2.33,2.33
311,22.278,311.45,0.956,31.33,0,0,2.33,2.33
312,20.34,312.45,0.902,29.03,0,0,2.16,2.16
312,20.278,312.45,0.902,29.03,0,0,2.16,2.16
312,5.545,312.45,0.902,29.03,0,0,2.16,2.16
312,0.072,312.45,0.902,29.03,0,0,2.16,2.16
312,19.878,312.45,0.902,29.03,0,0,2.16,2.16
312,21.217,312.45,0.902,29.03,0,0,2.16,2.16
312,9.34,312.45,0.902,29.03,0,0,2.16,2.16
312,36.701,312.45,0.902,29.03,0,0,2.16,2.16
312,12.039,312.45,0.902,29.03,0,0,2.16,2.16
312,1.249,312.45,0.902,29.03,0,0,2.16,2.16
312,22.344,312.45,0.902,29.03,0,0,2.16,2.16
312,22.994,312.45,0.902,29.03,0,0,2.16,2.16
312,40.604,312.45,0.902,29.03,0,0,2.16,2.16
312,19.275,312.45,0.902,29.03,0,0,2.16,2.16
312,0.063,312.45,0.902,29.03,0,0,2.16,2.16
312,13.489,312.45,0.902,29.03,0,0,2.16,2.16
312,13.132,312.45,0.902,29.03,0,0,2.16,2.16
312,22.597,312.45,0.902,29.03,0,0,2.16,2.16
312,24.406,312.45,0.902,29.03,0,0,2.16,2.16
312,27.142,312.45,0.902,29.03,0,0,2.16,2.16
312,33.96,312.45,0.902,29.03,0,0,2.16,2.16
312,9.94,312.45,0.902,29.03,0,0,2.16,2.16
312,10.075,312.45,0.902,29.03,0,0,2.16,2.16
312,38.076,312.45,0.902,29.03,0,0,2.16,2.16
312,11.956,312.45,0.902,29.03,0,0,2.16,2.16
312,2.9,312.45,0.902,29.03,0,0,2.16,2.16
312,0.981,312.45,0.902,29.03,0,0,2.16,2.16
312,30.416,312.45,0.902,29.03,0,0,2.16,2.16
312,13.093,312.45,0.902,29.03,0,0,2.16,2.16
312,20.696,312.45,0.902,29.03,0,0,2.16,2.16
312,23.81,312.45,0.902,29.03,0,0,2.16,2.16
312,2.087,312.45,0.902,29.03,0,0,2.16,2.16
312,9.598,312.45,0.902,29.03,0,0,2.16,2.16
312,1.194,312.45,0.902,29.03,0,0,2.16,2.16
312,15.342,312.45,0.902,29.03,0,0,2.16,2.16
312,9.061,312.45,0.902,29.03,0,0,2.16,2.16
312,12.101,312.45,0.902,29.03,0,0,2.16,2.16
312,21.174,312.45,0.902,29.03,0,0,2.16,2.16
312,21.33,312.45,0.902,29.03,0,0,2.16,2.16
312,42.826,312.45,0.902,29.03,0,0,2.16,2.16
312,25.371,312.45,0.902,29.03,0,0,2.16,2.16
312,10.662,312.45,0.902,29.03,0,0,2.16,2.16
312,8.219,312.45,0.902,29.03,0,0,2.16,2.16
312,22.336,312.45,0.902,29.03,0,0,2.16,2.16
312,27.296,312.45,0.902,29.03,0,0,2.16,2.16
312,29.707,312.45,0.902,29.03,0,0,2.16,2.16
312,21.63,312.45,0.902,29.03,0,0,2.16,2.16
312,13.536,312.45,0.902,29.03,0,0,2.16,2.16
312,20.741,312.45,0.902,29.03,0,0,2.16,2.16
312,0.544,312.45,0.902,29.03,0,0,2.16,2.16
312,23.721,312.45,0.902,29.03,0,0,2.16,2.16
312,25.842,312.45,0.902,29.03,0,0,2.16,2.16
312,21.301,312.45,0.902,29.03,0,0,2.16,2.16
312,34.525,312.45,0.902,29.03,0,0,2.16,2.16
312,0.069,312.45,0.902,29.03,0,0,2.16,2.16
312,1.042,312.45,0.902,29.03,0,0,2.16,2.16
312,20.956,312.45,0.902,29.03,0,0,2.16,2.16
313,19.134,313.45,0.876,26.9,0,0,2.02,2.02
313,32.618,313.45,0.876,26.9,0,0,2.02,2.02
313,10.18,313.45,0.876,26.9,0,0,2.02,2.02
313,23.779,313.45,0.876,26.9,0,0,2.02,2.02
313,1.095,313.45,0.876,26.9,0,0,2.02,2.02
313,4.166,313.45,0.876,26.9,0,0,2.02,2.02
313,20.967,313.45,0.876,26.9,0,0,2.02,2.02
313,4.382,313.45,0.876,26.9,0,0,2.02,2.02
313,28.377,313.45,0.876,26.9,0,0,2.02,2.02
313,2.167,313.45,0.876,26.9,0,0,2.02,2.02
313,10.791,313.45,0.876,26.9,0,0,2.02,2.02
313,6.402,313.45,0.876,26.9,0,0,2.02,2.02
313,12.165,313.45,0.876,26.9,0,0,2.02,2.02
313,22.412,313.45,0.876,26.9,0,0,2.02,2.02
313,14.07,313.45,0.876,26.9,0,0,2.02,2.02
313,32.593,313.45,0.876,26.9,0,0,2.02,2.02
313,10.795,313.45,0.876,26.9,0,0,2.02,2.02
313,20.594,313.45,0.876,26.9,0,0,2.02,2.02
313,9.212,313.45,0.876,26.9,0,0,2.02,2.02
313,0.055,313.45,0.876,26.9,0,0,2.02,2.02
313,42.284,313.45,0.876,26.9,0,0,2.02,2.02
313,44.103,313.45,0.876,26.9,0,0,2.02,2.02
313,29.993,313.45,0.876,26.9,0,0,2.02,2.02
313,0.331,313.45,0.876,26.9,0,0,2.02,2.02
313,2.806,313.45,0.876,26.9,0,0,2.02,2.02
313,16.218,313.45,0.876,26.9,0,0,2.02,2.02
313,53.569,313.45,0.876,26.9,0,0,2.02,2.02
313,16.083,313.45,0.876,26.9,0,0,2.02,2.02
313,0.561,313.45,0.876,26.9,0,0,2.02,2.02
313,0.067,313.45,0.876,26.9,0,0,2.02,2.02
313,23.397,313.45,0.876,26.9,0,0,2.02,2.02
313,23.475,313.45,0.876,26.9,0,0,2.02,2.02
313,21.005,313.45,0.876,26.9,0,0,2.02,2.02
313,12.122,313.45,0.876,26.9,0,0,2.02,2.02
313,18.897,313.45,0.876,26.9,0,0,2.02,2.02
313,0.311,313.45,0.876,26.9,0,0,2.02,2.02
313,0.052,313.45,0.876,26.9,0,0,2.02,2.02
313,16.906,313.45,0.876,26.9,0,0,2.02,2.02
313,10.487,313.45,0.876,26.9,0,0,2.02,2.02
313,12.617,313.45,0.876,26.9,0,0,2.02,2.02
313,43.499,313.45,0.876,26.9,0,0,2.02,2.02
313,14.979,313.45,0.876,26.9,0,0,2.02,2.02
313,26.227,313.45,0.876,26.9,0,0,2.02,2.02
313,40.518,313.45,0.876,26.9,0,0,2.02,2.02
313,10.963,313.45,0.876,26.9,0,0,2.02,2.02
313,35.845,313.45,0.876,26.9,0,0,2.02,2.02
313,11.496,313.45,0.876,26.9,0,0,2.02,2.02
313,21.347,313.45,0.876,26.9,0,0,2.02,2.02
313,31.302,313.45,0.876,26.9,0,0,2.02,2.02
313,13.71,313.45,0.876,26.9,0,0,2.02,2.02
