Time,Packet Inter-arrival (ms),Time (s),avg_OSD.height [m]
161.961347,0.026,162,41.75
161.991884,30.537,162,41.75
161.992479,0.595,162,41.75
161.992725,0.246,162,41.75
161.992974,0.249,162,41.75
161.993221,0.247,162,41.75
161.993321,0.1,162,41.75
162.005447,12.126,162,41.75
162.006725,1.278,162,41.75
162.007918,1.193,162,41.75
162.022595,14.677,162,41.75
162.023156,0.561,162,41.75
162.023403,0.247,162,41.75
162.023661,0.258,162,41.75
162.024484,0.823,162,41.75
162.02458,0.096,162,41.75
162.027242,2.662,162,41.75
162.031886,4.644,162,41.75
162.060153,28.267,162,41.75
162.063619,3.466,162,41.75
162.063694,0.075,162,41.75
162.063725,0.031,162,41.75
162.063745,0.02,162,41.75
162.063762,0.017,162,41.75
162.084252,20.49,162,41.75
162.087703,3.451,162,41.75
162.09329,5.587,162,41.75
162.093348,0.058,162,41.75
162.093375,0.027,162,41.75
162.0934,0.025,162,41.75
162.093421,0.021,162,41.75
162.104922,11.501,162,41.75
162.110996,6.074,162,41.75
162.121718,10.722,162,41.75
162.124803,3.085,162,41.75
162.12486,0.057,162,41.75
162.125047,0.187,162,41.75
162.125074,0.027,162,41.75
162.125152,0.078,162,41.75
162.127679,2.527,162,41.75
162.156109,28.43,162,41.75
162.158258,2.149,162,41.75
162.158494,0.236,162,41.75
162.158814,0.32,162,41.75
162.158845,0.031,162,41.75
162.158868,0.023,162,41.75
162.190873,32.005,162,41.75
162.191443,0.57,162,41.75
162.19169,0.247,162,41.75
162.191935,0.245,162,41.75
162.192078,0.143,162,41.75
162.222695,30.617,162,41.75
162.224757,2.062,162,41.75
162.224991,0.234,162,41.75
162.225237,0.246,162,41.75
162.225329,0.092,162,41.75
162.225351,0.022,162,41.75
162.22581,0.459,162,41.75
162.228424,2.614,162,41.75
162.255775,27.351,162,41.75
162.26018,4.405,162,41.75
162.260238,0.058,162,41.75
162.260263,0.025,162,41.75
162.260286,0.023,162,41.75
162.260308,0.022,162,41.75
162.274255,13.947,162,41.75
162.288278,14.023,162,41.75
162.289013,0.735,162,41.75
162.289271,0.258,162,41.75
162.289487,0.216,162,41.75
162.289761,0.274,162,41.75
162.289854,0.093,162,41.75
162.316248,26.394,162,41.75
162.324644,8.396,162,41.75
162.327581,2.937,162,41.75
162.327662,0.081,162,41.75
162.327691,0.029,162,41.75
162.32771,0.019,162,41.75
162.327729,0.019,162,41.75
162.32926,1.531,162,41.75
162.357428,28.168,162,41.75
162.358242,0.814,162,41.75
162.358484,0.242,162,41.75
162.358721,0.237,162,41.75
162.358983,0.262,162,41.75
162.359089,0.106,162,41.75
162.386699,27.61,162,41.75
162.389793,3.094,162,41.75
162.395285,5.492,162,41.75
162.395506,0.221,162,41.75
162.395533,0.027,162,41.75
162.395556,0.023,162,41.75
162.395578,0.022,162,41.75
162.423487,27.909,162,41.75
162.431797,8.31,162,41.75
162.432012,0.215,162,41.75
162.432219,0.207,162,41.75
162.432436,0.217,162,41.75
162.432948,0.512,162,41.75
162.43304,0.092,162,41.75
162.43307,0.03,162,41.75
162.456891,23.821,162,41.75
162.461678,4.787,162,41.75
162.461976,0.298,162,41.75
162.462175,0.199,162,41.75
162.462425,0.25,162,41.75
162.462677,0.252,162,41.75
162.462713,0.036,162,41.75
162.489397,26.684,162,41.75
162.48994,0.543,162,41.75
162.490174,0.234,162,41.75
162.490444,0.27,162,41.75
162.490661,0.217,162,41.75
162.490911,0.25,162,41.75
162.491773,0.862,162,41.75
162.524211,32.438,163,40.75
162.524829,0.618,163,40.75
162.52508,0.251,163,40.75
162.525337,0.257,163,40.75
162.525575,0.238,163,40.75
162.525824,0.249,163,40.75
162.526082,0.258,163,40.75
162.526293,0.211,163,40.75
162.530759,4.466,163,40.75
162.556055,25.296,163,40.75
162.556711,0.656,163,40.75
162.556809,0.098,163,40.75
162.557014,0.205,163,40.75
162.557264,0.25,163,40.75
162.557445,0.181,163,40.75
162.573659,16.214,163,40.75
162.588749,15.09,163,40.75
162.589351,0.602,163,40.75
162.589594,0.243,163,40.75
162.589877,0.283,163,40.75
162.5901,0.223,163,40.75
162.590625,0.525,163,40.75
162.590669,0.044,163,40.75
162.623921,33.252,163,40.75
162.625959,2.038,163,40.75
162.626196,0.237,163,40.75
162.626226,0.03,163,40.75
162.62625,0.024,163,40.75
162.626271,0.021,163,40.75
162.632245,5.974,163,40.75
162.65602,23.775,163,40.75
162.661164,5.144,163,40.75
162.661221,0.057,163,40.75
162.661242,0.021,163,40.75
162.661383,0.141,163,40.75
162.661473,0.09,163,40.75
162.684344,22.871,163,40.75
162.689917,5.573,163,40.75
162.691669,1.752,163,40.75
162.691736,0.067,163,40.75
162.691901,0.165,163,40.75
162.691928,0.027,163,40.75
162.723081,31.153,163,40.75
162.723811,0.73,163,40.75
162.724046,0.235,163,40.75
162.724294,0.248,163,40.75
162.724523,0.229,163,40.75
162.730585,6.062,163,40.75
162.735057,4.472,163,40.75
162.757661,22.604,163,40.75
162.758259,0.598,163,40.75
162.758518,0.259,163,40.75
162.758757,0.239,163,40.75
162.759005,0.248,163,40.75
162.759082,0.077,163,40.75
162.789625,30.543,163,40.75
162.790288,0.663,163,40.75
162.790465,0.177,163,40.75
162.790714,0.249,163,40.75
162.791009,0.295,163,40.75
162.791047,0.038,163,40.75
162.814043,22.996,163,40.75
162.814244,0.201,163,40.75
162.823243,8.999,163,40.75
162.824705,1.462,163,40.75
162.824943,0.238,163,40.75
162.825193,0.25,163,40.75
162.825387,0.194,163,40.75
162.832768,7.381,163,40.75
162.857737,24.969,163,40.75
162.858289,0.552,163,40.75
162.858526,0.237,163,40.75
162.858773,0.247,163,40.75
162.859022,0.249,163,40.75
162.885306,26.284,163,40.75
162.894029,8.723,163,40.75
162.894581,0.552,163,40.75
162.894899,0.318,163,40.75
162.897299,2.4,163,40.75
162.897356,0.057,163,40.75
162.923704,26.348,163,40.75
162.924289,0.585,163,40.75
162.92489,0.601,163,40.75
162.925127,0.237,163,40.75
162.925386,0.259,163,40.75
162.925578,0.192,163,40.75
162.933548,7.97,163,40.75
162.959733,26.185,163,40.75
162.960281,0.548,163,40.75
162.960531,0.25,163,40.75
162.960766,0.235,163,40.75
162.960999,0.233,163,40.75
162.994516,33.517,163,40.75
162.99507,0.554,163,40.75
162.995336,0.266,163,40.75
162.995572,0.236,163,40.75
162.995817,0.245,163,40.75
162.995859,0.042,163,40.75
163.020485,24.626,163,40.75
163.020719,0.234,163,40.75
163.020795,0.076,163,40.75
163.023551,2.756,163,40.75
163.024417,0.866,163,40.75
163.024668,0.251,163,40.75
163.024915,0.247,163,40.75
163.025165,0.25,163,40.75
163.025249,0.084,163,40.75
163.030067,4.818,163,40.75
163.034285,4.218,163,40.75
163.056487,22.202,163,40.75
163.057031,0.544,163,40.75
163.057275,0.244,163,40.75
163.057521,0.246,163,40.75
163.058099,0.578,163,40.75
163.058242,0.143,163,40.75
163.075862,17.62,163,40.75
163.089065,13.203,163,40.75
163.089629,0.564,163,40.75
163.089917,0.288,163,40.75
163.090138,0.221,163,40.75
163.090348,0.21,163,40.75
163.119915,29.567,163,40.75
163.122906,2.991,163,40.75
163.124483,1.577,163,40.75
163.124724,0.241,163,40.75
163.124888,0.164,163,40.75
163.12557,0.682,163,40.75
163.129896,4.326,163,40.75
163.135121,5.225,163,40.75
163.157254,22.133,163,40.75
163.157322,0.068,163,40.75
163.157597,0.275,163,40.75
163.158045,0.448,163,40.75
163.158094,0.049,163,40.75
163.186387,28.293,163,40.75
163.190391,4.004,163,40.75
163.191001,0.61,163,40.75
163.191256,0.255,163,40.75
163.191496,0.24,163,40.75
163.191742,0.246,163,40.75
163.191987,0.245,163,40.75
163.192058,0.071,163,40.75
163.223655,31.597,163,40.75
163.224213,0.558,163,40.75
163.224462,0.249,163,40.75
163.22472,0.258,163,40.75
163.224952,0.232,163,40.75
163.225183,0.231,163,40.75
163.23681,11.627,163,40.75
163.257192,20.382,163,40.75
163.257797,0.605,163,40.75
163.258036,0.239,163,40.75
163.258291,0.255,163,40.75
163.25862,0.329,163,40.75
163.258751,0.131,163,40.75
163.290216,31.465,163,40.75
163.290767,0.551,163,40.75
163.291012,0.245,163,40.75
163.291262,0.25,163,40.75
163.291497,0.235,163,40.75
163.291749,0.252,163,40.75
163.293881,2.132,163,40.75
163.293943,0.062,163,40.75
163.322517,28.574,163,40.75
163.328449,5.932,163,40.75
163.329052,0.603,163,40.75
163.329314,0.262,163,40.75
163.329561,0.247,163,40.75
163.330807,1.246,163,40.75
163.330856,0.049,163,40.75
163.330881,0.025,163,40.75
163.334519,3.638,163,40.75
163.334746,0.227,163,40.75
163.334992,0.246,163,40.75
163.33525,0.258,163,40.75
163.335283,0.033,163,40.75
163.336563,1.28,163,40.75
163.36305,26.487,163,40.75
163.363638,0.588,163,40.75
163.363879,0.241,163,40.75
163.364124,0.245,163,40.75
163.364731,0.607,163,40.75
163.364798,0.067,163,40.75
163.369366,4.568,163,40.75
163.369424,0.058,163,40.75
163.369458,0.034,163,40.75
163.369486,0.028,163,40.75
163.369509,0.023,163,40.75
163.369603,0.094,163,40.75
163.369627,0.024,163,40.75
163.380634,11.007,163,40.75
163.391294,10.66,163,40.75
163.392371,1.077,163,40.75
163.392596,0.225,163,40.75
163.392841,0.245,163,40.75
163.393085,0.244,163,40.75
163.393335,0.25,163,40.75
163.393463,0.128,163,40.75
163.42483,31.367,163,40.75
163.42529,0.46,163,40.75
163.425548,0.258,163,40.75
163.425787,0.239,163,40.75
163.426047,0.26,163,40.75
163.426232,0.185,163,40.75
163.438302,12.07,163,40.75
163.450474,12.172,163,40.75
163.457257,6.783,163,40.75
163.457817,0.56,163,40.75
163.458063,0.246,163,40.75
163.458321,0.258,163,40.75
163.458555,0.234,163,40.75
163.458732,0.177,163,40.75
163.485404,26.672,163,40.75
163.49038,4.976,163,40.75
163.490931,0.551,163,40.75
163.491256,0.325,163,40.75
163.491437,0.181,163,40.75
163.49169,0.253,163,40.75
163.491752,0.062,163,40.75
163.525651,33.899,164,39.75
163.526243,0.592,164,39.75
163.52918,2.937,164,39.75
163.529234,0.054,164,39.75
163.529259,0.025,164,39.75
163.529281,0.022,164,39.75
163.538129,8.848,164,39.75
163.558694,20.565,164,39.75
163.559284,0.59,164,39.75
163.559531,0.247,164,39.75
163.559925,0.394,164,39.75
163.560022,0.097,164,39.75
163.560111,0.089,164,39.75
163.566124,6.013,164,39.75
163.566319,0.195,164,39.75
163.590101,23.782,164,39.75
163.590693,0.592,164,39.75
163.590931,0.238,164,39.75
163.591218,0.287,164,39.75
163.591425,0.207,164,39.75
163.593277,1.852,164,39.75
163.623845,30.568,164,39.75
163.624515,0.67,164,39.75
163.624755,0.24,164,39.75
163.62498,0.225,164,39.75
163.625277,0.297,164,39.75
163.625493,0.216,164,39.75
163.62553,0.037,164,39.75
163.625599,0.069,164,39.75
163.625629,0.03,164,39.75
163.639458,13.829,164,39.75
163.656634,17.176,164,39.75
163.657229,0.595,164,39.75
163.65759,0.361,164,39.75
163.658172,0.582,164,39.75
163.658417,0.245,164,39.75
163.658531,0.114,164,39.75
163.663234,4.703,164,39.75
163.66384,0.606,164,39.75
163.674794,10.954,164,39.75
163.683417,8.623,164,39.75
163.690172,6.755,164,39.75
163.692316,2.144,164,39.75
163.692377,0.061,164,39.75
163.692402,0.025,164,39.75
163.692521,0.119,164,39.75
163.692546,0.025,164,39.75
163.692573,0.027,164,39.75
163.724369,31.796,164,39.75
163.724896,0.527,164,39.75
163.725137,0.241,164,39.75
163.725378,0.241,164,39.75
163.725551,0.173,164,39.75
163.740528,14.977,164,39.75
163.744985,4.457,164,39.75
163.750032,5.047,164,39.75
163.761487,11.455,164,39.75
163.76344,1.953,164,39.75
163.763491,0.051,164,39.75
163.763519,0.028,164,39.75
163.763543,0.024,164,39.75
163.790605,27.062,164,39.75
163.791174,0.569,164,39.75
163.79144,0.266,164,39.75
163.791746,0.306,164,39.75
163.792007,0.261,164,39.75
163.823707,31.7,164,39.75
163.824231,0.524,164,39.75
163.8245,0.269,164,39.75
163.824731,0.231,164,39.75
163.824967,0.236,164,39.75
163.832443,7.476,164,39.75
163.832635,0.192,164,39.75
163.840738,8.103,164,39.75
163.852853,12.115,164,39.75
163.856839,3.986,164,39.75
163.85831,1.471,164,39.75
163.85835,0.04,164,39.75
163.858379,0.029,164,39.75
163.858407,0.028,164,39.75
163.858435,0.028,164,39.75
163.890215,31.78,164,39.75
163.892076,1.861,164,39.75
163.892242,0.166,164,39.75
163.892457,0.215,164,39.75
163.892687,0.23,164,39.75
163.892723,0.036,164,39.75
163.925791,33.068,164,39.75
163.926504,0.713,164,39.75
163.926671,0.167,164,39.75
163.926923,0.252,164,39.75
163.92814,1.217,164,39.75
163.928197,0.057,164,39.75
163.928226,0.029,164,39.75
163.942491,14.265,164,39.75
163.957049,14.558,164,39.75
163.958584,1.535,164,39.75
163.958824,0.24,164,39.75
163.959066,0.242,164,39.75
163.959705,0.639,164,39.75
163.959874,0.169,164,39.75
163.985109,25.235,164,39.75
163.992621,7.512,164,39.75
163.993604,0.983,164,39.75
163.993821,0.217,164,39.75
163.994061,0.24,164,39.75
163.994307,0.246,164,39.75
163.99448,0.173,164,39.75
164.02376,29.28,164,39.75
164.024254,0.494,164,39.75
164.02474,0.486,164,39.75
164.024775,0.035,164,39.75
164.024992,0.217,164,39.75
164.025089,0.097,164,39.75
164.034215,9.126,164,39.75
164.034656,0.441,164,39.75
164.034692,0.036,164,39.75
164.041405,6.713,164,39.75
164.05143,10.025,164,39.75
164.057327,5.897,164,39.75
164.059554,2.227,164,39.75
164.059612,0.058,164,39.75
164.059652,0.04,164,39.75
164.059693,0.041,164,39.75
164.059786,0.093,164,39.75
164.059818,0.032,164,39.75
164.090365,30.547,164,39.75
164.090961,0.596,164,39.75
164.091153,0.192,164,39.75
164.091402,0.249,164,39.75
164.091654,0.252,164,39.75
164.091765,0.111,164,39.75
164.123655,31.89,164,39.75
164.124189,0.534,164,39.75
164.124426,0.237,164,39.75
164.124689,0.263,164,39.75
164.124918,0.229,164,39.75
164.124998,0.08,164,39.75
164.133357,8.359,164,39.75
164.14211,8.753,164,39.75
164.148809,6.699,164,39.75
164.157367,8.558,164,39.75
164.157929,0.562,164,39.75
164.158169,0.24,164,39.75
164.158417,0.248,164,39.75
164.159691,1.274,164,39.75
164.159728,0.037,164,39.75
164.172822,13.094,164,39.75
164.197537,24.715,164,39.75
164.198311,0.774,164,39.75
164.198545,0.234,164,39.75
164.199532,0.987,164,39.75
164.199573,0.041,164,39.75
164.224302,24.729,164,39.75
164.224879,0.577,164,39.75
164.225115,0.236,164,39.75
164.225365,0.25,164,39.75
164.225545,0.18,164,39.75
164.243354,17.809,164,39.75
164.256754,13.4,164,39.75
164.259022,2.268,164,39.75
164.2591,0.078,164,39.75
164.259126,0.026,164,39.75
164.25915,0.024,164,39.75
164.259173,0.023,164,39.75
164.285989,26.816,164,39.75
164.290633,4.644,164,39.75
164.291256,0.623,164,39.75
164.291477,0.221,164,39.75
164.291749,0.272,164,39.75
164.29197,0.221,164,39.75
164.292048,0.078,164,39.75
164.324309,32.261,164,39.75
164.324905,0.596,164,39.75
164.325148,0.243,164,39.75
164.325393,0.245,164,39.75
164.325648,0.255,164,39.75
164.325802,0.154,164,39.75
164.340283,14.481,164,39.75
164.34452,4.237,164,39.75
164.357601,13.081,164,39.75
164.358178,0.577,164,39.75
164.35841,0.232,164,39.75
164.358658,0.248,164,39.75
164.359235,0.577,164,39.75
164.359332,0.097,164,39.75
164.391966,32.634,164,39.75
164.394521,2.555,164,39.75
164.394594,0.073,164,39.75
164.394619,0.025,164,39.75
164.394642,0.023,164,39.75
164.394663,0.021,164,39.75
164.425477,30.814,164,39.75
164.426041,0.564,164,39.75
164.42629,0.249,164,39.75
164.426562,0.272,164,39.75
164.426786,0.224,164,39.75
164.427354,0.568,164,39.75
164.427423,0.069,164,39.75
164.444268,16.845,164,39.75
164.448506,4.238,164,39.75
164.458872,10.366,164,39.75
164.459566,0.694,164,39.75
164.459745,0.179,164,39.75
164.459986,0.241,164,39.75
164.460222,0.236,164,39.75
164.460449,0.227,164,39.75
164.475153,14.704,164,39.75
164.490722,15.569,164,39.75
164.491291,0.569,164,39.75
164.491527,0.236,164,39.75
164.491794,0.267,164,39.75
164.492028,0.234,164,39.75
164.492099,0.071,164,39.75
164.527496,35.397,165,38.75
164.528105,0.609,165,38.75
164.528346,0.241,165,38.75
164.528602,0.256,165,38.75
164.528856,0.254,165,38.75
164.5289,0.044,165,38.75
164.544995,16.095,165,38.75
164.557895,12.9,165,38.75
164.561873,3.978,165,38.75
164.562182,0.309,165,38.75
164.562346,0.164,165,38.75
164.563244,0.898,165,38.75
164.563292,0.048,165,38.75
164.591904,28.612,165,38.75
164.5925,0.596,165,38.75
164.592736,0.236,165,38.75
164.592991,0.255,165,38.75
164.593802,0.811,165,38.75
164.59385,0.048,165,38.75
164.616163,22.313,165,38.75
164.624431,8.268,165,38.75
164.62495,0.519,165,38.75
164.625216,0.266,165,38.75
164.62545,0.234,165,38.75
164.625693,0.243,165,38.75
164.625768,0.075,165,38.75
164.648226,22.458,165,38.75
164.652413,4.187,165,38.75
164.658116,5.703,165,38.75
164.658495,0.379,165,38.75
164.658694,0.199,165,38.75
164.65927,0.576,165,38.75
164.659525,0.255,165,38.75
164.692871,33.346,165,38.75
164.693502,0.631,165,38.75
164.693749,0.247,165,38.75
164.69398,0.231,165,38.75
164.694237,0.257,165,38.75
164.694494,0.257,165,38.75
164.694602,0.108,165,38.75
164.724613,30.011,165,38.75
164.72512,0.507,165,38.75
164.725802,0.682,165,38.75
164.725861,0.059,165,38.75
164.727121,1.26,165,38.75
164.727222,0.101,165,38.75
164.727247,0.025,165,38.75
164.746685,19.438,165,38.75
164.748228,1.543,165,38.75
164.758086,9.858,165,38.75
164.758989,0.903,165,38.75
164.759034,0.045,165,38.75
164.75914,0.106,165,38.75
164.759832,0.692,165,38.75
164.760007,0.175,165,38.75
164.760315,0.308,165,38.75
164.772358,12.043,165,38.75
164.791049,18.691,165,38.75
164.791737,0.688,165,38.75
164.791985,0.248,165,38.75
164.79223,0.245,165,38.75
164.792485,0.255,165,38.75
164.792741,0.256,165,38.75
164.793339,0.598,165,38.75
164.793589,0.25,165,38.75
164.793624,0.035,165,38.75
164.82479,31.166,165,38.75
164.825371,0.581,165,38.75
164.825618,0.247,165,38.75
164.82587,0.252,165,38.75
164.826121,0.251,165,38.75
164.826364,0.243,165,38.75
164.827,0.636,165,38.75
164.827246,0.246,165,38.75
164.82749,0.244,165,38.75
164.82774,0.25,165,38.75
164.827847,0.107,165,38.75
164.846054,18.207,165,38.75
164.846599,0.545,165,38.75
164.84702,0.421,165,38.75
164.864258,17.238,165,38.75
164.865218,0.96,165,38.75
164.865303,0.085,165,38.75
164.866724,1.421,165,38.75
164.866778,0.054,165,38.75
164.866802,0.024,165,38.75
164.870206,3.404,165,38.75
164.870402,0.196,165,38.75
164.87065,0.248,165,38.75
164.871457,0.807,165,38.75
164.871505,0.048,165,38.75
164.871531,0.026,165,38.75
164.871599,0.068,165,38.75
164.890801,19.202,165,38.75
164.89133,0.529,165,38.75
164.891571,0.241,165,38.75
164.891826,0.255,165,38.75
164.892074,0.248,165,38.75
164.892316,0.242,165,38.75
164.892694,0.378,165,38.75
164.927989,35.295,165,38.75
164.928613,0.624,165,38.75
164.928851,0.238,165,38.75
164.931436,2.585,165,38.75
164.931497,0.061,165,38.75
164.931527,0.03,165,38.75
164.931555,0.028,165,38.75
164.934215,2.66,165,38.75
164.94743,13.215,165,38.75
164.958174,10.744,165,38.75
164.959577,1.403,165,38.75
164.95988,0.303,165,38.75
164.960425,0.545,165,38.75
164.960675,0.25,165,38.75
164.960835,0.16,165,38.75
164.992107,31.272,165,38.75
164.992704,0.597,165,38.75
164.99295,0.246,165,38.75
164.993296,0.346,165,38.75
164.993453,0.157,165,38.75
164.993628,0.175,165,38.75
165.024903,31.275,165,38.75
165.025479,0.576,165,38.75
165.02571,0.231,165,38.75
165.025962,0.252,165,38.75
165.026213,0.251,165,38.75
165.026649,0.436,165,38.75
165.045152,18.503,165,38.75
165.046249,1.097,165,38.75
165.04676,0.511,165,38.75
165.048113,1.353,165,38.75
165.058553,10.44,165,38.75
165.059103,0.55,165,38.75
165.059367,0.264,165,38.75
165.059716,0.349,165,38.75
165.059849,0.133,165,38.75
165.060397,0.548,165,38.75
165.073304,12.907,165,38.75
165.085123,11.819,165,38.75
165.091112,5.989,165,38.75
165.094298,3.186,165,38.75
165.094527,0.229,165,38.75
165.095637,1.11,165,38.75
165.095683,0.046,165,38.75
165.096497,0.814,165,38.75
165.124781,28.284,165,38.75
165.125379,0.598,165,38.75
165.125629,0.25,165,38.75
165.125889,0.26,165,38.75
165.126126,0.237,165,38.75
165.126239,0.113,165,38.75
165.148701,22.462,165,38.75
165.150341,1.64,165,38.75
165.158539,8.198,165,38.75
165.160165,1.626,165,38.75
165.160211,0.046,165,38.75
165.160231,0.02,165,38.75
165.163218,2.987,165,38.75
165.16328,0.062,165,38.75
165.170204,6.924,165,38.75
165.191312,21.108,165,38.75
165.192047,0.735,165,38.75
165.1923,0.253,165,38.75
165.192546,0.246,165,38.75
165.192809,0.263,165,38.75
165.193051,0.242,165,38.75
165.193417,0.366,165,38.75
165.225643,32.226,165,38.75
165.226221,0.578,165,38.75
165.22676,0.539,165,38.75
165.226804,0.044,165,38.75
165.226882,0.078,165,38.75
165.24943,22.548,165,38.75
165.258489,9.059,165,38.75
165.259087,0.598,165,38.75
165.259218,0.131,165,38.75
165.262672,3.454,165,38.75
165.262916,0.244,165,38.75
165.263147,0.231,165,38.75
165.263519,0.372,165,38.75
165.284062,20.543,165,38.75
165.285003,0.941,165,38.75
165.291096,6.093,165,38.75
165.293616,2.52,165,38.75
165.293878,0.262,165,38.75
165.294094,0.216,165,38.75
165.294309,0.215,165,38.75
165.294558,0.249,165,38.75
165.296013,1.455,165,38.75
165.326947,30.934,165,38.75
165.327532,0.585,165,38.75
165.327793,0.261,165,38.75
165.328041,0.248,165,38.75
165.328282,0.241,165,38.75
165.328675,0.393,165,38.75
165.328716,0.041,165,38.75
165.350136,21.42,165,38.75
165.356131,5.995,165,38.75
165.357786,1.655,165,38.75
165.358587,0.801,165,38.75
165.358636,0.049,165,38.75
165.358954,0.318,165,38.75
165.361079,2.125,165,38.75
165.36112,0.041,165,38.75
165.361139,0.019,165,38.75
165.391715,30.576,165,38.75
165.392539,0.824,165,38.75
165.392799,0.26,165,38.75
165.39304,0.241,165,38.75
165.393359,0.319,165,38.75
165.393557,0.198,165,38.75
165.393601,0.044,165,38.75
165.397678,4.077,165,38.75
165.426008,28.33,165,38.75
165.426708,0.7,165,38.75
165.426803,0.095,165,38.75
165.427502,0.699,165,38.75
165.427603,0.101,165,38.75
165.427787,0.184,165,38.75
165.4521,24.313,165,38.75
165.458755,6.655,165,38.75
165.46013,1.375,165,38.75
165.46036,0.23,165,38.75
165.460881,0.521,165,38.75
165.460923,0.042,165,38.75
165.461018,0.095,165,38.75
165.468787,7.769,165,38.75
165.492284,23.497,165,38.75
165.492885,0.601,165,38.75
165.493116,0.231,165,38.75
165.493355,0.239,165,38.75
165.493603,0.248,165,38.75
165.493866,0.263,165,38.75
165.493901,0.035,165,38.75
165.531401,37.5,166,37.75
165.531999,0.598,166,37.75
165.532251,0.252,166,37.75
165.532498,0.247,166,37.75
165.532743,0.245,166,37.75
165.53299,0.247,166,37.75
165.551656,18.666,166,37.75
165.558638,6.982,166,37.75
165.559186,0.548,166,37.75
165.559441,0.255,166,37.75
165.559953,0.512,166,37.75
165.561025,1.072,166,37.75
165.561071,0.046,166,37.75
165.573108,12.037,166,37.75
165.592123,19.015,166,37.75
165.592728,0.605,166,37.75
165.59327,0.542,166,37.75
165.593315,0.045,166,37.75
165.593498,0.183,166,37.75
165.593745,0.247,166,37.75
165.593994,0.249,166,37.75
165.594032,0.038,166,37.75
165.623235,29.203,166,37.75
165.623368,0.133,166,37.75
165.625342,1.974,166,37.75
165.625628,0.286,166,37.75
165.62589,0.262,166,37.75
165.626134,0.244,166,37.75
165.626368,0.234,166,37.75
165.626948,0.58,166,37.75
165.627056,0.108,166,37.75
165.65417,27.114,166,37.75
165.658981,4.811,166,37.75
165.659805,0.824,166,37.75
165.659962,0.157,166,37.75
165.660528,0.566,166,37.75
165.66076,0.232,166,37.75
165.660885,0.125,166,37.75
165.683451,22.566,166,37.75
165.68362,0.169,166,37.75
165.691813,8.193,166,37.75
165.692558,0.745,166,37.75
165.692608,0.05,166,37.75
165.692805,0.197,166,37.75
165.693055,0.25,166,37.75
165.693094,0.039,166,37.75
165.725856,32.762,166,37.75
165.726134,0.278,166,37.75
165.72624,0.106,166,37.75
165.726502,0.262,166,37.75
165.726727,0.225,166,37.75
165.727351,0.624,166,37.75
165.727603,0.252,166,37.75
165.727885,0.282,166,37.75
165.727998,0.113,166,37.75
165.734354,6.356,166,37.75
165.753015,18.661,166,37.75
165.75867,5.655,166,37.75
165.762601,3.931,166,37.75
165.762683,0.082,166,37.75
165.762714,0.031,166,37.75
165.762745,0.031,166,37.75
165.768985,6.24,166,37.75
165.792073,23.088,166,37.75
165.79263,0.557,166,37.75
165.792856,0.226,166,37.75
165.79341,0.554,166,37.75
165.793456,0.046,166,37.75
165.793483,0.027,166,37.75
165.827525,34.042,166,37.75
165.829354,1.829,166,37.75
165.829407,0.053,166,37.75
165.829429,0.022,166,37.75
165.829448,0.019,166,37.75
165.829467,0.019,166,37.75
165.853836,24.369,166,37.75
165.859337,5.501,166,37.75
165.862012,2.675,166,37.75
165.862245,0.233,166,37.75
165.862504,0.259,166,37.75
165.86253,0.026,166,37.75
165.862738,0.208,166,37.75
165.862792,0.054,166,37.75
165.885832,23.04,166,37.75
165.891549,5.717,166,37.75
165.894743,3.194,166,37.75
165.894975,0.232,166,37.75
165.895207,0.232,166,37.75
165.895341,0.134,166,37.75
165.926863,31.522,166,37.75
165.928821,1.958,166,37.75
165.929047,0.226,166,37.75
165.929297,0.25,166,37.75
165.929499,0.202,166,37.75
165.954531,25.032,166,37.75
165.961108,6.577,166,37.75
165.961669,0.561,166,37.75
165.961912,0.243,166,37.75
165.962162,0.25,166,37.75
165.962374,0.212,166,37.75
165.997293,34.919,166,37.75
165.997883,0.59,166,37.75
165.998126,0.243,166,37.75
165.998362,0.236,166,37.75
165.99857,0.208,166,37.75
166.026242,27.672,166,37.75
166.026541,0.299,166,37.75
166.026787,0.246,166,37.75
166.027805,1.018,166,37.75
166.028032,0.227,166,37.75
166.028292,0.26,166,37.75
166.028524,0.232,166,37.75
166.05529,26.766,166,37.75
166.059518,4.228,166,37.75
166.06107,1.552,166,37.75
166.061301,0.231,166,37.75
166.061545,0.244,166,37.75
166.065741,4.196,166,37.75
166.065852,0.111,166,37.75
166.065878,0.026,166,37.75
166.065904,0.026,166,37.75
166.072767,6.863,166,37.75
166.072995,0.228,166,37.75
166.073278,0.283,166,37.75
166.073423,0.145,166,37.75
166.090211,16.788,166,37.75
166.092151,1.94,166,37.75
166.092705,0.554,166,37.75
166.092959,0.254,166,37.75
166.093208,0.249,166,37.75
166.093807,0.599,166,37.75
166.094077,0.27,166,37.75
166.094116,0.039,166,37.75
166.125877,31.761,166,37.75
166.127023,1.146,166,37.75
166.127239,0.216,166,37.75
166.127854,0.615,166,37.75
166.128101,0.247,166,37.75
166.128347,0.246,166,37.75
166.12842,0.073,166,37.75
166.155951,27.531,166,37.75
166.159331,3.38,166,37.75
166.160064,0.733,166,37.75
166.16055,0.486,166,37.75
166.1607,0.15,166,37.75
166.160948,0.248,166,37.75
166.160986,0.038,166,37.75
166.169667,8.681,166,37.75
166.169946,0.279,166,37.75
