Time,Packet Inter-arrival (s),Time (s),avg_OSD.height [m]
14.400755,0.028157,14,1.5
14.403244,0.002489,14,1.5
14.403314,7.00E-05,14,1.5
14.406393,0.003079,14,1.5
14.406462,6.90E-05,14,1.5
14.42258,0.016118,14,1.5
14.442904,0.020324,14,1.5
14.462957,0.020053,14,1.5
14.463185,0.000228,14,1.5
14.463376,0.000191,14,1.5
14.464762,0.001386,14,1.5
14.464832,7.00E-05,14,1.5
14.465285,0.000453,14,1.5
14.485292,0.020007,14,1.5
14.49009,0.004798,14,1.5
14.503437,0.013347,15,1.5
14.508983,0.005546,15,1.5
14.530495,0.021512,15,1.5
14.55852,0.028025,15,1.5
14.578844,0.020324,15,1.5
14.612639,0.033795,15,1.5
14.634273,0.021634,15,1.5
14.644523,0.01025,15,1.5
14.666681,0.022158,15,1.5
14.675701,0.00902,15,1.5
14.700213,0.024512,15,1.5
14.706508,0.006295,15,1.5
14.717163,0.010655,15,1.5
14.729042,0.011879,15,1.5
14.732905,0.003863,15,1.5
14.734301,0.001396,15,1.5
14.737306,0.003005,15,1.5
14.73787,0.000564,15,1.5
14.758153,0.020283,15,1.5
14.778685,0.020532,15,1.5
14.799709,0.021024,15,1.5
14.807788,0.008079,15,1.5
14.842236,0.034448,15,1.5
14.85938,0.017144,15,1.5
14.879727,0.020347,15,1.5
14.902824,0.023097,15,1.5
14.919847,0.017023,15,1.5
14.926583,0.006736,15,1.5
14.948209,0.021626,15,1.5
14.968484,0.020275,15,1.5
14.990907,0.022423,15,1.5
15.011461,0.020554,15,1.5
15.01154,7.90E-05,15,1.5
15.011586,4.60E-05,15,1.5
15.011631,4.50E-05,15,1.5
15.012504,0.000873,15,1.5
15.032953,0.020449,15,1.5
15.053779,0.020826,15,1.5
15.059979,0.0062,15,1.5
15.060052,7.30E-05,15,1.5
15.074051,0.013999,15,1.5
15.07842,0.004369,15,1.5
15.09471,0.01629,15,1.5
15.111084,0.016374,15,1.5
15.120508,0.009424,15,1.5
15.141109,0.020601,15,1.5
15.172027,0.030918,15,1.5
15.183827,0.0118,15,1.5
15.20559,0.021763,15,1.5
15.212185,0.006595,15,1.5
15.214278,0.002093,15,1.5
15.245111,0.030833,15,1.5
15.262503,0.017392,15,1.5
15.285277,0.022774,15,1.5
15.310513,0.025236,15,1.5
15.398292,0.087779,15,1.5
15.408687,0.010395,15,1.5
15.416811,0.008124,15,1.5
15.417808,0.000997,15,1.5
15.417877,6.90E-05,15,1.5
15.418728,0.000851,15,1.5
15.432135,0.013407,15,1.5
15.470157,0.038022,15,1.5
15.489544,0.019387,15,1.5
15.501028,0.011484,16,1.75
15.506283,0.005255,16,1.75
15.520565,0.014282,16,1.75
15.52347,0.002905,16,1.75
15.548256,0.024786,16,1.75
15.570053,0.021797,16,1.75
15.597759,0.027706,16,1.75
15.626278,0.028519,16,1.75
15.648364,0.022086,16,1.75
15.670818,0.022454,16,1.75
15.694691,0.023873,16,1.75
15.71498,0.020289,16,1.75
15.723492,0.008512,16,1.75
15.737513,0.014021,16,1.75
15.76171,0.024197,16,1.75
15.785263,0.023553,16,1.75
15.807523,0.02226,16,1.75
15.825387,0.017864,16,1.75
15.832865,0.007478,16,1.75
15.862634,0.029769,16,1.75
15.874182,0.011548,16,1.75
15.899174,0.024992,16,1.75
15.919486,0.020312,16,1.75
15.952244,0.032758,16,1.75
15.967153,0.014909,16,1.75
15.987682,0.020529,16,1.75
16.026191,0.038509,16,1.75
16.051187,0.024996,16,1.75
16.062105,0.010918,16,1.75
16.084559,0.022454,16,1.75
16.130544,0.045985,16,1.75
16.130625,8.10E-05,16,1.75
16.146495,0.01587,16,1.75
16.167752,0.021257,16,1.75
16.189578,0.021826,16,1.75
16.210021,0.020443,16,1.75
16.212754,0.002733,16,1.75
16.23098,0.018226,16,1.75
16.233093,0.002113,16,1.75
16.233237,0.000144,16,1.75
16.257986,0.024749,16,1.75
16.279832,0.021846,16,1.75
16.303641,0.023809,16,1.75
16.332131,0.02849,16,1.75
16.370629,0.038498,16,1.75
16.380835,0.010206,16,1.75
16.40174,0.020905,16,1.75
16.430472,0.028732,16,1.75
16.434682,0.00421,16,1.75
16.437077,0.002395,16,1.75
16.437145,6.80E-05,16,1.75
16.437194,4.90E-05,16,1.75
16.451204,0.01401,16,1.75
16.47278,0.021576,16,1.75
16.500476,0.027696,17,1.9
16.521545,0.021069,17,1.9
16.523561,0.002016,17,1.9
16.539379,0.015818,17,1.9
16.544286,0.004907,17,1.9
16.573811,0.029525,17,1.9
16.583999,0.010188,17,1.9
16.609134,0.025135,17,1.9
16.632786,0.023652,17,1.9
16.654746,0.02196,17,1.9
16.676378,0.021632,17,1.9
16.705599,0.029221,17,1.9
16.717218,0.011619,17,1.9
16.742351,0.025133,17,1.9
16.756757,0.014406,17,1.9
16.776242,0.019485,17,1.9
16.811703,0.035461,17,1.9
16.824459,0.012756,17,1.9
16.826576,0.002117,17,1.9
16.82869,0.002114,17,1.9
16.830401,0.001711,17,1.9
16.832656,0.002255,17,1.9
16.84249,0.009834,17,1.9
16.847889,0.005399,17,1.9
16.869832,0.021943,17,1.9
16.903943,0.034111,17,1.9
16.914133,0.01019,17,1.9
16.935973,0.02184,17,1.9
16.962324,0.026351,17,1.9
16.987133,0.024809,17,1.9
17.007679,0.020546,17,1.9
17.031437,0.023758,17,1.9
17.05096,0.019523,17,1.9
17.051031,7.10E-05,17,1.9
17.051099,6.80E-05,17,1.9
17.058795,0.007696,17,1.9
17.059424,0.000629,17,1.9
17.081004,0.02158,17,1.9
17.111558,0.030554,17,1.9
17.112347,0.000789,17,1.9
17.112413,6.60E-05,17,1.9
17.12465,0.012237,17,1.9
17.129243,0.004593,17,1.9
17.152147,0.022904,17,1.9
17.152384,0.000237,17,1.9
17.176927,0.024543,17,1.9
17.197201,0.020274,17,1.9
17.226264,0.029063,17,1.9
17.247493,0.021229,17,1.9
17.25278,0.005287,17,1.9
17.25286,8.00E-05,17,1.9
17.281075,0.028215,17,1.9
17.310629,0.029554,17,1.9
17.323984,0.013355,17,1.9
17.368095,0.044111,17,1.9
17.37834,0.010245,17,1.9
17.418364,0.040024,17,1.9
17.455488,0.037124,17,1.9
17.455912,0.000424,17,1.9
17.45621,0.000298,17,1.9
17.457078,0.000868,17,1.9
17.458273,0.001195,17,1.9
17.471584,0.013311,17,1.9
17.5078,0.036216,18,1.9
17.510112,0.002312,18,1.9
17.516865,0.006753,18,1.9
17.533563,0.016698,18,1.9
17.541861,0.008298,18,1.9
17.555256,0.013395,18,1.9
17.560218,0.004962,18,1.9
17.581208,0.02099,18,1.9
17.607559,0.026351,18,1.9
17.631175,0.023616,18,1.9
17.653939,0.022764,18,1.9
17.674211,0.020272,18,1.9
17.694775,0.020564,18,1.9
17.715076,0.020301,18,1.9
17.737431,0.022355,18,1.9
17.739919,0.002488,18,1.9
17.74726,0.007341,18,1.9
17.757733,0.010473,18,1.9
17.760322,0.002589,18,1.9
17.779938,0.019616,18,1.9
17.800501,0.020563,18,1.9
17.821039,0.020538,18,1.9
17.841476,0.020437,18,1.9
17.861696,0.02022,18,1.9
17.865494,0.003798,18,1.9
17.885808,0.020314,18,1.9
17.90713,0.021322,18,1.9
17.935635,0.028505,18,1.9
17.95596,0.020325,18,1.9
17.976231,0.020271,18,1.9
17.997541,0.02131,18,1.9
18.021464,0.023923,18,1.9
18.042074,0.02061,18,1.9
18.064292,0.022218,18,1.9
18.084806,0.020514,18,1.9
18.105064,0.020258,18,1.9
18.126859,0.021795,18,1.9
18.152163,0.025304,18,1.9
18.165464,0.013301,18,1.9
18.172565,0.007101,18,1.9
18.218597,0.046032,18,1.9
18.229302,0.010705,18,1.9
18.250421,0.021119,18,1.9
18.26875,0.018329,18,1.9
18.269758,0.001008,18,1.9
18.271171,0.001413,18,1.9
18.307542,0.036371,18,1.9
18.317712,0.01017,18,1.9
18.344001,0.026289,18,1.9
18.368368,0.024367,18,1.9
18.393022,0.024654,18,1.9
18.413282,0.02026,18,1.9
18.443913,0.030631,18,1.9
18.454261,0.010348,18,1.9
18.473694,0.019433,18,1.9
18.473896,0.000202,18,1.9
18.473943,4.70E-05,18,1.9
18.473979,3.60E-05,18,1.9
18.47459,0.000611,18,1.9
18.496258,0.021668,18,1.9
18.516817,0.020559,19,2.07
18.541459,0.024642,19,2.07
18.559303,0.017844,19,2.07
18.56999,0.010687,19,2.07
18.574679,0.004689,19,2.07
18.591192,0.016513,19,2.07
18.611466,0.020274,19,2.07
18.633307,0.021841,19,2.07
18.659372,0.026065,19,2.07
18.679676,0.020304,19,2.07
18.706529,0.026853,19,2.07
18.729151,0.022622,19,2.07
18.760693,0.031542,19,2.07
18.771092,0.010399,19,2.07
18.777399,0.006307,19,2.07
18.794766,0.017367,19,2.07
18.810784,0.016018,19,2.07
18.812361,0.001577,19,2.07
18.813535,0.001174,19,2.07
18.820809,0.007274,19,2.07
18.844076,0.023267,19,2.07
18.878433,0.034357,19,2.07
18.905007,0.026574,19,2.07
18.925694,0.020687,19,2.07
18.944578,0.018884,19,2.07
18.955302,0.010724,19,2.07
18.983288,0.027986,19,2.07
19.015103,0.031815,19,2.07
19.02787,0.012767,19,2.07
19.05059,0.02272,19,2.07
19.070841,0.020251,19,2.07
19.085305,0.014464,19,2.07
19.08575,0.000445,19,2.07
19.085799,4.90E-05,19,2.07
19.091098,0.005299,19,2.07
19.104519,0.013421,19,2.07
19.111627,0.007108,19,2.07
19.13672,0.025093,19,2.07
19.147004,0.010284,19,2.07
19.149302,0.002298,19,2.07
19.153955,0.004653,19,2.07
19.157028,0.003073,19,2.07
19.180747,0.023719,19,2.07
19.184657,0.00391,19,2.07
19.215052,0.030395,19,2.07
19.237246,0.022194,19,2.07
19.266556,0.02931,19,2.07
19.274404,0.007848,19,2.07
19.278058,0.003654,19,2.07
19.289202,0.011144,19,2.07
19.289265,6.30E-05,19,2.07
19.299696,0.010431,19,2.07
19.320024,0.020328,19,2.07
19.342676,0.022652,19,2.07
19.366342,0.023666,19,2.07
19.39021,0.023868,19,2.07
19.413019,0.022809,19,2.07
19.450742,0.037723,19,2.07
19.460913,0.010171,19,2.07
19.466201,0.005288,19,2.07
19.466248,4.70E-05,19,2.07
19.466282,3.40E-05,19,2.07
19.466317,3.50E-05,19,2.07
19.467897,0.00158,19,2.07
19.46794,4.30E-05,19,2.07
19.487939,0.019999,19,2.07
19.492017,0.004078,19,2.07
19.493122,0.001105,19,2.07
19.494512,0.00139,19,2.07
19.494889,0.000377,19,2.07
19.509056,0.014167,20,3.2
19.529369,0.020313,20,3.2
19.554018,0.024649,20,3.2
19.575445,0.021427,20,3.2
19.578253,0.002808,20,3.2
19.595735,0.017482,20,3.2
19.596125,0.00039,20,3.2
19.627453,0.031328,20,3.2
19.65119,0.023737,20,3.2
19.66176,0.01057,20,3.2
19.694864,0.033104,20,3.2
19.707764,0.0129,20,3.2
19.730859,0.023095,20,3.2
19.755415,0.024556,20,3.2
19.783193,0.027778,20,3.2
19.799426,0.016233,20,3.2
19.804162,0.004736,20,3.2
19.826617,0.022455,20,3.2
19.850107,0.02349,20,3.2
19.872107,0.022,20,3.2
19.89269,0.020583,20,3.2
19.90148,0.00879,20,3.2
19.913433,0.011953,20,3.2
19.945483,0.03205,20,3.2
19.958167,0.012684,20,3.2
19.978781,0.020614,20,3.2
20.001096,0.022315,20,3.2
20.001371,0.000275,20,3.2
20.025487,0.024116,20,3.2
20.045933,0.020446,20,3.2
20.075345,0.029412,20,3.2
20.095671,0.020326,20,3.2
20.115932,0.020261,20,3.2
20.13848,0.022548,20,3.2
20.178817,0.040337,20,3.2
20.192529,0.013712,20,3.2
20.205202,0.012673,20,3.2
20.213659,0.008457,20,3.2
20.23394,0.020281,20,3.2
20.2542,0.02026,20,3.2
20.278912,0.024712,20,3.2
20.299364,0.020452,20,3.2
20.310785,0.011421,20,3.2
20.310844,5.90E-05,20,3.2
20.322052,0.011208,20,3.2
20.342316,0.020264,20,3.2
20.364207,0.021891,20,3.2
20.384465,0.020258,20,3.2
20.405183,0.020718,20,3.2
20.425532,0.020349,20,3.2
20.451091,0.025559,20,3.2
20.471909,0.020818,20,3.2
20.493205,0.021296,20,3.2
20.508285,0.01508,21,4.53
20.50857,0.000285,21,4.53
20.508905,0.000335,21,4.53
20.509465,0.00056,21,4.53
20.513493,0.004028,21,4.53
20.533748,0.020255,21,4.53
20.564996,0.031248,21,4.53
20.578321,0.013325,21,4.53
20.598602,0.020281,21,4.53
20.600934,0.002332,21,4.53
20.616234,0.0153,21,4.53
20.631919,0.015685,21,4.53
20.642103,0.010184,21,4.53
20.662359,0.020256,21,4.53
20.691165,0.028806,21,4.53
20.711471,0.020306,21,4.53
20.733333,0.021862,21,4.53
20.755736,0.022403,21,4.53
20.776203,0.020467,21,4.53
20.796474,0.020271,21,4.53
20.796746,0.000272,21,4.53
20.815455,0.018709,21,4.53
20.816735,0.00128,21,4.53
20.837059,0.020324,21,4.53
20.866477,0.029418,21,4.53
20.890068,0.023591,21,4.53
20.916814,0.026746,21,4.53
20.918995,0.002181,21,4.53
20.964795,0.0458,21,4.53
20.985498,0.020703,21,4.53
21.008941,0.023443,21,4.53
21.019795,0.010854,21,4.53
21.0438,0.024005,21,4.53
21.064123,0.020323,21,4.53
21.084385,0.020262,21,4.53
21.104637,0.020252,21,4.53
21.124884,0.020247,21,4.53
21.145141,0.020257,21,4.53
21.165443,0.020302,21,4.53
21.178535,0.013092,21,4.53
21.182479,0.003944,21,4.53
21.182681,0.000202,21,4.53
21.186007,0.003326,21,4.53
21.195039,0.009032,21,4.53
21.206269,0.01123,21,4.53
21.215789,0.00952,21,4.53
21.218191,0.002402,21,4.53
21.219743,0.001552,21,4.53
21.220551,0.000808,21,4.53
21.24248,0.021929,21,4.53
21.25365,0.01117,21,4.53
21.281918,0.028268,21,4.53
21.294212,0.012294,21,4.53
21.314476,0.020264,21,4.53
21.320982,0.006506,21,4.53
21.321031,4.90E-05,21,4.53
21.33473,0.013699,21,4.53
21.354995,0.020265,21,4.53
21.375262,0.020267,21,4.53
21.395734,0.020472,21,4.53
21.416046,0.020312,21,4.53
21.436307,0.020261,21,4.53
21.503977,0.06767,22,5.04
21.517328,0.013351,22,5.04
21.525002,0.007674,22,5.04
21.525053,5.10E-05,22,5.04
21.525094,4.10E-05,22,5.04
21.52544,0.000346,22,5.04
21.561162,0.035722,22,5.04
21.581159,0.019997,22,5.04
21.59134,0.010181,22,5.04
21.611579,0.020239,22,5.04
21.631789,0.02021,22,5.04
21.63543,0.003641,22,5.04
21.63548,5.00E-05,22,5.04
21.652066,0.016586,22,5.04
21.678172,0.026106,22,5.04
21.725213,0.047041,22,5.04
21.738161,0.012948,22,5.04
21.759751,0.02159,22,5.04
21.780254,0.020503,22,5.04
21.800646,0.020392,22,5.04
21.820909,0.020263,22,5.04
21.828812,0.007903,22,5.04
21.841165,0.012353,22,5.04
21.861447,0.020282,22,5.04
21.883515,0.022068,22,5.04
21.918098,0.034583,22,5.04
21.928281,0.010183,22,5.04
21.930618,0.002337,22,5.04
21.949134,0.018516,22,5.04
21.969499,0.020365,22,5.04
21.989904,0.020405,22,5.04
22.010183,0.020279,22,5.04
22.031615,0.021432,22,5.04
22.035698,0.004083,22,5.04
22.048665,0.012967,22,5.04
22.051899,0.003234,22,5.04
22.072627,0.020728,22,5.04
22.092878,0.020251,22,5.04
22.125893,0.033015,22,5.04
22.154045,0.028152,22,5.04
22.16423,0.010185,22,5.04
22.189337,0.025107,22,5.04
22.210723,0.021386,22,5.04
22.231483,0.02076,22,5.04
22.233791,0.002308,22,5.04
22.252601,0.01881,22,5.04
22.273574,0.020973,22,5.04
22.293844,0.02027,22,5.04
22.31449,0.020646,22,5.04
22.335113,0.020623,22,5.04
22.337853,0.00274,22,5.04
22.337914,6.10E-05,22,5.04
22.362627,0.024713,22,5.04
22.373663,0.011036,22,5.04
22.3876,0.013937,22,5.04
22.412986,0.025386,22,5.04
22.440948,0.027962,22,5.04
22.469337,0.028389,22,5.04
22.490236,0.020899,22,5.04
22.51062,0.020384,23,5.03
22.530915,0.020295,23,5.03
22.541724,0.010809,23,5.03
22.542732,0.001008,23,5.03
22.542813,8.10E-05,23,5.03
22.542917,0.000104,23,5.03
22.551238,0.008321,23,5.03
22.573383,0.022145,23,5.03
22.6222,0.048817,23,5.03
22.629306,0.007106,23,5.03
22.635803,0.006497,23,5.03
22.646875,0.011072,23,5.03
22.659767,0.012892,23,5.03
22.680279,0.020512,23,5.03
22.700542,0.020263,23,5.03
22.722627,0.022085,23,5.03
22.730465,0.007838,23,5.03
22.742885,0.01242,23,5.03
22.763155,0.02027,23,5.03
22.783424,0.020269,23,5.03
22.8055,0.022076,23,5.03
22.829189,0.023689,23,5.03
22.848159,0.01897,23,5.03
22.858465,0.010306,23,5.03
22.879107,0.020642,23,5.03
22.89939,0.020283,23,5.03
22.919715,0.020325,23,5.03
22.93998,0.020265,23,5.03
22.948954,0.008974,23,5.03
22.960253,0.011299,23,5.03
22.980525,0.020272,23,5.03
23.000852,0.020327,23,5.03
23.021118,0.020266,23,5.03
23.049813,0.028695,23,5.03
23.072303,0.02249,23,5.03
23.095549,0.023246,23,5.03
23.116059,0.02051,23,5.03
23.138064,0.022005,23,5.03
23.159392,0.021328,23,5.03
23.17978,0.020388,23,5.03
23.20014,0.02036,23,5.03
23.220391,0.020251,23,5.03
23.23961,0.019219,23,5.03
23.240621,0.001011,23,5.03
23.242551,0.00193,23,5.03
23.250426,0.007875,23,5.03
23.265349,0.014923,23,5.03
23.292978,0.027629,23,5.03
23.301296,0.008318,23,5.03
23.30136,6.40E-05,23,5.03
23.329274,0.027914,23,5.03
23.348731,0.019457,23,5.03
23.352587,0.003856,23,5.03
23.353293,0.000706,23,5.03
23.359085,0.005792,23,5.03
23.379365,0.02028,23,5.03
23.399663,0.020298,23,5.03
23.42003,0.020367,23,5.03
23.440462,0.020432,23,5.03
23.460711,0.020249,23,5.03
23.480956,0.020245,23,5.03
23.501221,0.020265,24,5.4
23.522241,0.02102,24,5.4
23.525022,0.002781,24,5.4
23.528931,0.003909,24,5.4
23.529614,0.000683,24,5.4
23.545714,0.0161,24,5.4
23.554668,0.008954,24,5.4
23.554744,7.60E-05,24,5.4
23.554781,3.70E-05,24,5.4
23.555614,0.000833,24,5.4
23.566095,0.010481,24,5.4
23.586352,0.020257,24,5.4
23.606619,0.020267,24,5.4
23.626872,0.020253,24,5.4
23.645931,0.019059,24,5.4
23.647095,0.001164,24,5.4
23.656355,0.00926,24,5.4
23.667349,0.010994,24,5.4
23.68839,0.021041,24,5.4
23.708642,0.020252,24,5.4
23.728912,0.02027,24,5.4
23.754615,0.025703,24,5.4
23.777198,0.022583,24,5.4
23.778461,0.001263,24,5.4
23.779238,0.000777,24,5.4
23.78084,0.001602,24,5.4
23.782226,0.001386,24,5.4
23.804626,0.0224,24,5.4
23.819447,0.014821,24,5.4
23.824592,0.005145,24,5.4
23.833601,0.009009,24,5.4
23.85894,0.025339,24,5.4
23.863014,0.004074,24,5.4
23.895017,0.032003,24,5.4
23.905199,0.010182,24,5.4
23.926811,0.021612,24,5.4
23.930976,0.004165,24,5.4
23.947065,0.016089,24,5.4
23.9493,0.002235,24,5.4
23.962891,0.013591,24,5.4
23.967321,0.00443,24,5.4
23.991322,0.024001,24,5.4
24.018646,0.027324,24,5.4
24.052338,0.033692,24,5.4
24.075994,0.023656,24,5.4
24.08726,0.011266,24,5.4
24.110227,0.022967,24,5.4
24.130627,0.0204,24,5.4
24.151083,0.020456,24,5.4
24.171326,0.020243,24,5.4
24.191648,0.020322,24,5.4
24.213875,0.022227,24,5.4
24.251853,0.037978,24,5.4
24.263525,0.011672,24,5.4
24.26902,0.005495,24,5.4
24.284116,0.015096,24,5.4
24.310559,0.026443,24,5.4
24.330816,0.020257,24,5.4
24.35116,0.020344,24,5.4
24.370239,0.019079,24,5.4
24.370296,5.70E-05,24,5.4
24.371734,0.001438,24,5.4
24.392026,0.020292,24,5.4
24.412385,0.020359,24,5.4
24.432662,0.020277,24,5.4
24.469976,0.037314,24,5.4
24.470039,6.30E-05,24,5.4
24.470082,4.30E-05,24,5.4
24.472236,0.002154,24,5.4
24.4723,6.40E-05,24,5.4
24.474551,0.002251,24,5.4
24.486188,0.011637,24,5.4
24.508772,0.022584,25,6.35
24.529052,0.02028,25,6.35
24.549315,0.020263,25,6.35
24.569592,0.020277,25,6.35
24.574198,0.004606,25,6.35
24.574258,6.00E-05,25,6.35
24.574292,3.40E-05,25,6.35
24.574327,3.50E-05,25,6.35
24.590648,0.016321,25,6.35
24.610927,0.020279,25,6.35
24.640647,0.02972,25,6.35
24.650829,0.010182,25,6.35
24.662032,0.011203,25,6.35
24.675801,0.013769,25,6.35
24.676736,0.000935,25,6.35
24.697043,0.020307,25,6.35
24.717519,0.020476,25,6.35
24.739399,0.02188,25,6.35
24.759788,0.020389,25,6.35
24.78005,0.020262,25,6.35
24.80047,0.02042,25,6.35
24.820762,0.020292,25,6.35
24.841418,0.020656,25,6.35
24.864204,0.022786,25,6.35
24.879043,0.014839,25,6.35
24.884447,0.005404,25,6.35
24.904741,0.020294,25,6.35
24.925348,0.020607,25,6.35
24.945602,0.020254,25,6.35
24.9726,0.026998,25,6.35
24.979965,0.007365,25,6.35
24.992866,0.012901,25,6.35
25.015711,0.022845,25,6.35
25.035991,0.02028,25,6.35
25.060795,0.024804,25,6.35
25.081089,0.020294,25,6.35
25.101428,0.020339,25,6.35
25.121692,0.020264,25,6.35
25.141955,0.020263,25,6.35
25.163099,0.021144,25,6.35
25.183369,0.02027,25,6.35
25.214133,0.030764,25,6.35
25.229426,0.015293,25,6.35
25.250426,0.021,25,6.35
25.270691,0.020265,25,6.35
25.289627,0.018936,25,6.35
25.290958,0.001331,25,6.35
25.3113,0.020342,25,6.35
25.327993,0.016693,25,6.35
25.328608,0.000615,25,6.35
25.331657,0.003049,25,6.35
25.353295,0.021638,25,6.35
25.374359,0.021064,25,6.35
25.390127,0.015768,25,6.35
25.391374,0.001247,25,6.35
25.39148,0.000106,25,6.35
25.392633,0.001153,25,6.35
25.394905,0.002272,25,6.35
25.421159,0.026254,25,6.35
25.442289,0.02113,25,6.35
25.472881,0.030592,25,6.35
25.483069,0.010188,25,6.35
25.512934,0.029865,26,7.52
25.523119,0.010185,26,7.52
25.543516,0.020397,26,7.52
25.572944,0.029428,26,7.52
25.578509,0.005565,26,7.52
25.588696,0.010187,26,7.52
25.595318,0.006622,26,7.52
25.595379,6.10E-05,26,7.52
25.595812,0.000433,26,7.52
25.595998,0.000186,26,7.52
25.610124,0.014126,26,7.52
25.630843,0.020719,26,7.52
25.655653,0.02481,26,7.52
25.678017,0.022364,26,7.52
25.678759,0.000742,26,7.52
25.69886,0.020101,26,7.52
25.706646,0.007786,26,7.52
25.731837,0.025191,26,7.52
25.751416,0.019579,26,7.52
25.752126,0.00071,26,7.52
25.754191,0.002065,26,7.52
25.756018,0.001827,26,7.52
25.782183,0.026165,26,7.52
25.792459,0.010276,26,7.52
25.822545,0.030086,26,7.52
25.837719,0.015174,26,7.52
25.859459,0.02174,26,7.52
25.892185,0.032726,26,7.52
25.9012,0.009015,26,7.52
25.905402,0.004202,26,7.52
25.935732,0.03033,26,7.52
25.946208,0.010476,26,7.52
25.979312,0.033104,26,7.52
25.99266,0.013348,26,7.52
26.00073,0.00807,26,7.52
26.018256,0.017526,26,7.52
26.045233,0.026977,26,7.52
26.066446,0.021213,26,7.52
26.089968,0.023522,26,7.52
26.111601,0.021633,26,7.52
26.133784,0.022183,26,7.52
26.156377,0.022593,26,7.52
26.182496,0.026119,26,7.52
26.20768,0.025184,26,7.52
26.23687,0.02919,26,7.52
26.269083,0.032213,26,7.52
26.281937,0.012854,26,7.52
26.303127,0.02119,26,7.52
26.305556,0.002429,26,7.52
26.323442,0.017886,26,7.52
26.346001,0.022559,26,7.52
26.368345,0.022344,26,7.52
26.388617,0.020272,26,7.52
26.407596,0.018979,26,7.52
26.40766,6.40E-05,26,7.52
26.410538,0.002878,26,7.52
26.430806,0.020268,26,7.52
26.451936,0.02113,26,7.52
26.498481,0.046545,26,7.52
26.509841,0.01136,27,8.83
26.537365,0.027524,27,8.83
26.563124,0.025759,27,8.83
26.583622,0.020498,27,8.83
26.593355,0.009733,27,8.83
26.610199,0.016844,27,8.83
26.610269,7.00E-05,27,8.83
26.610324,5.50E-05,27,8.83
26.612785,0.002461,27,8.83
26.626494,0.013709,27,8.83
26.641728,0.015234,27,8.83
26.66416,0.022432,27,8.83
26.695997,0.031837,27,8.83
26.699118,0.003121,27,8.83
26.708766,0.009648,27,8.83
26.712777,0.004011,27,8.83
26.730611,0.017834,27,8.83
26.754241,0.02363,27,8.83
26.779452,0.025211,27,8.83
26.801038,0.021586,27,8.83
26.821311,0.020273,27,8.83
26.846753,0.025442,27,8.83
26.871123,0.02437,27,8.83
26.891431,0.020308,27,8.83
26.915113,0.023682,27,8.83
26.917369,0.002256,27,8.83
26.938369,0.021,27,8.83
26.964136,0.025767,27,8.83
26.987578,0.023442,27,8.83
27.007948,0.02037,27,8.83
27.01623,0.008282,27,8.83
27.029104,0.012874,27,8.83
27.049337,0.020233,27,8.83
27.074145,0.024808,27,8.83
27.090652,0.016507,27,8.83
27.098014,0.007362,27,8.83
27.118327,0.020313,27,8.83
27.140838,0.022511,27,8.83
27.197317,0.056479,27,8.83
27.245421,0.048104,27,8.83
27.26331,0.017889,27,8.83
27.283602,0.020292,27,8.83
27.304798,0.021196,27,8.83
27.320677,0.015879,27,8.83
27.334161,0.013484,27,8.83
27.354458,0.020297,27,8.83
27.358012,0.003554,27,8.83
27.360514,0.002502,27,8.83
27.376927,0.016413,27,8.83
27.398942,0.022015,27,8.83
27.418506,0.019564,27,8.83
27.419313,0.000807,27,8.83
27.421681,0.002368,27,8.83
27.422039,0.000358,27,8.83
27.423548,0.001509,27,8.83
27.441362,0.017814,27,8.83
27.462999,0.021637,27,8.83
27.483764,0.020765,27,8.83
27.50703,0.023266,28,9.97
27.527358,0.020328,28,9.97
27.547914,0.020556,28,9.97
27.57077,0.022856,28,9.97
27.591037,0.020267,28,9.97
27.611448,0.020411,28,9.97
27.624716,0.013268,28,9.97
27.624773,5.70E-05,28,9.97
27.625028,0.000255,28,9.97
27.625854,0.000826,28,9.97
27.633043,0.007189,28,9.97
27.654087,0.021044,28,9.97
27.674361,0.020274,28,9.97
27.698876,0.024515,28,9.97
27.71417,0.015294,28,9.97
27.719141,0.004971,28,9.97
27.726973,0.007832,28,9.97
27.727038,6.50E-05,28,9.97
27.741554,0.014516,28,9.97
27.761823,0.020269,28,9.97
27.776066,0.014243,28,9.97
27.783008,0.006942,28,9.97
27.78334,0.000332,28,9.97
27.791207,0.007867,28,9.97
27.79457,0.003363,28,9.97
27.837186,0.042616,28,9.97
27.855731,0.018545,28,9.97
27.877075,0.021344,28,9.97
27.898735,0.02166,28,9.97
27.921429,0.022694,28,9.97
27.929062,0.007633,28,9.97
27.94579,0.016728,28,9.97
27.971939,0.026149,28,9.97
27.996287,0.024348,28,9.97
28.021686,0.025399,28,9.97
28.030609,0.008923,28,9.97
28.042222,0.011613,28,9.97
28.062752,0.02053,28,9.97
28.085999,0.023247,28,9.97
28.109458,0.023459,28,9.97
28.130842,0.021384,28,9.97
28.151183,0.020341,28,9.97
28.171534,0.020351,28,9.97
28.191855,0.020321,28,9.97
28.205867,0.014012,28,9.97
28.208279,0.002412,28,9.97
28.212467,0.004188,28,9.97
28.236621,0.024154,28,9.97
28.257389,0.020768,28,9.97
28.284623,0.027234,28,9.97
28.305649,0.021026,28,9.97
28.334723,0.029074,28,9.97
28.337362,0.002639,28,9.97
28.357697,0.020335,28,9.97
28.371695,0.013998,28,9.97
