"Time (s)" "Packet Inter-arrival (ms)" "avg_OSD.flyTime [s]" "Distance (m)" "Height (m)"
183.0 3.322 183.45 13.892 25.52
183.0 7.572 183.45 13.892 25.52
183.0 6.333 183.45 13.892 25.52
183.0 0.579 183.45 13.892 25.52
183.0 0.255 183.45 13.892 25.52
183.0 0.281 183.45 13.892 25.52
183.0 0.208 183.45 13.892 25.52
183.0 0.26 183.45 13.892 25.52
183.0 5.565 183.45 13.892 25.52
183.0 0.453 183.45 13.892 25.52
183.0 6.673 183.45 13.892 25.52
183.0 15.684 183.45 13.892 25.52
183.0 4.719 183.45 13.892 25.52
183.0 1.316 183.45 13.892 25.52
183.0 0.207 183.45 13.892 25.52
183.0 0.294 183.45 13.892 25.52
183.0 0.87 183.45 13.892 25.52
183.0 0.078 183.45 13.892 25.52
183.0 0.047 183.45 13.892 25.52
183.0 0.173 183.45 13.892 25.52
183.0 13.676 183.45 13.892 25.52
183.0 10.576 183.45 13.892 25.52
183.0 6.281 183.45 13.892 25.52
183.0 0.632 183.45 13.892 25.52
183.0 0.245 183.45 13.892 25.52
183.0 0.359 183.45 13.892 25.52
183.0 0.131 183.45 13.892 25.52
183.0 0.286 183.45 13.892 25.52
183.0 0.2 183.45 13.892 25.52
183.0 0.445 183.45 13.892 25.52
183.0 0.353 183.45 13.892 25.52
183.0 3.248 183.45 13.892 25.52
183.0 10.488 183.45 13.892 25.52
183.0 1.834 183.45 13.892 25.52
183.0 0.272 183.45 13.892 25.52
183.0 0.943 183.45 13.892 25.52
183.0 6.854 183.45 13.892 25.52
183.0 0.109 183.45 13.892 25.52
183.0 6.514 183.45 13.892 25.52
183.0 0.369 183.45 13.892 25.52
183.0 0.141 183.45 13.892 25.52
183.0 0.263 183.45 13.892 25.52
183.0 0.252 183.45 13.892 25.52
183.0 0.283 183.45 13.892 25.52
183.0 0.451 183.45 13.892 25.52
183.0 3.124 183.45 13.892 25.52
183.0 2.271 183.45 13.892 25.52
183.0 5.844 183.45 13.892 25.52
183.0 0.695 183.45 13.892 25.52
183.0 16.009 183.45 13.892 25.52
183.0 4.846 183.45 13.892 25.52
183.0 2.094 183.45 13.892 25.52
183.0 0.218 183.45 13.892 25.52
183.0 0.06 183.45 13.892 25.52
183.0 0.04 183.45 13.892 25.52
183.0 0.038 183.45 13.892 25.52
183.0 0.038 183.45 13.892 25.52
183.0 0.035 183.45 13.892 25.52
183.0 0.034 183.45 13.892 25.52
183.0 20.207 183.45 13.892 25.52
183.0 12.11 183.45 13.892 25.52
183.0 1.098 183.45 13.892 25.52
183.0 0.079 183.45 13.892 25.52
183.0 0.05 183.45 13.892 25.52
183.0 0.142 183.45 13.892 25.52
183.0 0.474 183.45 13.892 25.52
183.0 0.063 183.45 13.892 25.52
183.0 0.248 183.45 13.892 25.52
183.0 0.233 183.45 13.892 25.52
183.0 6.801 183.45 13.892 25.52
184.0 18.243 184.45 15.074 25.53
184.0 2.178 184.45 15.074 25.53
184.0 0.57 184.45 15.074 25.53
184.0 0.537 184.45 15.074 25.53
184.0 0.684 184.45 15.074 25.53
184.0 0.073 184.45 15.074 25.53
184.0 0.051 184.45 15.074 25.53
184.0 0.056 184.45 15.074 25.53
184.0 1.119 184.45 15.074 25.53
184.0 0.077 184.45 15.074 25.53
184.0 0.066 184.45 15.074 25.53
184.0 0.055 184.45 15.074 25.53
184.0 0.121 184.45 15.074 25.53
184.0 5.361 184.45 15.074 25.53
184.0 13.55 184.45 15.074 25.53
184.0 20.686 184.45 15.074 25.53
184.0 20.363 184.45 15.074 25.53
184.0 11.645 184.45 15.074 25.53
184.0 0.532 184.45 15.074 25.53
184.0 0.244 184.45 15.074 25.53
184.0 0.247 184.45 15.074 25.53
184.0 0.25 184.45 15.074 25.53
184.0 0.254 184.45 15.074 25.53
184.0 0.251 184.45 15.074 25.53
184.0 0.246 184.45 15.074 25.53
184.0 0.251 184.45 15.074 25.53
184.0 0.576 184.45 15.074 25.53
184.0 0.244 184.45 15.074 25.53
184.0 0.252 184.45 15.074 25.53
184.0 0.246 184.45 15.074 25.53
184.0 0.254 184.45 15.074 25.53
184.0 0.114 184.45 15.074 25.53
184.0 1.127 184.45 15.074 25.53
184.0 0.066 184.45 15.074 25.53
184.0 0.081 184.45 15.074 25.53
184.0 0.114 184.45 15.074 25.53
184.0 0.555 184.45 15.074 25.53
184.0 0.062 184.45 15.074 25.53
184.0 0.14 184.45 15.074 25.53
184.0 0.121 184.45 15.074 25.53
184.0 0.285 184.45 15.074 25.53
184.0 0.234 184.45 15.074 25.53
184.0 0.657 184.45 15.074 25.53
184.0 0.247 184.45 15.074 25.53
184.0 0.588 184.45 15.074 25.53
184.0 0.125 184.45 15.074 25.53
184.0 0.5 184.45 15.074 25.53
184.0 0.75 184.45 15.074 25.53
184.0 21.866 184.45 15.074 25.53
184.0 2.076 184.45 15.074 25.53
184.0 0.599 184.45 15.074 25.53
184.0 0.162 184.45 15.074 25.53
184.0 0.234 184.45 15.074 25.53
184.0 0.255 184.45 15.074 25.53
184.0 0.25 184.45 15.074 25.53
184.0 0.313 184.45 15.074 25.53
184.0 0.179 184.45 15.074 25.53
184.0 0.255 184.45 15.074 25.53
184.0 3.426 184.45 15.074 25.53
184.0 0.127 184.45 15.074 25.53
184.0 0.112 184.45 15.074 25.53
184.0 12.651 184.45 15.074 25.53
184.0 13.2 184.45 15.074 25.53
184.0 7.341 184.45 15.074 25.53
184.0 1.082 184.45 15.074 25.53
184.0 0.248 184.45 15.074 25.53
184.0 0.231 184.45 15.074 25.53
184.0 0.249 184.45 15.074 25.53
184.0 4.5 184.45 15.074 25.53
184.0 0.061 184.45 15.074 25.53
184.0 0.024 184.45 15.074 25.53
184.0 16.413 184.45 15.074 25.53
184.0 0.961 184.45 15.074 25.53
184.0 0.641 184.45 15.074 25.53
184.0 0.243 184.45 15.074 25.53
184.0 0.265 184.45 15.074 25.53
184.0 0.231 184.45 15.074 25.53
184.0 0.252 184.45 15.074 25.53
184.0 0.086 184.45 15.074 25.53
184.0 0.178 184.45 15.074 25.53
184.0 17.433 184.45 15.074 25.53
184.0 10.402 184.45 15.074 25.53
184.0 0.605 184.45 15.074 25.53
184.0 0.244 184.45 15.074 25.53
184.0 0.247 184.45 15.074 25.53
184.0 3.682 184.45 15.074 25.53
184.0 0.045 184.45 15.074 25.53
184.0 0.061 184.45 15.074 25.53
184.0 4.995 184.45 15.074 25.53
184.0 0.361 184.45 15.074 25.53
184.0 20.36 184.45 15.074 25.53
184.0 19.128 184.45 15.074 25.53
184.0 1.283 184.45 15.074 25.53
184.0 5.583 184.45 15.074 25.53
184.0 0.248 184.45 15.074 25.53
184.0 0.247 184.45 15.074 25.53
184.0 0.251 184.45 15.074 25.53
184.0 0.03 184.45 15.074 25.53
184.0 0.028 184.45 15.074 25.53
184.0 12.799 184.45 15.074 25.53
184.0 1.213 184.45 15.074 25.53
184.0 18.51 184.45 15.074 25.53
184.0 0.228 184.45 15.074 25.53
184.0 0.037 184.45 15.074 25.53
184.0 0.029 184.45 15.074 25.53
184.0 0.031 184.45 15.074 25.53
184.0 0.022 184.45 15.074 25.53
184.0 2.413 184.45 15.074 25.53
184.0 0.429 184.45 15.074 25.53
184.0 2.876 184.45 15.074 25.53
184.0 0.196 184.45 15.074 25.53
184.0 4.511 184.45 15.074 25.53
184.0 2.361 184.45 15.074 25.53
184.0 0.237 184.45 15.074 25.53
184.0 0.25 184.45 15.074 25.53
184.0 0.251 184.45 15.074 25.53
184.0 0.253 184.45 15.074 25.53
184.0 0.131 184.45 15.074 25.53
184.0 5.309 184.45 15.074 25.53
184.0 4.054 184.45 15.074 25.53
184.0 20.368 184.45 15.074 25.53
184.0 3.357 184.45 15.074 25.53
184.0 2.571 184.45 15.074 25.53
184.0 2.284 184.45 15.074 25.53
184.0 0.052 184.45 15.074 25.53
184.0 0.024 184.45 15.074 25.53
184.0 0.024 184.45 15.074 25.53
184.0 0.022 184.45 15.074 25.53
184.0 11.945 184.45 15.074 25.53
184.0 12.831 184.45 15.074 25.53
184.0 7.355 184.45 15.074 25.53
184.0 1.196 184.45 15.074 25.53
184.0 6.478 184.45 15.074 25.53
184.0 0.076 184.45 15.074 25.53
184.0 0.026 184.45 15.074 25.53
184.0 0.024 184.45 15.074 25.53
184.0 0.023 184.45 15.074 25.53
184.0 11.557 184.45 15.074 25.53
184.0 2.284 184.45 15.074 25.53
184.0 4.102 184.45 15.074 25.53
184.0 0.654 184.45 15.074 25.53
184.0 0.338 184.45 15.074 25.53
184.0 0.317 184.45 15.074 25.53
184.0 0.346 184.45 15.074 25.53
184.0 6.201 184.45 15.074 25.53
184.0 0.1 184.45 15.074 25.53
184.0 0.028 184.45 15.074 25.53
184.0 2.345 184.45 15.074 25.53
184.0 5.797 184.45 15.074 25.53
184.0 15.963 184.45 15.074 25.53
184.0 0.666 184.45 15.074 25.53
184.0 0.334 184.45 15.074 25.53
184.0 0.326 184.45 15.074 25.53
184.0 0.328 184.45 15.074 25.53
184.0 0.674 184.45 15.074 25.53
184.0 0.281 184.45 15.074 25.53
184.0 4.242 184.45 15.074 25.53
184.0 20.311 184.45 15.074 25.53
184.0 7.384 184.45 15.074 25.53
184.0 2.486 184.45 15.074 25.53
184.0 0.242 184.45 15.074 25.53
184.0 0.238 184.45 15.074 25.53
184.0 0.358 184.45 15.074 25.53
184.0 0.127 184.45 15.074 25.53
184.0 0.027 184.45 15.074 25.53
184.0 7.286 184.45 15.074 25.53
184.0 2.453 184.45 15.074 25.53
184.0 16.102 184.45 15.074 25.53
184.0 3.452 184.45 15.074 25.53
184.0 1.338 184.45 15.074 25.53
184.0 1.12 184.45 15.074 25.53
184.0 0.248 184.45 15.074 25.53
184.0 0.25 184.45 15.074 25.53
184.0 0.032 184.45 15.074 25.53
184.0 0.028 184.45 15.074 25.53
184.0 0.028 184.45 15.074 25.53
184.0 0.026 184.45 15.074 25.53
184.0 1.091 184.45 15.074 25.53
184.0 9.218 184.45 15.074 25.53
184.0 8.34 184.45 15.074 25.53
184.0 13.673 184.45 15.074 25.53
184.0 6.583 184.45 15.074 25.53
184.0 7.82 184.45 15.074 25.53
184.0 0.079 184.45 15.074 25.53
184.0 0.635 184.45 15.074 25.53
184.0 0.042 184.45 15.074 25.53
184.0 0.03 184.45 15.074 25.53
184.0 0.034 184.45 15.074 25.53
184.0 11.868 184.45 15.074 25.53
184.0 3.515 184.45 15.074 25.53
184.0 0.545 184.45 15.074 25.53
184.0 0.247 184.45 15.074 25.53
184.0 15.974 184.45 15.074 25.53
184.0 0.802 184.45 15.074 25.53
184.0 0.048 184.45 15.074 25.53
184.0 0.031 184.45 15.074 25.53
184.0 0.028 184.45 15.074 25.53
184.0 0.028 184.45 15.074 25.53
184.0 4.689 184.45 15.074 25.53
184.0 7.758 184.45 15.074 25.53
184.0 1.871 184.45 15.074 25.53
184.0 1.246 184.45 15.074 25.53
184.0 3.798 184.45 15.074 25.53
184.0 0.04 184.45 15.074 25.53
184.0 0.879 184.45 15.074 25.53
184.0 0.319 184.45 15.074 25.53
184.0 0.326 184.45 15.074 25.53
184.0 0.313 184.45 15.074 25.53
184.0 0.694 184.45 15.074 25.53
184.0 0.321 184.45 15.074 25.53
184.0 0.17 184.45 15.074 25.53
184.0 0.249 184.45 15.074 25.53
184.0 0.092 184.45 15.074 25.53
184.0 0.281 184.45 15.074 25.53
184.0 5.189 184.45 15.074 25.53
184.0 6.467 184.45 15.074 25.53
184.0 6.022 184.45 15.074 25.53
184.0 9.72 184.45 15.074 25.53
184.0 0.609 184.45 15.074 25.53
184.0 0.364 184.45 15.074 25.53
184.0 9.94 184.45 15.074 25.53
184.0 8.246 184.45 15.074 25.53
184.0 0.069 184.45 15.074 25.53
184.0 0.036 184.45 15.074 25.53
184.0 10.428 184.45 15.074 25.53
184.0 0.067 184.45 15.074 25.53
184.0 2.288 184.45 15.074 25.53
184.0 0.385 184.45 15.074 25.53
184.0 0.819 184.45 15.074 25.53
184.0 0.329 184.45 15.074 25.53
184.0 0.373 184.45 15.074 25.53
184.0 0.325 184.45 15.074 25.53
184.0 0.67 184.45 15.074 25.53
184.0 0.327 184.45 15.074 25.53
184.0 0.126 184.45 15.074 25.53
184.0 0.251 184.45 15.074 25.53
184.0 16.746 184.45 15.074 25.53
184.0 13.413 184.45 15.074 25.53
184.0 0.727 184.45 15.074 25.53
184.0 0.739 184.45 15.074 25.53
184.0 0.341 184.45 15.074 25.53
184.0 0.312 184.45 15.074 25.53
184.0 0.601 184.45 15.074 25.53
184.0 0.535 184.45 15.074 25.53
184.0 0.292 184.45 15.074 25.53
184.0 0.129 184.45 15.074 25.53
184.0 3.546 184.45 15.074 25.53
184.0 1.236 184.45 15.074 25.53
184.0 4.38 184.45 15.074 25.53
184.0 15.042 184.45 15.074 25.53
184.0 6.663 184.45 15.074 25.53
184.0 13.624 184.45 15.074 25.53
184.0 4.806 184.45 15.074 25.53
184.0 0.06 184.45 15.074 25.53
184.0 0.034 184.45 15.074 25.53
184.0 0.032 184.45 15.074 25.53
184.0 0.023 184.45 15.074 25.53
184.0 0.853 184.45 15.074 25.53
184.0 0.035 184.45 15.074 25.53
184.0 11.782 184.45 15.074 25.53
184.0 0.846 184.45 15.074 25.53
184.0 0.332 184.45 15.074 25.53
184.0 0.326 184.45 15.074 25.53
184.0 0.338 184.45 15.074 25.53
184.0 0.862 184.45 15.074 25.53
184.0 0.332 184.45 15.074 25.53
184.0 0.095 184.45 15.074 25.53
184.0 0.294 184.45 15.074 25.53
184.0 18.953 184.45 15.074 25.53
184.0 1.218 184.45 15.074 25.53
184.0 10.001 184.45 15.074 25.53
184.0 0.682 184.45 15.074 25.53
184.0 0.315 184.45 15.074 25.53
184.0 0.324 184.45 15.074 25.53
184.0 0.331 184.45 15.074 25.53
184.0 1.034 184.45 15.074 25.53
184.0 7.569 184.45 15.074 25.53
184.0 7.493 184.45 15.074 25.53
184.0 0.064 184.45 15.074 25.53
184.0 0.034 184.45 15.074 25.53
184.0 0.47 184.45 15.074 25.53
184.0 0.037 184.45 15.074 25.53
184.0 12.182 184.45 15.074 25.53
184.0 2.864 184.45 15.074 25.53
184.0 2.767 184.45 15.074 25.53
184.0 0.69 184.45 15.074 25.53
184.0 0.339 184.45 15.074 25.53
184.0 0.573 184.45 15.074 25.53
184.0 0.097 184.45 15.074 25.53
184.0 1.018 184.45 15.074 25.53
184.0 0.367 184.45 15.074 25.53
184.0 0.177 184.45 15.074 25.53
184.0 13.436 184.45 15.074 25.53
184.0 6.176 184.45 15.074 25.53
184.0 9.886 184.45 15.074 25.53
184.0 4.242 184.45 15.074 25.53
184.0 5.895 184.45 15.074 25.53
184.0 2.569 184.45 15.074 25.53
184.0 4.941 184.45 15.074 25.53
184.0 0.053 184.45 15.074 25.53
184.0 0.265 184.45 15.074 25.53
184.0 0.337 184.45 15.074 25.53
184.0 0.34 184.45 15.074 25.53
184.0 0.031 184.45 15.074 25.53
184.0 0.183 184.45 15.074 25.53
184.0 10.183 184.45 15.074 25.53
184.0 3.677 184.45 15.074 25.53
184.0 1.392 184.45 15.074 25.53
184.0 0.225 184.45 15.074 25.53
184.0 0.245 184.45 15.074 25.53
184.0 0.205 184.45 15.074 25.53
184.0 0.418 184.45 15.074 25.53
184.0 1.855 184.45 15.074 25.53
184.0 0.185 184.45 15.074 25.53
184.0 0.053 184.45 15.074 25.53
184.0 0.281 184.45 15.074 25.53
184.0 0.118 184.45 15.074 25.53
184.0 1.835 184.45 15.074 25.53
184.0 5.066 184.45 15.074 25.53
184.0 1.985 184.45 15.074 25.53
184.0 2.865 184.45 15.074 25.53
184.0 15.37 184.45 15.074 25.53
184.0 0.625 184.45 15.074 25.53
184.0 4.387 184.45 15.074 25.53
184.0 11.727 184.45 15.074 25.53
184.0 7.275 184.45 15.074 25.53
184.0 0.059 184.45 15.074 25.53
184.0 0.036 184.45 15.074 25.53
184.0 0.029 184.45 15.074 25.53
184.0 0.027 184.45 15.074 25.53
184.0 0.026 184.45 15.074 25.53
184.0 1.817 184.45 15.074 25.53
184.0 8.075 184.45 15.074 25.53
184.0 3.271 184.45 15.074 25.53
184.0 0.326 184.45 15.074 25.53
184.0 0.333 184.45 15.074 25.53
184.0 0.326 184.45 15.074 25.53
184.0 0.699 184.45 15.074 25.53
184.0 0.332 184.45 15.074 25.53
184.0 0.143 184.45 15.074 25.53
184.0 0.25 184.45 15.074 25.53
184.0 8.099 184.45 15.074 25.53
185.0 18.775 185.45 16.675 25.5
185.0 0.661 185.45 16.675 25.5
185.0 0.308 185.45 16.675 25.5
185.0 0.325 185.45 16.675 25.5
185.0 0.328 185.45 16.675 25.5
185.0 0.67 185.45 16.675 25.5
185.0 0.12 185.45 16.675 25.5
185.0 0.738 185.45 16.675 25.5
185.0 12.335 185.45 16.675 25.5
185.0 8.028 185.45 16.675 25.5
185.0 10.237 185.45 16.675 25.5
185.0 10.233 185.45 16.675 25.5
185.0 0.051 185.45 16.675 25.5
185.0 8.513 185.45 16.675 25.5
185.0 0.072 185.45 16.675 25.5
185.0 0.035 185.45 16.675 25.5
185.0 0.028 185.45 16.675 25.5
185.0 0.027 185.45 16.675 25.5
185.0 0.027 185.45 16.675 25.5
185.0 11.566 185.45 16.675 25.5
185.0 5.056 185.45 16.675 25.5
185.0 9.352 185.45 16.675 25.5
185.0 0.248 185.45 16.675 25.5
185.0 0.573 185.45 16.675 25.5
185.0 0.089 185.45 16.675 25.5
185.0 0.3 185.45 16.675 25.5
185.0 0.179 185.45 16.675 25.5
185.0 5.367 185.45 16.675 25.5
185.0 11.654 185.45 16.675 25.5
185.0 5.624 185.45 16.675 25.5
185.0 2.977 185.45 16.675 25.5
185.0 2.569 185.45 16.675 25.5
185.0 0.058 185.45 16.675 25.5
185.0 0.049 185.45 16.675 25.5
185.0 0.032 185.45 16.675 25.5
185.0 1.307 185.45 16.675 25.5
185.0 0.049 185.45 16.675 25.5
185.0 0.035 185.45 16.675 25.5
185.0 0.035 185.45 16.675 25.5
185.0 6.352 185.45 16.675 25.5
185.0 10.132 185.45 16.675 25.5
185.0 9.643 185.45 16.675 25.5
185.0 10.674 185.45 16.675 25.5
185.0 20.268 185.45 16.675 25.5
185.0 20.271 185.45 16.675 25.5
185.0 20.264 185.45 16.675 25.5
185.0 14.858 185.45 16.675 25.5
185.0 0.084 185.45 16.675 25.5
185.0 0.033 185.45 16.675 25.5
185.0 0.029 185.45 16.675 25.5
185.0 0.028 185.45 16.675 25.5
185.0 0.142 185.45 16.675 25.5
185.0 0.024 185.45 16.675 25.5
185.0 0.023 185.45 16.675 25.5
185.0 0.022 185.45 16.675 25.5
185.0 0.023 185.45 16.675 25.5
185.0 0.022 185.45 16.675 25.5
185.0 0.021 185.45 16.675 25.5
185.0 0.023 185.45 16.675 25.5
185.0 5.412 185.45 16.675 25.5
185.0 3.1 185.45 16.675 25.5
185.0 0.052 185.45 16.675 25.5
185.0 0.024 185.45 16.675 25.5
185.0 0.023 185.45 16.675 25.5
185.0 0.022 185.45 16.675 25.5
185.0 0.023 185.45 16.675 25.5
185.0 0.022 185.45 16.675 25.5
185.0 0.023 185.45 16.675 25.5
185.0 0.132 185.45 16.675 25.5
185.0 0.031 185.45 16.675 25.5
185.0 0.021 185.45 16.675 25.5
185.0 0.021 185.45 16.675 25.5
185.0 2.669 185.45 16.675 25.5
185.0 0.679 185.45 16.675 25.5
185.0 0.346 185.45 16.675 25.5
185.0 0.317 185.45 16.675 25.5
185.0 0.324 185.45 16.675 25.5
185.0 0.732 185.45 16.675 25.5
185.0 0.332 185.45 16.675 25.5
185.0 0.225 185.45 16.675 25.5
185.0 12.244 185.45 16.675 25.5
185.0 17.199 185.45 16.675 25.5
185.0 0.674 185.45 16.675 25.5
185.0 0.363 185.45 16.675 25.5
185.0 0.304 185.45 16.675 25.5
185.0 0.35 185.45 16.675 25.5
185.0 1.385 185.45 16.675 25.5
185.0 0.055 185.45 16.675 25.5
185.0 0.769 185.45 16.675 25.5
185.0 2.277 185.45 16.675 25.5
185.0 5.913 185.45 16.675 25.5
185.0 14.362 185.45 16.675 25.5
185.0 8.111 185.45 16.675 25.5
185.0 4.112 185.45 16.675 25.5
185.0 0.079 185.45 16.675 25.5
185.0 0.037 185.45 16.675 25.5
185.0 7.187 185.45 16.675 25.5
185.0 2.941 185.45 16.675 25.5
185.0 0.052 185.45 16.675 25.5
185.0 0.03 185.45 16.675 25.5
185.0 0.028 185.45 16.675 25.5
185.0 0.417 185.45 16.675 25.5
185.0 0.639 185.45 16.675 25.5
185.0 0.461 185.45 16.675 25.5
185.0 18.074 185.45 16.675 25.5
185.0 2.672 185.45 16.675 25.5
185.0 15.161 185.45 16.675 25.5
185.0 0.077 185.45 16.675 25.5
185.0 0.036 185.45 16.675 25.5
185.0 0.028 185.45 16.675 25.5
185.0 0.033 185.45 16.675 25.5
185.0 0.023 185.45 16.675 25.5
185.0 0.022 185.45 16.675 25.5
185.0 0.021 185.45 16.675 25.5
185.0 6.038 185.45 16.675 25.5
185.0 11.848 185.45 16.675 25.5
185.0 8.6 185.45 16.675 25.5
185.0 13.972 185.45 16.675 25.5
185.0 0.106 185.45 16.675 25.5
185.0 0.035 185.45 16.675 25.5
185.0 0.029 185.45 16.675 25.5
185.0 0.028 185.45 16.675 25.5
185.0 1.286 185.45 16.675 25.5
185.0 4.366 185.45 16.675 25.5
185.0 0.55 185.45 16.675 25.5
185.0 13.79 185.45 16.675 25.5
185.0 0.576 185.45 16.675 25.5
185.0 0.057 185.45 16.675 25.5
185.0 0.035 185.45 16.675 25.5
185.0 0.035 185.45 16.675 25.5
185.0 0.376 185.45 16.675 25.5
185.0 0.481 185.45 16.675 25.5
185.0 0.521 185.45 16.675 25.5
185.0 4.615 185.45 16.675 25.5
185.0 0.042 185.45 16.675 25.5
185.0 0.09 185.45 16.675 25.5
185.0 8.945 185.45 16.675 25.5
185.0 0.074 185.45 16.675 25.5
185.0 4.477 185.45 16.675 25.5
185.0 1.181 185.45 16.675 25.5
185.0 0.485 185.45 16.675 25.5
185.0 0.979 185.45 16.675 25.5
185.0 0.492 185.45 16.675 25.5
185.0 1.136 185.45 16.675 25.5
185.0 0.585 185.45 16.675 25.5
185.0 6.22 185.45 16.675 25.5
185.0 0.373 185.45 16.675 25.5
185.0 19.913 185.45 16.675 25.5
185.0 1.621 185.45 16.675 25.5
185.0 5.236 185.45 16.675 25.5
185.0 3.072 185.45 16.675 25.5
185.0 0.111 185.45 16.675 25.5
185.0 0.474 185.45 16.675 25.5
185.0 2.379 185.45 16.675 25.5
185.0 1.308 185.45 16.675 25.5
185.0 0.49 185.45 16.675 25.5
185.0 2.4 185.45 16.675 25.5
185.0 0.495 185.45 16.675 25.5
185.0 0.289 185.45 16.675 25.5
185.0 0.388 185.45 16.675 25.5
185.0 2.703 185.45 16.675 25.5
185.0 15.182 185.45 16.675 25.5
185.0 4.738 185.45 16.675 25.5
185.0 0.46 185.45 16.675 25.5
185.0 0.816 185.45 16.675 25.5
185.0 2.751 185.45 16.675 25.5
185.0 0.479 185.45 16.675 25.5
185.0 2.091 185.45 16.675 25.5
185.0 0.483 185.45 16.675 25.5
185.0 0.854 185.45 16.675 25.5
185.0 0.496 185.45 16.675 25.5
185.0 0.711 185.45 16.675 25.5
185.0 1.893 185.45 16.675 25.5
185.0 0.271 185.45 16.675 25.5
185.0 1.223 185.45 16.675 25.5
185.0 9.13 185.45 16.675 25.5
185.0 18.037 185.45 16.675 25.5
185.0 2.215 185.45 16.675 25.5
185.0 7.502 185.45 16.675 25.5
185.0 0.049 185.45 16.675 25.5
185.0 0.041 185.45 16.675 25.5
185.0 0.028 185.45 16.675 25.5
185.0 0.027 185.45 16.675 25.5
185.0 0.027 185.45 16.675 25.5
185.0 0.362 185.45 16.675 25.5
185.0 6.236 185.45 16.675 25.5
185.0 0.621 185.45 16.675 25.5
185.0 5.488 185.45 16.675 25.5
185.0 16.838 185.45 16.675 25.5
185.0 0.07 185.45 16.675 25.5
185.0 0.035 185.45 16.675 25.5
185.0 3.002 185.45 16.675 25.5
185.0 1.286 185.45 16.675 25.5
185.0 5.856 185.45 16.675 25.5
185.0 0.071 185.45 16.675 25.5
185.0 0.035 185.45 16.675 25.5
185.0 0.03 185.45 16.675 25.5
185.0 0.033 185.45 16.675 25.5
185.0 0.66 185.45 16.675 25.5
185.0 0.536 185.45 16.675 25.5
185.0 1.881 185.45 16.675 25.5
185.0 11.183 185.45 16.675 25.5
185.0 1.847 185.45 16.675 25.5
185.0 0.06 185.45 16.675 25.5
185.0 5.185 185.45 16.675 25.5
185.0 0.645 185.45 16.675 25.5
185.0 9.884 185.45 16.675 25.5
185.0 2.625 185.45 16.675 25.5
185.0 20.261 185.45 16.675 25.5
185.0 20.753 185.45 16.675 25.5
185.0 20.285 185.45 16.675 25.5
185.0 20.282 185.45 16.675 25.5
185.0 5.974 185.45 16.675 25.5
185.0 1.606 185.45 16.675 25.5
185.0 12.693 185.45 16.675 25.5
185.0 20.394 185.45 16.675 25.5
185.0 20.342 185.45 16.675 25.5
185.0 20.278 185.45 16.675 25.5
185.0 13.161 185.45 16.675 25.5
185.0 1.908 185.45 16.675 25.5
185.0 0.055 185.45 16.675 25.5
185.0 0.031 185.45 16.675 25.5
185.0 0.027 185.45 16.675 25.5
185.0 0.028 185.45 16.675 25.5
185.0 0.028 185.45 16.675 25.5
185.0 0.028 185.45 16.675 25.5
185.0 0.028 185.45 16.675 25.5
185.0 0.027 185.45 16.675 25.5
185.0 0.028 185.45 16.675 25.5
185.0 0.027 185.45 16.675 25.5
185.0 0.028 185.45 16.675 25.5
185.0 0.028 185.45 16.675 25.5
185.0 4.834 185.45 16.675 25.5
185.0 7.764 185.45 16.675 25.5
185.0 12.506 185.45 16.675 25.5
185.0 18.96 185.45 16.675 25.5
185.0 0.065 185.45 16.675 25.5
185.0 0.025 185.45 16.675 25.5
185.0 0.023 185.45 16.675 25.5
185.0 0.022 185.45 16.675 25.5
185.0 0.022 185.45 16.675 25.5
185.0 0.021 185.45 16.675 25.5
185.0 0.022 185.45 16.675 25.5
185.0 0.021 185.45 16.675 25.5
185.0 1.429 185.45 16.675 25.5
185.0 0.294 185.45 16.675 25.5
185.0 3.026 185.45 16.675 25.5
185.0 4.781 185.45 16.675 25.5
185.0 0.067 185.45 16.675 25.5
185.0 1.078 185.45 16.675 25.5
185.0 2.848 185.45 16.675 25.5
185.0 0.068 185.45 16.675 25.5
185.0 3.997 185.45 16.675 25.5
185.0 0.069 185.45 16.675 25.5
185.0 1.82 185.45 16.675 25.5
185.0 2.224 185.45 16.675 25.5
185.0 0.851 185.45 16.675 25.5
185.0 2.099 185.45 16.675 25.5
185.0 5.498 185.45 16.675 25.5
185.0 1.763 185.45 16.675 25.5
185.0 1.758 185.45 16.675 25.5
185.0 1.152 185.45 16.675 25.5
185.0 2.19 185.45 16.675 25.5
185.0 1.066 185.45 16.675 25.5
185.0 3.033 185.45 16.675 25.5
185.0 0.885 185.45 16.675 25.5
185.0 0.809 185.45 16.675 25.5
185.0 1.871 185.45 16.675 25.5
185.0 3.56 185.45 16.675 25.5
185.0 0.922 185.45 16.675 25.5
185.0 2.052 185.45 16.675 25.5
185.0 4.236 185.45 16.675 25.5
185.0 2.908 185.45 16.675 25.5
185.0 0.857 185.45 16.675 25.5
185.0 3.16 185.45 16.675 25.5
185.0 3.826 185.45 16.675 25.5
185.0 0.925 185.45 16.675 25.5
185.0 1.812 185.45 16.675 25.5
185.0 2.599 185.45 16.675 25.5
185.0 0.09 185.45 16.675 25.5
185.0 0.058 185.45 16.675 25.5
185.0 0.829 185.45 16.675 25.5
185.0 1.805 185.45 16.675 25.5
185.0 1.734 185.45 16.675 25.5
185.0 1.63 185.45 16.675 25.5
