avg_Time(seconds) avg_TimeModified(seconds) avg_Latitude avg_Longitude avg_Altitude(feet) stdDev_Time(seconds) stdDev_TimeModified(seconds) stdDev_Latitude stdDev_Longitude stdDev_Altitude(feet)
314.45 192.25 48.074551293 11.648766302999999 9.2 0.2872281323268975 0.2872281323268975 2.9212327886701704e-06 9.853118338851695e-06 0.0
315.45 193.25 48.074542193 11.648736107 9.080000000000002 0.2872281323268975 0.2872281323268975 1.8073408636142733e-06 5.868229801032599e-06 0.14696938456699016
316.45 194.25 48.074539255000005 11.648728612000003 8.900000000000002 0.2872281323268975 0.2872281323268975 2.5977875189050245e-07 2.6396211804756947e-07 1.7763568394002505e-15
317.45 195.25 48.074539105 11.648728166000001 8.900000000000002 0.2872281323268975 0.2872281323268975 1.2547908335726414e-07 1.5774663255115624e-07 1.7763568394002505e-15
318.45 196.25 48.07453894800001 11.648729228 8.900000000000002 0.2872281323268975 0.2872281323268975 2.3502340330177468e-07 3.0938002519176447e-07 1.7763568394002505e-15
319.45 197.25 48.074538286999996 11.648729433 8.900000000000002 0.2872281323268975 0.2872281323268975 1.4450259476127797e-07 8.556284229877815e-08 1.7763568394002505e-15
320.45 198.25 48.07453834900001 11.648729264 10.629999999999999 0.2872281323268975 0.2872281323268975 2.583582799240857e-07 2.1786234189756515e-07 1.2562245022288017
321.45 199.25 48.074536747 11.648730127 16.41 0.2872281323268975 0.2872281323268975 6.460503087303947e-07 2.2226335739287996e-07 1.878536664534392
322.45 200.25 48.07453597000001 11.648730246 22.970000000000002 0.2872281323268975 0.2872281323268975 2.2622997142556802e-07 9.340235540695908e-08 1.8889415025352163
323.45 201.25 48.07453726799999 11.648729998 29.53 0.2872281323268975 0.2872281323268975 5.240190830630442e-07 5.0159744482762225e-08 1.888941502535216
324.45 202.25 48.074538923 11.648730185000002 36.05 0.2872281323268975 0.2872281323268975 4.034612737011931e-07 1.492146107479451e-07 1.8424168909342975
325.45 203.25 48.074539902000005 11.648729763999999 42.26 0.2872281323268975 0.2872281323268975 1.5341447050195766e-07 1.8730723426608002e-07 1.792874786481197
326.45 204.25 48.074540060000004 11.648729196 48.33 0.2872281323268975 0.2872281323268975 7.402702255524027e-08 1.9556073240690967e-07 1.7697739968707875
327.45 205.25 48.074539852 11.648728676 54.33 0.2872281323268975 0.2872281323268975 1.5025311873183138e-07 7.761443182144127e-08 1.695906837063876
328.45 206.25 48.074539584 11.648728712999999 60.4 0.2872281323268975 0.2872281323268975 1.1482160084952739e-07 6.277738434308949e-08 1.7618172436436192
329.45 207.25 48.074539583 11.648728757 66.6 0.2872281323268975 0.2872281323268975 1.389280384179386e-07 1.5133076344609576e-07 1.894201678808252
330.45 208.25 48.074539643 11.648728732999999 72.86999999999999 0.2872281323268975 0.2872281323268975 1.0305823620374175e-07 1.2313001256638474e-07 1.8385048272985285
331.45 209.25 48.07453979700001 11.648728821999999 79.1 0.2872281323268975 0.2872281323268975 1.9136614183476998e-07 9.836666095196362e-08 1.8433664855367202
332.45 210.25 48.07453984600001 11.648728822999999 85.25999999999999 0.2872281323268975 0.2872281323268975 6.199999997273842e-08 5.8489315240650246e-08 1.8336848147923357
333.45 211.25 48.074540164 11.648728762000001 91.11 0.2872281323268975 0.2872281323268975 1.0374969859909541e-07 4.2848570476672646e-08 1.388848443855557
334.45 212.25 48.074540752000004 11.648727632000002 92.5 0.2872281323268975 0.2872281323268975 2.6558614429632084e-07 1.4829821308056728e-06 0.0
335.45 213.25 48.074540061 11.648717825999999 92.71 0.2872281323268975 0.2872281323268975 6.888751699117952e-07 3.946224018176193e-06 0.1374772708486739
336.45 214.25 48.074536841000004 11.64870046 92.79999999999998 0.2872281323268975 0.2872281323268975 1.1251617670001253e-06 5.880688735402002e-06 1.4210854715202004e-14
337.45 215.25 48.074532131 11.648678623999999 93.16000000000001 0.2872281323268975 0.2872281323268975 1.3718487522187695e-06 5.926309475589199e-06 0.1200000000000017
338.45 216.25 48.074530454999994 11.648670289 91.66 0.2872281323268975 0.2872281323268975 6.312685696033296e-08 1.7032028651196316e-07 0.8788629017087924
339.45 217.25 48.074530749999994 11.648670382999999 88.46 0.2872281323268975 0.2872281323268975 6.557438611768575e-08 1.643198101964281e-07 0.8890444308357164
340.45 218.25 48.074530751000005 11.648670782 85.61999999999999 0.2872281323268975 0.2872281323268975 5.300000013539004e-08 1.0590561826886108e-07 0.8047359815492297
341.45 219.25 48.074530648 11.648670867000002 82.85999999999999 0.2872281323268975 0.2872281323268975 1.3212115617885234e-07 7.280796677306644e-08 0.5936328831862343
342.45 220.25 48.074530247 11.648670831 81.97 0.2872281323268975 0.2872281323268975 2.865676176319005e-07 4.6141087767188347e-08 0.36619666847200766
343.45 221.25 48.074529904 11.648670603000001 81.43 0.2872281323268975 0.2872281323268975 1.6432893714422337e-07 1.485294585366579e-07 0.08999999999999915
344.45 222.25 48.074529477000006 11.648670218000001 81.70000000000002 0.2872281323268975 0.2872281323268975 5.6044625580881285e-08 1.6029971883602108e-07 1.4210854715202004e-14
345.45 223.25 48.074529626 11.648669797 81.70000000000002 0.2872281323268975 0.2872281323268975 1.0864621484784108e-07 9.747307348266995e-08 1.4210854715202004e-14
346.45 224.25 48.074530099 11.64866958 81.70000000000002 0.2872281323268975 0.2872281323268975 1.3845215860848104e-07 4.7749345478268234e-08 1.4210854715202004e-14
347.45 225.25 48.074530449 11.648669473 81.70000000000002 0.2872281323268975 0.2872281323268975 1.3026511417703558e-07 1.0149384214986029e-07 1.4210854715202004e-14
348.45 226.25 48.074530878000004 11.648668867000001 81.70000000000002 0.2872281323268975 0.2872281323268975 7.440430080435534e-08 2.228923506347679e-07 1.4210854715202004e-14
349.45 227.25 48.074530704999994 11.648668489 81.70000000000002 0.2872281323268975 0.2872281323268975 1.0670051486830962e-07 4.570557953987722e-08 1.4210854715202004e-14
350.45 228.25 48.074530338 11.648668626 81.70000000000002 0.2872281323268975 0.2872281323268975 9.81631292744657e-08 7.255342854455844e-08 1.4210854715202004e-14
351.45 229.25 48.074530256 11.648668562000001 81.55000000000001 0.2872281323268975 0.2872281323268975 7.15821202823231e-08 7.639371703851178e-08 0.14999999999999858
352.45 230.25 48.0745301 11.648668735 81.42999999999999 0.2872281323268975 0.2872281323268975 6.557438644275573e-08 7.78781098555301e-08 0.08999999999999915
353.45 231.25 48.074529835 11.64866851 81.52000000000001 0.2872281323268975 0.2872281323268975 7.55314503968102e-08 9.777525247978444e-08 0.1989974874213221
354.45 232.25 48.074529307 11.648668472999999 84.61 0.2872281323268975 0.2872281323268975 3.158179851106537e-07 1.4149558303335127e-07 1.5883639381451584
355.19999999999993 233.0 48.07452817 11.648669049999999 89.23999999999998 0.14142135623730145 0.14142135623730148 2.6374229884301846e-07 1.4979986659799295e-07 0.9478396488858212
356.75 234.55 48.07452703 11.648668910000001 97.1 0.14999999999997726 0.14999999999999147 2.999999892949766e-08 1.0000000028043132e-07 0.30000000000000426
357.45 235.25 48.0745282 11.648669191666668 98.3 0.35939764421412385 0.35939764421412385 9.779740959858669e-07 3.9422568251446336e-07 0.5
358.4222222222222 236.22222222222223 48.07453355999999 11.648679267777778 98.8 0.28974232912011455 0.2897423291201134 2.680232162689256e-06 7.063914208832067e-06 0.0
359.45 237.25 48.074545373 11.648714266999999 98.75999999999999 0.2872281323268975 0.2872281323268975 4.026338412081971e-06 1.2444299940389091e-05 0.11999999999999744
360.45 238.25 48.074562148999995 11.648764735 98.4 0.2872281323268975 0.2872281323268975 5.576544539138474e-06 1.6150636055482155e-05 0.0
361.45 239.25 48.074578248 11.648807474 98.11999999999999 0.2872281323268975 0.2872281323268975 3.5927588287049032e-06 7.423937230523987e-06 0.3340658617698031
362.45 240.25 48.074587985 11.648821051000002 95.21 0.2872281323268975 0.2872281323268975 1.9747366908187368e-06 9.64639310825434e-07 1.3750999963638997
363.45 241.25 48.07459317 11.648822329000001 89.6 0.2872281323268975 0.2872281323268975 1.0448923392349678e-06 2.63645595401394e-07 1.6780941570722432
364.45 242.25 48.074595607999996 11.64882226 84.19000000000001 0.2872281323268975 0.2872281323268975 2.98590020221886e-07 1.4832396953509797e-07 1.3743725841270256
365.45 243.25 48.074595341999995 11.648822316 79.8 0.2872281323268975 0.2872281323268975 4.3574763368828924e-07 2.2258481546674262e-07 1.2907362240210067
366.45 244.25 48.074594208 11.648822624 75.32 0.2872281323268975 0.2872281323268975 3.3292041074811247e-07 1.3184839781941095e-07 1.2710625476348536
367.45 245.25 48.074593466 11.648823225000001 71.27000000000001 0.2872281323268975 0.2872281323268975 9.697422318184873e-08 1.6692812832576743e-07 1.138463877336476
368.45 246.25 48.074593299 11.648823384 67.54999999999998 0.2872281323268975 0.2872281323268975 7.930321526998084e-08 6.437390780248466e-08 1.083743512091307
369.45 247.25 48.074593085 11.648823287 64.14000000000001 0.2872281323268975 0.2872281323268975 1.4165098058454973e-07 1.232923355605183e-07 0.9404254356406979
370.45 248.25 48.074592732 11.648823151 60.57000000000001 0.2872281323268975 0.2872281323268975 8.761278463240196e-08 8.993886846048302e-08 0.9899999999999993
371.45 249.25 48.07459273999999 11.648822961 57.44 0.2872281323268975 0.2872281323268975 1.0899541355187188e-07 1.1094593304126206e-07 0.8052328855678965
372.45 250.25 48.074592839000005 11.648822731 54.29 0.2872281323268975 0.2872281323268975 9.720596732123236e-08 9.481033725514168e-08 0.9491575211733821
373.45 251.25 48.07459261300001 11.648822569 51.019999999999996 0.2872281323268975 0.2872281323268975 1.2149485593929712e-07 8.68849816970051e-08 0.9474175425861611
374.45 252.25 48.074592317 11.648822702 47.74 0.2872281323268975 0.2872281323268975 9.613012063818097e-08 7.652450594765755e-08 0.9404254356407006
375.45 253.25 48.074591947 11.64882289 44.45 0.2872281323268975 0.2872281323268975 8.877499693381658e-08 1.2577758166419542e-07 0.9351470472604828
376.44444444444446 254.2444444444444 48.074591442222214 11.64882332111111 41.2 0.3022549001941168 0.30225490019411655 2.1554982703780202e-07 2.6371046606702484e-07 0.99666109251507
377.45 255.25 48.074591524000006 11.64882319 37.89 0.2872281323268975 0.2872281323268975 8.662563145696744e-08 1.6449924001636756e-07 0.9491575211733821
378.4555555555555 256.2555555555556 48.074591364444444 11.6488233 34.588888888888896 0.3022549001941163 0.302254900194117 1.211162080221429e-07 1.392838830873329e-07 0.9982701086762754
379.45 257.25 48.074591171 11.648823577000002 31.339999999999996 0.2872281323268975 0.2872281323269014 1.1317685218305256e-07 1.1992080746646612e-07 0.9404254356406999
380.45 258.25 48.074591213 11.64882362 28.05 0.2872281323268975 0.2872281323269014 1.6769317127562045e-07 2.6336286763449467e-07 0.9351470472604827
381.45 259.25 48.074591859 11.648822697 24.770000000000003 0.2872281323268975 0.2872281323269014 1.5940200766177346e-07 2.0035219003614257e-07 0.9317188417113819
382.45 260.25 48.074591047999995 11.648822463999998 21.490000000000002 0.2872281323268975 0.2872281323269014 2.297738018136267e-07 1.569840757916938e-07 0.9491575211733827
383.45 261.25 48.074590197999996 11.648822391 18.18 0.2872281323268975 0.2872281323269014 2.2157617212299034e-07 1.470000000751492e-07 0.9997999799959989
384.45 262.25 48.074589781 11.648822632 14.6 0.2872281323268975 0.2872281323269014 1.1759676942042778e-07 1.6104657708120423e-07 0.9370165420097984
385.45 263.25 48.074589789 11.648823304 11.32 0.2872281323268975 0.2872281323269014 7.725930381306635e-08 4.95281737870094e-07 0.947417542586161
386.45 264.25 48.074590108 11.648824048 8.53 0.2872281323268975 0.2872281323269014 2.1525798326010545e-07 1.1788129624226571e-07 0.48590122453025375
387.45 265.25 48.074590203999996 11.648824323 7.67 0.2872281323268975 0.2872281323269014 1.5311433639112215e-07 1.4960280766900145e-07 0.24515301344262538
388.45 266.25 48.074590412999996 11.648824293 6.840000000000001 0.2872281323268975 0.2872281323269014 9.899999912649406e-08 6.841783382684405e-08 0.22449944320643672
389.45 267.25 48.074590245 11.648824739999998 6.15 0.2872281323268975 0.2872281323269014 1.1368816988448384e-07 1.2393546692740568e-07 0.20124611797498088
390.45 268.25 48.074590076 11.648824618 5.680000000000001 0.2872281323268975 0.2872281323269014 9.035485654036293e-08 1.6904437291740051e-07 0.21354156504062638
391.45 269.25 48.074590377 11.648824191 5.05 0.2872281323268975 0.2872281323269014 4.733920260923583e-08 6.609841150557887e-08 0.1499999999999999
392.45 270.25 48.074590635 11.648823933 4.5699999999999985 0.2872281323268975 0.2872281323269014 1.651211686209122e-07 1.553737427343394e-07 0.21000000000000016
393.45 271.25 48.074590562000004 11.648823658000001 3.7599999999999993 0.2872281323268975 0.2872281323269014 1.4925146588280274e-07 1.2639620234728727e-07 0.2615339366124404
394.45 272.25 48.074589592 11.648823672 3.15 0.2872281323268975 0.2872281323269014 4.098243525534965e-07 1.8219769464906364e-07 0.1499999999999999
395.45 273.25 48.074588895 11.648823788 3.0 0.2872281323268975 0.2872281323269014 5.408326861441253e-08 1.3143819851726562e-07 0.0
396.45 274.25 48.074589046 11.648823834000002 3.0 0.2872281323268975 0.2872281323269014 5.102940397414167e-08 1.4437451306599623e-07 0.0
397.45 275.25 48.074589079 11.648823885999999 3.0 0.2872281323268975 0.2872281323269014 7.327346099068076e-08 8.627861822496533e-08 0.0
398.45 276.25 48.074588971 11.648823792 3.0 0.2872281323268975 0.2872281323269014 1.1361778108172651e-07 6.63023374569194e-08 0.0
399.45 277.25 48.074588440999996 11.648823728 1.86 0.2872281323268975 0.2872281323269014 8.949301530925131e-08 9.097252310341752e-08 0.4903060268852505
400.45 278.25 48.074588319 11.648823533 0.71 0.2872281323268975 0.2872281323269014 9.049309410340732e-08 2.0581788102245584e-07 0.24269322199023194
401.45 279.25 48.074587799999996 11.648823084 0.29999999999999993 0.2872281323268975 0.2872281323269014 1.8149380137383213e-07 1.1732007511008239e-07 5.551115123125783e-17
402.45 280.25 48.07458754099999 11.648823012999998 0.29999999999999993 0.2872281323268975 0.2872281323269014 1.3700000082769688e-07 2.2693831768549998e-07 5.551115123125783e-17
