Data Rate (kbps),Data Rate (kbps)2,Data Rate (kbps)3,Packet Interval (ms),Packet Interval (ms)2,Packet Interval (ms)3,Packet Length (bytes),Packet Length (bytes)2,Packet Length (bytes)3
,,,,6.557,,,102,
,,,,18.388,,,85,
,,,,10.89,,,154,
,,,,33.189,,,154,
,,,,16.722,,,87,
,,,,12.968,,,128,
,,,,3.744,,,85,
,,,,6.442,,,128,
,,,,13.516,,,85,
,,,,12.582,,,128,
,,,,24.379,,,128,
,,,,30.703,,,154,
,,,,5.834,,,76,
,,,,6.29,,,85,
,,,,16.519,,,85,
,,,,8.389,,,180,
,,,,14.531,,,128,
,,,,45.517,,,154,
,,,,7.559,,,76,
,,,,1.357,,,76,
,,,,1.287,,,85,
,,,,0.15,,,128,
,,,,4.694,,,74,
,,,,15.759,,,128,
,,,,0.266,,,85,
,,,,20.05,,,154,
,,,,13.935,,,74,
,,,,12.085,,,128,
,,,,23.718,,,102,
,,,,9.101,,,75,
,,,,2.157,,,79,
,,,,0.059,,,88,
,,,,0.037,,,85,
,,,,8.979,,,154,
,,,,11.726,,,85,
,,,,9.122,,,76,
,,,,20.378,,,154,
,,,,27.768,,,154,
,,,,21.397,,,85,
,,,,9.624,,,180,
,,,,17.015,,,85,
,,,,4.768,,,76,
,,,,10.312,,,154,
,,,,15.372,,,92,
,,,,4.918,,,76,
,,,,1.45,,,74,
,,,,18.917,,,154,
,,,,23.412,,,85,
,,,,0.07,,,76,
,,,,0.039,,,84,
,,,,1.081,,,180,
,,,,6.495,,,74,
,,,,7.644,,,85,
,,,,18.112,,,87,
,,,,7.297,,,76,
,,,,10.275,,,154,
,,,,20.346,,,154,
,,,,22.066,,,76,
,,,,1.337,,,85,
,,,,7.626,,,79,
,,,,14.704,,,85,
,,,,22.539,,,258,
,,,,19.595,,,76,
,,,,39.001,,,85,
,,,,1.614,,,76,
,,,,0.059,,,76,
,,,,14.93,,,258,
,,,,1.629,,,85,
,,,,42.428,,,154,
,,,,41.902,,,79,
,,,,0.063,,,76,
,,,,2.782,,,76,
,,,,21.548,,,85,
,,,,23.917,,,909,
,,,,12.032,,,359,
,,,,18.065,,,76,
,,,,26.509,,,85,
,,,,24.684,,,85,
,,,,41.23,,,336,
,,,,34.763,,,85,
,,,,20.085,,,85,
,,,,21.265,,,258,
,,,,10.332,,,76,
,,,,22.769,,,154,
,,,,30.384,,,85,
,,,,0.073,,,76,
,,,,12.072,,,180,
,,,,9.616,,,85,
,,,,0.921,,,128,
,,,,22.463,,,102,
,,,,34.345,,,76,
,,,,20.872,,,74,
,,,,10.439,,,76,
,,,,5.953,,,85,
,,,,0.075,,,76,
,,,,6.46,,,85,
,,,,3.424,,,310,
,,,,10.182,,,102,
,,,,14.589,,,74,
,,,,6.307,,,76,
,,,,36.036,,,206,
,,,,3.998,,,85,
,,,,6.19,,,76,
,,,,0.08,,,88,
,,,,0.062,,,88,
,,,,0.045,,,75,
,,,,0.576,,,79,
,,,,11.124,,,85,
,,,,23.991,,,154,
,,,,10.203,,,76,
,,,,25.751,,,154,
,,,,19.937,,,85,
,,,,0.317,,,102,
,,,,21.064,,,85,
,,,,2.586,,,154,
,,,,20.713,,,154,
,,,,13.928,,,74,
,,,,7.007,,,102,
,,,,32.917,,,154,
,,,,1.557,,,85,
,,,,7.64,,,74,
,,,,4.481,,,76,
,,,,2.59,,,84,
,,,,6.199,,,85,
,,,,3.506,,,154,
,,,,10.21,,,102,
,,,,20.551,,,128,
,,,,30.326,,,154,
,,,,13.904,,,85,
,,,,10.153,,,180,
,,,,5.696,,,79,
,,,,6.602,,,85,
,,,,9.267,,,102,
,,,,21.252,,,128,
,,,,31.774,,,87,
,,,,18.075,,,85,
,,,,7.916,,,232,
,,,,12.389,,,76,
,,,,0.065,,,76,
,,,,0.042,,,85,
,,,,33.379,,,180,
,,,,29.938,,,154,
,,,,12.653,,,76,
,,,,0.176,,,79,
,,,,15.699,,,85,
,,,,7.358,,,85,
,,,,7.087,,,76,
,,,,0.216,,,76,
,,,,11.018,,,206,
,,,,56.385,,,206,
,,,,8.179,,,85,
,,,,2.007,,,102,
,,,,16.226,,,85,
,,,,81.219,,,85,
,,,,13.253,,,362,
,,,,10.925,,,128,
,,,,2.358,,,85,
,,,,48.827,,,180,
,,,,17.025,,,102,
,,,,9.104,,,85,
,,,,20.31,,,85,
,,,,1.489,,,154,
,,,,0.242,,,76,
,,,,6.035,,,83,
,,,,0.065,,,83,
,,,,11.408,,,154,
,,,,49.864,,,154,
,,,,5.51,,,74,
,,,,3.895,,,85,
,,,,2.187,,,87,
,,,,4.371,,,154,
,,,,17.305,,,85,
,,,,0.237,,,76,
,,,,0.752,,,76,
,,,,1.974,,,128,
,,,,19.261,,,74,
,,,,17.517,,,180,
,,,,10.294,,,102,
,,,,21.221,,,102,
,,,,5.882,,,85,
,,,,14.413,,,154,
,,,,7.814,,,85,
,,,,4.401,,,75,
,,,,0.501,,,79,
,,,,7.704,,,128,
,,,,20.354,,,102,
,,,,27.974,,,154,
,,,,16.892,,,85,
,,,,3.506,,,128,
,,,,18.117,,,85,
,,,,3.627,,,128,
,,,,19.8,,,74,
,,,,2.793,,,154,
,,,,42.858,,,154,
,,,,4.333,,,74,
,,,,5.567,,,85,
,,,,9.03,,,128,
,,,,0.664,,,76,
,,,,1.077,,,76,
,,,,11.035,,,85,
,,,,16.008,,,76,
,,,,9.966,,,206,
,,,,13.847,,,102,
,,,,5.107,,,84,
,,,,16.767,,,128,
,,,,26.413,,,85,
,,,,11.245,,,180,
,,,,0.658,,,85,
,,,,10.805,,,79,
,,,,3.797,,,102,
,,,,21.004,,,128,
,,,,29.946,,,154,
,,,,11.604,,,85,
,,,,15.126,,,180,
,,,,5.28,,,85,
,,,,14.048,,,76,
,,,,1.087,,,102,
,,,,10.155,,,76,
,,,,28.212,,,154,
,,,,12.58,,,76,
,,,,13.702,,,85,
,,,,22.214,,,85,
,,,,3.365,,,79,
,,,,13.025,,,76,
,,,,0.33,,,76,
,,,,0.073,,,258,
,,,,19.571,,,76,
,,,,10.212,,,128,
,,,,25.033,,,128,
,,,,5.382,,,85,
,,,,32.591,,,154,
,,,,1.225,,,85,
,,,,21.521,,,154,
,,,,28.723,,,154,
,,,,46.06,,,85,
,,,,18.42,,,85,
,,,,6.428,,,258,
,,,,38.302,,,154,
,,,,14.369,,,128,
,,,,22.31,,,85,
,,,,10.482,,,180,
,,,,4.474,,,76,
,,,,6.596,,,85,
,,,,3.122,,,102,
,,,,48.801,,,74,
,,,,8.897,,,206,
,,,,10.273,,,128,
,,,,10.472,,,85,
,,,,13.163,,,128,
,,,,4.803,,,76,
,,,,0.085,,,85,
,,,,0.919,,,76,
,,,,4.781,,,74,
,,,,18.284,,,128,
,,,,36.542,,,180,
,,,,23.762,,,85,
,,,,18.261,,,85,
,,,,1.338,,,180,
,,,,15.097,,,75,
,,,,4.425,,,79,
,,,,6.801,,,154,
,,,,29.076,,,128,
,,,,24.186,,,85,
,,,,17.028,,,85,
,,,,15.542,,,74,
,,,,2.982,,,232,
,,,,10.486,,,76,
,,,,20.392,,,154,
,,,,7.811,,,74,
,,,,15.011,,,128,
,,,,10.38,,,85,
,,,,16.653,,,85,
,,,,5.729,,,180,
,,,,11.858,,,102,
,,,,6.854,,,76,
,,,,0.068,,,84,
,,,,3.212,,,87,
,,,,45.963,,,232,
,,,,10.886,,,85,
,,,,17.191,,,85,
,,,,6.2,,,154,
,,,,14.056,,,79,
,,,,1.22,,,102,
,,,,20.294,,,128,
,,,,20.415,,,102,
,,,,17.744,,,85,
,,,,2.69,,,154,
,,,,2.202,,,88,
,,,,15.369,,,85,
,,,,2.86,,,154,
,,,,19.523,,,76,
,,,,2.826,,,102,
,,,,3.08,,,76,
,,,,17.189,,,128,
,,,,27.304,,,180,
,,,,5.926,,,85,
,,,,11.975,,,79,
,,,,4.869,,,102,
,,,,5.613,,,85,
,,,,14.842,,,128,
,,,,12.95,,,76,
,,,,3.368,,,76,
,,,,6.973,,,154,
,,,,33.208,,,154,
,,,,6.643,,,85,
,,,,10.082,,,128,
,,,,9.153,,,85,
,,,,12.887,,,128,
,,,,20.316,,,102,
,,,,20.557,,,128,
,,,,20.294,,,128,
,,,,23.157,,,88,
,,,,0.067,,,85,
,,,,6.115,,,180,
,,,,14.415,,,85,
,,,,0.891,,,87,
,,,,15.032,,,102,
,,,,12.959,,,128,
,,,,22.378,,,154,
,,,,20.471,,,102,
,,,,6.696,,,85,
,,,,20.659,,,85,
,,,,2.044,,,154,
,,,,13.862,,,102,
,,,,4.029,,,76,
,,,,8.068,,,74,
,,,,8.183,,,128,
,,,,21.059,,,154,
,,,,24.42,,,102,
,,,,0.432,,,85,
,,,,5.876,,,74,
,,,,11.677,,,85,
,,,,2.838,,,154,
,,,,21.359,,,76,
,,,,0.053,,,76,
,,,,7.257,,,154,
,,,,25.025,,,154,
,,,,21.153,,,102,
,,,,7.367,,,75,
,,,,0.065,,,75,
,,,,0.034,,,75,
,,,,0.038,,,85,
,,,,0.035,,,75,
,,,,0.032,,,88,
,,,,0.036,,,75,
,,,,0.033,,,75,
,,,,0.547,,,75,
,,,,0.052,,,75,
,,,,2.154,,,75,
,,,,9.906,,,128,
,,,,4.681,,,85,
,,,,16.992,,,128,
,,,,7.633,,,75,
,,,,1.787,,,79,
,,,,11.633,,,102,
,,,,20.365,,,154,
,,,,20.303,,,102,
,,,,2.874,,,85,
,,,,14.074,,,74,
,,,,3.531,,,154,
,,,,0.764,,,85,
,,,,30.639,,,154,
,,,,5.059,,,74,
,,,,6.928,,,76,
,,,,21.342,,,83,
,,,,0.07,,,83,
,,,,0.694,,,180,
,,,,21.644,,,85,
,,,,11.97,,,154,
,,,,6.329,,,85,
,,,,3.865,,,76,
,,,,18.606,,,76,
,,,,0.071,,,84,
,,,,4.749,,,154,
,,,,20.309,,,102,
,,,,20.284,,,154,
,,,,10.29,,,85,
,,,,10.391,,,154,
,,,,13.103,,,85,
,,,,13.444,,,102,
,,,,10.18,,,79,
,,,,11.687,,,128,
,,,,20.529,,,154,
,,,,20.809,,,102,
,,,,2.693,,,85,
,,,,18.911,,,85,
,,,,0.167,,,154,
,,,,20.273,,,154,
,,,,7.28,,,76,
,,,,0.07,,,76,
,,,,12.961,,,76,
,,,,21.983,,,180,
,,,,4.162,,,909,
,,,,11.585,,,85,
,,,,4.828,,,102,
,,,,19.032,,,85,
,,,,8.08,,,128,
,,,,1.135,,,79,
,,,,17.534,,,76,
,,,,0.883,,,76,
,,,,0.865,,,154,
,,,,21.824,,,128,
,,,,20.298,,,128,
,,,,5.618,,,85,
,,,,14.731,,,154,
,,,,8.44,,,85,
,,,,12.705,,,102,
,,,,21.987,,,128,
,,,,25.017,,,180,
,,,,22.266,,,85,
,,,,11.532,,,154,
,,,,9.473,,,85,
,,,,10.447,,,76,
,,,,22.602,,,154,
,,,,12.22,,,87,
,,,,0.262,,,128,
,,,,20.326,,,128,
,,,,13.212,,,85,
,,,,7.269,,,154,
,,,,20.359,,,76,
,,,,20.876,,,74,
,,,,9.228,,,155,
,,,,0.089,,,85,
,,,,0.038,,,76,
,,,,20.154,,,155,
,,,,20.265,,,103,
,,,,1.385,,,85,
,,,,4.678,,,74,
,,,,14.257,,,155,
,,,,1.384,,,85,
,,,,18.876,,,155,
,,,,13.969,,,76,
,,,,0.062,,,76,
,,,,7.745,,,77,
,,,,20.26,,,181,
,,,,20.27,,,77,
,,,,3.248,,,85,
,,,,17.023,,,155,
,,,,0.87,,,85,
,,,,19.432,,,155,
,,,,13.849,,,75,
,,,,0.076,,,79,
,,,,6.564,,,77,
,,,,16.285,,,92,
,,,,3.997,,,181,
,,,,20.083,,,85,
,,,,0.782,,,155,
,,,,13.84,,,74,
,,,,5.853,,,85,
,,,,0.742,,,77,
,,,,30.196,,,74,
,,,,48.774,,,85,
,,,,23.516,,,85,
,,,,31.467,,,76,
,,,,0.068,,,84,
,,,,5.949,,,87,
,,,,2.099,,,414,
,,,,23.407,,,180,
,,,,13.313,,,76,
,,,,0.864,,,85,
,,,,22.15,,,85,
,,,,22.133,,,232,
,,,,11.649,,,76,
,,,,8.956,,,79,
,,,,16.499,,,180,
,,,,21.95,,,85,
,,,,20.621,,,85,
,,,,16.86,,,232,
,,,,10.216,,,76,
,,,,14.78,,,76,
,,,,0.062,,,76,
,,,,13.734,,,180,
,,,,20.004,,,85,
,,,,19.754,,,85,
,,,,0.867,,,154,
,,,,12.795,,,76,
,,,,14.768,,,79,
,,,,6.064,,,154,
,,,,13.214,,,76,
,,,,11.07,,,76,
,,,,0.16,,,180,
,,,,20.565,,,85,
,,,,8.039,,,128,
,,,,14.343,,,85,
,,,,10.055,,,102,
,,,,21.306,,,154,
,,,,23.565,,,128,
,,,,20.503,,,128,
,,,,23.338,,,85,
,,,,1.465,,,154,
,,,,33.282,,,177,
,,,,11.382,,,76,
,,,,20.805,,,180,
,,,,31.42,,,85,
,,,,3.276,,,154,
,,,,16.857,,,76,
,,,,0.282,,,85,
,,,,5.057,,,74,
,,,,14.978,,,154,
,,,,20.333,,,128,
,,,,5.267,,,76,
,,,,9.421,,,74,
,,,,5.595,,,128,
,,,,19.071,,,85,
,,,,2.46,,,154,
,,,,20.314,,,76,
,,,,7.529,,,85,
,,,,15.775,,,154,
,,,,20.524,,,180,
,,,,4.462,,,76,
,,,,1.644,,,76,
,,,,14.638,,,76,
,,,,13.656,,,85,
,,,,8.605,,,154,
,,,,10.831,,,85,
,,,,9.751,,,102,
,,,,20.357,,,128,
,,,,18.969,,,75,
,,,,0.064,,,79,
,,,,1.265,,,180,
,,,,21.685,,,76,
,,,,2.806,,,74,
,,,,5.936,,,85,
,,,,15.39,,,154,
,,,,4.119,,,85,
,,,,4.552,,,74,
,,,,14.014,,,154,
,,,,20.26,,,76,
,,,,20.856,,,180,
,,,,28.737,,,85,
,,,,6.988,,,154,
,,,,7.544,,,85,
,,,,2.814,,,76,
,,,,20.346,,,154,
,,,,22.058,,,154,
,,,,2.65,,,76,
,,,,0.726,,,84,
,,,,19.272,,,102,
,,,,10.534,,,83,
,,,,0.056,,,85,
,,,,11.824,,,83,
,,,,2.432,,,154,
,,,,5.399,,,85,
,,,,14.87,,,128,
,,,,23.77,,,102,
,,,,13.431,,,79,
,,,,6.853,,,180,
,,,,22.55,,,85,
,,,,0.175,,,128,
,,,,22.908,,,85,
,,,,18.009,,,180,
,,,,10.628,,,76,
,,,,20.371,,,76,
,,,,1.782,,,76,
,,,,1.378,,,180,
,,,,24.555,,,85,
,,,,0.435,,,102,
,,,,20.312,,,85,
,,,,16.103,,,154,
,,,,5.25,,,87,
,,,,5.027,,,128,
,,,,8.312,,,79,
,,,,15.762,,,180,
,,,,9.743,,,76,
,,,,0.068,,,76,
,,,,22.7,,,85,
,,,,1.968,,,154,
,,,,10.175,,,76,
,,,,5.232,,,85,
,,,,20.147,,,102,
,,,,22.452,,,154,
,,,,64.836,,,85,
,,,,2.064,,,232,
,,,,10.19,,,154,
,,,,11.288,,,85,
,,,,41.825,,,180,
,,,,10.265,,,102,
,,,,22.659,,,85,
,,,,2.393,,,128,
,,,,0.292,,,74,
,,,,26.762,,,85,
,,,,2.15,,,154,
,,,,21.059,,,76,
,,,,2.532,,,74,
,,,,2.6,,,180,
,,,,20.376,,,102,
,,,,22.129,,,85,
,,,,14.756,,,154,
,,,,5.493,,,85,
,,,,5.43,,,128,
,,,,20.602,,,128,
,,,,8.663,,,76,
,,,,0.073,,,76,
,,,,4.192,,,87,
,,,,8.492,,,128,
,,,,20.55,,,154,
,,,,10.653,,,85,
,,,,9.789,,,102,
,,,,11.748,,,88,
,,,,3.351,,,85,
,,,,5.327,,,102,
,,,,30.155,,,180,
,,,,0.159,,,75,
,,,,0.051,,,79,
,,,,9.999,,,76,
,,,,3.138,,,74,
,,,,27.423,,,85,
,,,,5.948,,,74,
,,,,2.234,,,180,
,,,,13.921,,,85,
,,,,6.409,,,128,
,,,,22.453,,,128,
,,,,10.221,,,128,
,,,,39.451,,,154,
,,,,2.313,,,85,
,,,,7.914,,,102,
,,,,11.044,,,85,
,,,,11.324,,,128,
,,,,33.074,,,76,
,,,,0.066,,,84,
,,,,9.623,,,206,
,,,,24.272,,,85,
,,,,3.064,,,128,
,,,,10.186,,,102,
,,,,8.149,,,85,
,,,,16.488,,,154,
,,,,20.301,,,102,
,,,,8.973,,,79,
,,,,20.463,,,154,
,,,,12.752,,,85,
,,,,8.725,,,128,
,,,,10.983,,,85,
,,,,12.381,,,154,
,,,,21.074,,,128,
,,,,22.504,,,76,
,,,,0.94,,,76,
,,,,21.345,,,206,
,,,,3.368,,,85,
,,,,9.905,,,76,
,,,,8.935,,,85,
,,,,15.039,,,154,
,,,,14.997,,,79,
,,,,5.849,,,128,
,,,,15.066,,,76,
,,,,0.067,,,76,
,,,,11.383,,,154,
,,,,18.266,,,85,
,,,,20.805,,,85,
,,,,20.631,,,232,
,,,,40.248,,,180,
,,,,16.714,,,128,
,,,,13.567,,,85,
,,,,14.919,,,128,
,,,,3.841,,,85,
,,,,17.25,,,154,
,,,,20.302,,,128,
,,,,25.314,,,74,
,,,,8.476,,,154,
,,,,7.331,,,85,
,,,,4.067,,,76,
,,,,16.916,,,85,
,,,,4.156,,,154,
,,,,9.054,,,74,
,,,,13.378,,,128,
,,,,16.145,,,76,
,,,,4.225,,,128,
,,,,25.921,,,154,
,,,,8.077,,,85,
,,,,14.833,,,102,
,,,,4.846,,,85,
,,,,19.044,,,154,
,,,,20.45,,,154,
,,,,3.346,,,76,
,,,,3.242,,,76,
,,,,13.697,,,102,
,,,,20.647,,,128,
,,,,4.347,,,85,
,,,,15.957,,,128,
,,,,1.681,,,85,
,,,,18.713,,,154,
,,,,11.455,,,74,
,,,,9.456,,,128,
,,,,6.02,,,75,
,,,,0.063,,,79,
,,,,24.458,,,74,
,,,,1.881,,,154,
,,,,7.244,,,85,
,,,,2.937,,,76,
,,,,4.832,,,87,
,,,,12.372,,,88,
,,,,0.065,,,85,
,,,,3.196,,,102,
,,,,20.409,,,154,
,,,,20.273,,,128,
,,,,20.607,,,128,
,,,,16.18,,,85,
,,,,4.347,,,102,
,,,,15.894,,,85,
,,,,7.862,,,180,
,,,,20.292,,,102,
,,,,18.502,,,76,
,,,,0.388,,,84,
,,,,6.813,,,128,
,,,,20.275,,,128,
,,,,3.659,,,88,
,,,,2.113,,,85,
,,,,18.869,,,154,
,,,,2.594,,,85,
,,,,17.701,,,128,
,,,,23.44,,,154,
,,,,10.197,,,79,
,,,,10.065,,,76,
,,,,17.672,,,85,
,,,,2.655,,,154,
,,,,18.471,,,909,
,,,,1.825,,,128,
,,,,0.503,,,85,
,,,,19.755,,,128,
,,,,68.423,,,232,
,,,,18.968,,,180,
,,,,21.288,,,76,
,,,,20.267,,,154,
,,,,20.345,,,128,
,,,,20.298,,,102,
,,,,20.27,,,180,
,,,,20.314,,,76,
,,,,20.336,,,154,
,,,,20.275,,,128,
,,,,22.949,,,102,
,,,,7.185,,,87,
,,,,0.059,,,76,
,,,,0.043,,,76,
,,,,0.039,,,85,
,,,,12.955,,,180,
,,,,26.236,,,154,
,,,,20.692,,,76,
,,,,9.677,,,74,
,,,,10.605,,,154,
,,,,20.448,,,102,
,,,,16.526,,,74,
,,,,3.987,,,154,
,,,,28.796,,,154,
,,,,20.301,,,128,
,,,,20.285,,,102,
,,,,20.273,,,154,
,,,,20.263,,,76,
,,,,23.186,,,154,
,,,,20.37,,,128,
,,,,17.266,,,83,
,,,,0.065,,,85,
,,,,0.042,,,83,
,,,,0.04,,,79,
,,,,0.038,,,76,
,,,,0.039,,,76,
,,,,2.992,,,102,
,,,,20.315,,,180,
,,,,20.335,,,102,
,,,,1.222,,,74,
,,,,23.059,,,128,
,,,,0.893,,,46,
,,,,8.187,,,74,
,,,,11.2,,,154,
,,,,20.398,,,76,
,,,,20.364,,,180,
,,,,21.147,,,128,
,,,,20.279,,,102,
,,,,20.281,,,154,
,,,,20.375,,,76,
,,,,30.743,,,180,
,,,,10.307,,,128,
,,,,24.027,,,102,
,,,,20.296,,,128,
,,,,20.504,,,154,
,,,,20.339,,,102,
,,,,20.378,,,128,
,,,,20.422,,,102,
,,,,12.763,,,85,
,,,,0.059,,,85,
,,,,7.757,,,154,
,,,,38.266,,,180,
,,,,11.329,,,102,
,,,,27.377,,,128,
,,,,24.011,,,154,
,,,,17.821,,,85,
,,,,0.064,,,85,
,,,,0.045,,,85,
,,,,0.042,,,85,
,,,,3.849,,,128,
,,,,13.744,,,76,
,,,,0.061,,,85,
,,,,0.04,,,85,
,,,,7.741,,,128,
,,,,20.44,,,154,
,,,,20.699,,,76,
,,,,21.824,,,154,
,,,,20.677,,,154,
,,,,20.284,,,102,
,,,,9.616,,,75,
,,,,11.355,,,154,
,,,,20.324,,,102,
,,,,20.287,,,128,
,,,,23.378,,,154,
,,,,22.054,,,128,
,,,,18.982,,,74,
,,,,22.133,,,180,
,,,,0.093,,,75,
,,,,0.042,,,75,
,,,,0.037,,,75,
,,,,0.034,,,88,
,,,,9.99,,,102,
,,,,17.676,,,74,
,,,,2.593,,,128,
,,,,20.281,,,128,
,,,,20.485,,,154,
,,,,20.413,,,102,
,,,,20.749,,,128,
,,,,20.271,,,128,
,,,,20.331,,,128,
,,,,23.095,,,154,
,,,,22.628,,,102,
,,,,12.818,,,75,
,,,,0.069,,,75,
,,,,0.039,,,75,
,,,,0.038,,,75,
,,,,0.038,,,75,
,,,,0.042,,,76,
,,,,17.624,,,180,
,,,,10.209,,,128,
,,,,8.281,,,74,
,,,,12.26,,,76,
,,,,17.758,,,74,
,,,,24.812,,,180,
,,,,13.955,,,128,
,,,,11.41,,,76,
,,,,0.07,,,85,
,,,,15.452,,,154,
,,,,66.673,,,180,
,,,,10.218,,,151,
,,,,20.38,,,128,
,,,,20.261,,,128,
,,,,30.564,,,85,
,,,,0.097,,,75,
,,,,0.057,,,79,
,,,,0.048,,,85,
,,,,0.042,,,85,
,,,,0.043,,,85,
,,,,0.042,,,85,
,,,,0.223,,,154,
,,,,10.494,,,76,
,,,,21.165,,,154,
,,,,20.274,,,154,
,,,,20.547,,,102,
,,,,25.831,,,154,
,,,,0.08,,,76,
,,,,20.595,,,128,
,,,,20.279,,,128,
,,,,20.282,,,154,
,,,,20.281,,,102,
,,,,26.299,,,128,
,,,,12.355,,,84,
,,,,0.061,,,88,
,,,,0.039,,,76,
,,,,0.036,,,84,
,,,,8.432,,,154,
,,,,20.296,,,128,
,,,,20.291,,,128,
,,,,20.375,,,128,
,,,,21.947,,,128,
,,,,20.311,,,128,
,,,,22.594,,,128,
,,,,20.432,,,85,
,,,,0.074,,,85,
,,,,0.05,,,79,
,,,,0.042,,,79,
,,,,0.05,,,85,
,,,,0.04,,,85,
,,,,0.566,,,128,
,,,,20.276,,,154,
,,,,20.278,,,102,
,,,,25.038,,,128,
,,,,20.975,,,180,
,,,,20.325,,,102,
,,,,13.818,,,74,
,,,,11.457,,,102,
,,,,35.937,,,74,
,,,,1.92,,,232,
,,,,15.34,,,102,
,,,,20.335,,,128,
,,,,20.565,,,102,
,,,,20.297,,,128,
,,,,20.59,,,154,
,,,,20.714,,,128,
,,,,20.277,,,128,
,,,,20.692,,,102,
,,,,13.761,,,87,
,,,,0.06,,,76,
,,,,6.725,,,154,
,,,,22.322,,,128,
,,,,15.019,,,74,
,,,,5.288,,,128,
,,,,24.63,,,128,
,,,,2.097,,,74,
,,,,18.396,,,154,
,,,,20.28,,,102,
,,,,20.302,,,154,
,,,,28.561,,,154,
,,,,12.516,,,76,
,,,,0.072,,,76,
,,,,0.04,,,76,
,,,,0.039,,,85,
,,,,0.038,,,83,
,,,,0.038,,,85,
,,,,0.041,,,83,
,,,,9.869,,,102,
,,,,20.298,,,154,
,,,,20.395,,,76,
,,,,20.342,,,180,
,,,,20.322,,,128,
,,,,20.282,,,102,
,,,,20.279,,,154,
,,,,24.429,,,154,
,,,,21.657,,,102,
,,,,0.2,,,79,
,,,,20.271,,,154,
,,,,20.644,,,76,
,,,,8.073,,,76,
,,,,0.063,,,76,
,,,,0.043,,,79,
,,,,0.042,,,76,
,,,,12.092,,,154,
,,,,21.002,,,154,
,,,,20.272,,,102,
,,,,22.429,,,154,
,,,,20.288,,,76,
,,,,20.302,,,154,
,,,,20.322,,,154,
,,,,25.028,,,154,
,,,,21.923,,,102,
,,,,54.26,,,232,
,,,,14.537,,,102,
,,,,30.233,,,154,
,,,,0.089,,,76,
,,,,0.04,,,85,
,,,,0.041,,,85,
,,,,0.035,,,85,
,,,,0.038,,,85,
,,,,0.042,,,85,
,,,,21.159,,,128,
,,,,34.574,,,180,
,,,,13.194,,,102,
,,,,13.362,,,74,
,,,,7.563,,,128,
,,,,28.991,,,85,
,,,,0.095,,,76,
,,,,0.338,,,154,
,,,,13.014,,,74,
,,,,7.743,,,102,
,,,,12.341,,,76,
,,,,0.076,,,85,
,,,,0.041,,,85,
,,,,7.832,,,154,
,,,,20.335,,,128,
,,,,29.903,,,154,
,,,,0.164,,,76,
,,,,0.055,,,76,
,,,,0.075,,,76,
,,,,0.062,,,76,
,,,,19.554,,,128,
,,,,19.463,,,128,
,,,,20.283,,,128,
,,,,22.31,,,128,
,,,,28.047,,,154,
,,,,0.164,,,92,
,,,,0.054,,,85,
,,,,0.045,,,85,
,,,,0.047,,,75,
,,,,0.047,,,79,
,,,,31.352,,,74,
,,,,30.009,,,74,
,,,,0.561,,,232,
,,,,10.176,,,102,
,,,,51.365,,,180,
,,,,13.944,,,154,
,,,,12.493,,,75,
,,,,0.066,,,79,
,,,,0.046,,,85,
,,,,0.044,,,85,
,,,,0.045,,,88,
,,,,0.042,,,85,
,,,,13.856,,,128,
,,,,24.868,,,128,
,,,,40.349,,,206,
,,,,11.291,,,102,
,,,,3.253,,,76,
,,,,0.065,,,84,
,,,,21.123,,,128,
,,,,20.268,,,102,
,,,,20.289,,,154,
,,,,27.76,,,102,
,,,,32.127,,,180,
,,,,10.197,,,102,
,,,,5.16,,,909,
,,,,15.453,,,128,
,,,,26.084,,,102,
,,,,20.301,,,180,
,,,,20.279,,,128,
,,,,20.281,,,102,
,,,,20.447,,,128,
,,,,21.548,,,128,
,,,,0.273,,,76,
,,,,0.058,,,84,
,,,,0.058,,,85,
,,,,0.046,,,85,
,,,,0.041,,,79,
,,,,0.036,,,79,
,,,,0.041,,,85,
,,,,20.249,,,154,
,,,,20.356,,,128,
,,,,20.544,,,102,
,,,,20.279,,,128,
,,,,20.522,,,128,
,,,,20.282,,,154,
,,,,22.039,,,128,
,,,,20.277,,,102,
,,,,20.286,,,128,
,,,,35.016,,,128,
,,,,10.197,,,154,
,,,,18.382,,,74,
,,,,2.155,,,128,
,,,,20.325,,,102,
,,,,20.541,,,154,
,,,,5.16,,,74,
,,,,15.264,,,154,
,,,,20.354,,,102,
,,,,20.303,,,128,
,,,,20.275,,,154,
,,,,13.101,,,85,
,,,,0.062,,,76,
,,,,0.044,,,76,
,,,,0.048,,,87,
,,,,7.033,,,103,
,,,,20.316,,,155,
,,,,20.284,,,103,
,,,,20.359,,,129,
,,,,20.287,,,129,
,,,,20.285,,,129,
,,,,20.29,,,155,
,,,,4.492,,,74,
,,,,15.86,,,103,
,,,,11.122,,,74,
,,,,9.414,,,129,
,,,,20.887,,,155,
,,,,20.442,,,103,
,,,,20.282,,,155,
,,,,20.338,,,103,
,,,,20.458,,,129,
,,,,20.27,,,155,
,,,,20.281,,,103,
,,,,20.574,,,155,
,,,,20.561,,,129,
,,,,20.273,,,103,
,,,,20.702,,,156,
,,,,20.285,,,104,
,,,,20.598,,,156,
,,,,20.27,,,130,
,,,,20.274,,,130,
,,,,20.276,,,130,
,,,,20.279,,,104,
,,,,20.325,,,156,
