Data Rate (kbps),Data Rate (kbps)2,Data Rate (kbps)3,Packet Interval (ms),Packet Interval (ms)2,Packet Interval (ms)3,Packet Length (bytes),Packet Length (bytes)2,Packet Length (bytes)3
,,,0.039,0.132,50.121,975,443,1514
,,,16.27,0.154,0.421,975,102,1514
,,,16.092,0.614,0.486,975,1514,1102
,,,0.52,0.13,14.139,975,1514,985
,,,0.2,0.144,15.93,975,1514,1514
,,,0.198,0.219,0.111,975,1514,1112
,,,1.3,0.088,28.689,975,1514,1514
,,,0.042,0.141,0.341,975,1514,1458
,,,0.023,0.155,19.812,975,1514,985
,,,0.023,0.034,9.853,154,1514,1514
,,,0.062,2.425,0.273,1514,1514,1297
,,,0.147,0.591,44.807,1514,1514,1514
,,,0.125,0.359,0.284,1514,983,737
,,,1.807,0.104,10.256,1514,76,985
,,,15.42,0.204,50.023,1514,76,1514
,,,0.066,0.215,1.369,1514,76,1511
,,,3.345,0.232,13.313,1514,466,985
,,,1.274,0.075,8.828,462,76,118
,,,0.18,29.739,23.48,79,102,1514
,,,0.053,0.254,0.78,79,79,1514
,,,7.665,9.718,0.456,1514,1514,1514
,,,1.257,0.592,0.656,1514,1514,1514
,,,0.041,0.221,0.434,1514,1514,1514
,,,0.025,0.219,0.535,1514,1514,1514
,,,0.023,0.229,2.153,1514,1514,1514
,,,0.384,0.225,0.119,1514,1514,1514
,,,0.057,0.227,0.849,1514,914,1514
,,,10.747,0.037,0.104,235,128,1514
,,,20.252,9.646,0.216,81,76,1514
,,,0.548,30.35,0.207,1514,1514,1514
,,,0.636,0.576,0.191,1514,1514,185
,,,0.193,0.228,5.915,1514,1514,1514
,,,0.196,0.215,0.266,1514,1514,452
,,,0.065,0.219,20.389,1514,737,985
,,,6.94,0.222,10.652,1514,87,1514
,,,1.699,0.202,0.143,1412,1078,1514
,,,7.381,4.909,0.287,560,91,954
,,,2.599,35.413,43.171,1514,102,1514
,,,20.073,0.603,0.36,1514,1514,1514
,,,0.52,0.219,0.339,1514,1514,1514
,,,0.741,0.225,0.493,1514,1514,1437
,,,0.033,0.245,8.917,1514,1514,985
,,,0.025,0.205,50.21,1514,1514,1514
,,,0.32,0.22,0.455,1514,102,1514
,,,0.5,0.084,0.572,545,1514,1514
,,,0.029,0.269,0.578,82,566,1514
,,,12.881,0.077,0.276,137,76,393
,,,2.146,20.18,13.945,208,76,985
,,,1.214,2.617,14.102,1078,645,1514
,,,9.751,20.953,0.492,1514,76,1514
,,,1.382,0.532,0.422,1514,1514,1274
,,,0.058,0.239,29.118,1514,1514,1514
,,,0.025,0.235,3.501,1514,1514,1514
,,,0.023,0.203,0.596,1514,1514,1514
,,,0.028,0.213,0.667,1514,1514,1202
,,,0.544,0.211,17.351,1430,1436,985
,,,18.278,17.863,24.124,915,128,1514
,,,12.59,17.985,0.116,1514,1514,1514
,,,0.549,0.571,0.887,1514,1514,1514
,,,0.198,0.22,0.141,1514,1514,1514
,,,0.196,0.215,1.436,1514,1514,264
,,,0.207,0.219,25.899,1514,1514,1514
,,,0.033,0.238,0.375,1514,185,1514
,,,6.466,0.557,0.422,1514,102,1514
,,,20.24,0.061,0.833,297,76,1310
,,,5.569,39.285,8.737,1514,1514,985
,,,0.544,0.539,49.771,1514,1514,1514
,,,0.197,1.128,0.388,1514,1514,1514
,,,0.208,0.033,0.421,1514,1514,1514
,,,0.185,0.025,0.531,1514,1514,1514
,,,0.56,0.508,0.32,1514,1514,956
,,,0.191,0.041,13.828,1514,1514,985
,,,0.035,0.027,14.545,245,152,1514
,,,9.708,17.754,0.33,1078,79,1514
,,,3.015,21.043,0.247,465,102,185
,,,7.512,0.76,29.475,1514,84,1514
,,,3.013,0.625,0.624,1514,573,1514
,,,5.991,0.223,0.275,1514,114,1514
,,,3.172,0.213,0.261,1514,1514,1514
,,,0.054,0.221,0.759,1514,1514,1514
,,,0.026,0.218,0.418,1514,1514,1424
,,,0.022,0.22,17.829,1514,1514,985
,,,0.023,0.195,10.557,1355,1514,1514
,,,0.03,40.072,0.566,1514,1514,969
,,,0.021,0.582,43.567,1514,587,1514
,,,1.318,0.229,0.527,1514,76,1514
,,,9.248,0.228,0.443,1514,1078,1514
,,,3.96,0.215,2.894,1514,116,1303
,,,7.053,0.223,11.791,1514,128,985
,,,10.196,0.227,23.126,1514,1514,118
,,,1.235,0.111,23.409,911,1514,1514
,,,0.048,40.131,2.091,1514,1514,1514
,,,0.025,0.613,0.408,1514,1514,68
,,,0.023,0.201,10.999,1514,1514,985
,,,0.064,0.242,29.951,1514,267,1514
,,,8.757,0.385,0.502,1514,102,1514
,,,20.248,0.091,0.801,1514,76,1514
,,,2.279,0.197,0.291,1514,1514,1514
,,,0.977,0.07,0.45,288,1514,1514
,,,0.04,8.446,0.666,1078,1514,1514
,,,0.025,5.673,0.476,593,1514,1514
,,,0.075,25.153,0.556,1514,1107,1514
,,,16.843,0.572,0.721,1514,102,1514
,,,5.806,0.209,0.444,1514,79,1514
,,,0.346,0.223,0.463,1514,76,1514
,,,0.562,0.233,0.462,1514,79,1514
,,,0.777,0.089,0.348,803,79,1514
,,,0.654,13.567,0.619,79,769,1514
,,,7.133,34.135,0.415,1514,1514,1514
,,,0.526,0.575,0.613,1514,1514,1514
,,,0.194,0.194,0.383,1514,1514,1514
,,,0.2,0.882,0.371,1514,1514,1514
,,,0.153,0.05,0.384,1514,1218,1514
,,,8.334,0.027,0.849,1156,102,1514
,,,7.525,24.83,0.435,620,84,1514
,,,12.743,8.903,0.298,1514,102,600
,,,3.098,0.584,4.116,1514,1078,1514
,,,2.079,0.197,0.227,1514,1514,540
,,,0.335,0.475,19.731,1514,1514,985
,,,0.197,0.046,24.815,1514,1514,1514
,,,0.193,0.209,0.928,1514,1514,1514
,,,0.196,0.031,0.167,158,1514,1514
,,,0.572,22.353,0.112,975,1514,777
,,,0.189,4.849,28.923,975,1514,1514
,,,0.208,0.088,0.572,975,1514,1514
,,,0.062,0.029,0.291,975,662,1514
,,,0.574,0.027,0.266,975,84,99
,,,12.557,0.024,9.674,975,102,985
,,,17.669,0.023,49.288,975,1514,1514
,,,1.179,0.022,0.395,975,1514,1514
,,,0.045,0.023,0.359,975,1514,1446
,,,0.028,0.023,14.974,975,1514,985
,,,0.028,0.031,14.363,975,1514,1514
,,,1.564,0.023,0.862,975,76,1514
,,,0.778,0.023,0.174,975,1514,1001
,,,0.041,0.022,43.847,975,1514,1514
,,,0.027,0.023,0.402,975,257,1514
,,,19.423,0.023,0.381,975,102,1514
,,,2.785,0.022,0.552,975,450,1514
,,,8.056,0.023,0.46,975,1514,1514
,,,0.984,0.025,0.499,208,1514,865
,,,0.043,6.477,2.789,78,1514,985
,,,0.026,0.149,25.677,78,1514,1514
,,,1.409,8.249,0.081,1514,1514,1068
,,,0.044,0.065,29.062,1514,1414,1514
,,,6.91,0.031,0.346,1514,128,1514
,,,20.264,0.029,0.437,1514,76,1155
,,,3.051,0.028,9.475,1514,1514,985
,,,0.805,0.027,30.877,653,1514,54
,,,0.048,24.64,22.805,1078,1514,1514
,,,0.068,13.467,6.23,1514,1514,1514
,,,0.195,0.546,10.027,1514,1514,1514
,,,0.192,0.229,10.415,1514,1514,1002
,,,0.562,0.244,1.606,1514,1514,985
,,,0.18,0.193,4.083,1514,1514,1514
,,,0.147,0.201,3.241,1372,1197,1514
,,,14.992,7.97,2.06,905,102,1514
,,,15.951,32.251,2.45,1514,1514,748
,,,0.498,0.566,1.077,1514,1514,54
,,,0.207,0.211,11.532,1514,1514,54
,,,0.192,0.228,4.5,1514,1514,1514
,,,0.195,0.235,1.032,1514,1514,1514
,,,0.54,0.198,2.647,1514,1514,1514
,,,0.2,0.091,0.081,686,1514,94
,,,0.063,24.562,15.525,84,435,985
,,,2.701,16.463,25.274,1514,102,1514
,,,20.279,0.068,0.485,1514,76,1514
,,,1.958,0.095,2.367,1514,541,1514
,,,7.357,0.158,0.363,1514,1514,204
,,,1.025,1.166,17.14,1514,1514,118
,,,0.049,0.048,8.951,1514,1514,1514
,,,0.03,0.025,0.642,1300,1514,1514
,,,0.073,6.515,0.631,1078,1514,1221
,,,0.113,9.496,9.412,76,1514,985
,,,0.224,8.098,49.486,466,1458,1514
,,,8.341,15.746,0.497,1514,1078,1514
,,,1.085,0.518,0.681,1514,128,1514
,,,11.435,1.395,0.32,1514,74,550
,,,8.816,0.054,14.052,1514,76,985
,,,1.076,0.026,29.653,1514,1514,1514
,,,0.505,0.023,0.484,1514,1514,1514
,,,0.207,0.094,0.465,1514,1514,1514
,,,0.194,0.038,0.622,124,1514,1514
,,,0.556,15.394,0.793,86,1514,1514
,,,0.198,23.7,1.025,1514,1514,1514
,,,0.207,0.587,0.547,1514,1514,1514
,,,0.035,0.217,0.653,1514,215,1514
,,,17.271,0.225,0.567,1514,102,1514
,,,0.908,0.309,0.695,1514,74,1514
,,,14.006,0.141,0.451,1514,1514,1514
,,,0.541,0.192,0.765,1357,1514,1514
,,,0.208,40.221,0.458,1514,1514,1514
,,,0.19,0.582,0.64,1514,1514,1514
,,,0.2,0.227,0.551,1514,1514,1514
,,,0.115,0.214,0.674,1514,940,1514
,,,4.074,0.229,0.524,1514,102,1514
,,,20.866,0.238,0.65,1514,76,1514
,,,0.741,0.197,0.527,1514,467,1514
,,,6.404,0.101,0.658,769,1514,1514
,,,0.526,0.384,0.531,601,1514,1514
,,,0.2,42.661,0.652,1514,1514,1514
,,,0.195,0.094,0.526,1514,1514,1514
,,,0.193,0.027,0.661,1514,1514,1514
,,,0.526,0.025,0.545,1514,1514,1514
,,,0.079,0.024,0.682,1514,616,1514
,,,11.458,0.023,0.524,1514,128,1514
,,,20.26,0.024,0.668,1514,76,1514
,,,0.544,0.075,0.759,1514,1514,1514
,,,0.652,0.025,0.503,923,1514,1514
,,,0.196,6.859,0.431,78,1514,878
,,,0.196,5.263,11.802,116,1514,1514
,,,0.605,20.381,0.53,1078,1514,1514
,,,0.197,5.435,0.425,1514,1514,215
,,,0.199,0.584,4.832,1514,1514,985
,,,0.199,0.219,23.89,1514,1514,1514
,,,0.2,0.223,0.48,1514,1514,1514
,,,0.065,0.222,0.426,1514,463,1016
,,,6.341,0.223,28.909,1514,1078,1514
,,,10.875,0.648,0.5,1514,102,1514
,,,13.32,0.114,0.423,1514,1514,1107
,,,0.612,0.115,9.764,824,1514,985
,,,0.107,16.619,49.524,489,1514,1514
,,,0.201,23.794,0.466,1514,1514,1514
,,,0.196,0.556,0.544,1514,1514,1514
,,,0.561,0.25,0.467,1514,1514,562
,,,0.2,0.195,13.883,1514,1514,985
,,,0.202,0.211,14.877,1514,1514,1514
,,,0.142,0.22,0.418,1514,1134,1514
,,,4.835,0.791,0.422,1514,102,1075
,,,20.266,0.064,29.595,1514,76,1514
,,,0.447,0.124,0.451,914,76,1514
,,,1.454,28.977,0.477,84,518,1199
,,,1.679,9.361,18.639,1514,137,985
,,,2.184,0.559,24.915,1514,1514,1514
,,,0.517,0.208,0.539,1514,1514,1514
,,,0.208,0.323,0.336,1514,1514,937
,,,0.275,0.124,28.855,1514,1514,1514
,,,0.107,0.22,0.575,1514,1514,1514
,,,0.56,0.582,0.406,1514,1514,1172
,,,0.2,0.2,9.525,1514,1514,985
,,,0.241,0.143,49.822,1003,1514,1514
,,,0.07,33.743,0.525,726,866,1514
,,,12.347,6.399,0.72,1514,128,980
,,,18.886,0.605,13.719,1514,1514,985
,,,0.499,0.232,14.942,1514,1514,1514
,,,0.187,0.224,0.571,1514,1514,1514
,,,0.202,0.223,0.707,1514,1514,1514
,,,0.203,0.327,0.6,1514,1514,1514
,,,0.193,0.303,0.501,1514,1514,1514
,,,0.235,0.04,0.597,1514,76,1514
,,,0.231,0.133,2.006,1048,1224,807
,,,20.055,30.625,40.328,76,102,1514
,,,16.71,5.628,1.474,1078,1514,1514
,,,0.516,4.01,0.124,1514,1514,479
,,,0.124,0.613,4.428,1514,74,985
,,,0.152,0.43,23.569,1514,1514,1514
,,,0.124,0.055,0.522,1514,1514,1514
,,,0.193,0.153,0.457,1514,1514,1004
,,,0.659,0.223,28.805,1514,1514,1514
,,,0.19,0.041,0.548,79,1514,1514
,,,0.204,0.59,2.203,1514,1514,651
,,,0.218,0.267,7.991,1514,1514,985
,,,0.031,0.042,49.709,79,332,1514
,,,1.538,0.077,0.589,652,102,1514
,,,6.684,14.639,0.603,975,74,1514
,,,12.398,0.378,0.453,975,464,364
,,,0.944,0.141,13.493,975,76,985
,,,0.214,0.152,30.321,975,76,1514
,,,1.635,0.144,1.621,975,82,1514
,,,8.585,0.159,0.75,975,1514,1514
,,,0.489,0.136,0.835,975,1514,1514
,,,0.208,0.146,0.673,975,1514,1514
,,,0.252,0.152,0.813,975,1514,1514
,,,0.16,0.145,0.495,975,1514,1514
,,,0.204,0.15,0.806,975,1514,1514
,,,0.695,0.774,1.276,975,1514,1514
,,,0.142,0.143,0.59,975,1514,1514
,,,0.179,0.146,0.717,975,1514,1514
,,,0.197,0.152,0.816,975,1514,1514
,,,0.347,0.148,0.63,975,1514,1514
,,,0.26,0.163,1.138,975,1514,1514
,,,0.032,0.146,0.723,975,1514,1514
,,,0.061,0.036,0.837,193,525,1514
,,,5.801,19.722,0.729,1514,79,1514
,,,1.093,0.623,0.849,1514,128,1514
,,,4.795,0.193,0.633,1514,1078,1514
,,,7.428,0.223,0.771,1514,81,1514
,,,8.74,0.222,0.672,1514,76,1514
,,,2.914,0.326,0.827,1514,1514,1514
,,,0.524,0.117,0.695,1514,1514,1514
,,,0.187,0.221,0.877,1514,1514,1514
,,,0.197,0.155,0.658,1053,1514,1514
,,,0.195,9.614,0.78,496,1514,1514
,,,0.628,33.323,0.216,1514,1514,75
,,,0.188,3.932,14.893,1514,1514,985
,,,0.201,0.174,9.232,1514,1514,1514
,,,0.387,0.22,0.612,1514,1514,1098
,,,0.034,0.222,14.471,1514,1514,1514
,,,0.188,0.224,0.507,1514,1514,1514
,,,0.033,0.225,0.987,1514,259,483
,,,14.617,0.226,28.469,1514,102,1514
,,,15.079,0.144,0.657,1081,1514,1514
,,,1.665,14.374,0.46,82,1514,971
,,,0.411,0.279,11.129,137,1514,985
,,,0.062,0.968,47.615,1078,1514,1514
,,,0.026,17.698,0.658,1514,1514,1514
,,,0.023,0.547,0.34,1514,1514,886
,,,0.174,0.218,14.186,1514,1514,985
,,,0.073,0.292,15.18,1514,1514,1514
,,,0.058,0.175,0.592,1514,1514,1514
,,,0.027,0.205,0.412,1514,133,711
,,,7.98,0.215,43.586,1514,102,1514
,,,9.432,0.236,0.635,1514,88,1514
,,,3.012,0.269,0.442,1076,556,880
,,,3.794,0.037,4.385,208,76,985
,,,4.069,26.467,24.629,716,102,1514
,,,0.243,12.872,1.428,1514,76,1514
,,,2.134,0.792,0.135,1514,1514,905
,,,2.402,0.22,28.404,1514,1514,1514
,,,0.176,0.383,0.642,1514,1514,1514
,,,0.192,0.087,1.36,1514,1514,1178
,,,0.206,0.211,8.129,1514,1514,985
,,,0.574,0.2,49.853,1514,1514,1514
,,,0.614,0.96,0.336,1514,1514,1514
,,,0.047,0.051,0.397,1183,1514,1311
,,,0.027,40.386,14.701,1514,248,985
,,,0.105,0.308,29.595,1514,76,1514
,,,13.936,2.43,0.623,1514,102,1514
,,,9.202,0.173,0.443,1514,1514,964
,,,0.58,0.227,29.062,1514,1514,1514
,,,0.296,0.218,0.646,1514,1514,1514
,,,0.074,0.241,0.303,1514,1514,594
,,,0.21,0.225,3.952,1514,1514,985
,,,0.238,0.408,25.189,1011,1514,1514
,,,1.118,19.137,0.835,1078,1514,1514
,,,0.052,9.852,0.121,76,1514,310
,,,0.024,6.963,29.317,1514,1491,1514
,,,3.045,0.533,0.631,1514,1078,1514
,,,7.867,0.229,0.697,1514,102,1514
,,,19.894,0.21,0.891,1514,1514,1514
,,,0.524,0.219,0.516,1514,1514,1257
,,,0.211,0.216,6.647,1514,1514,985
,,,0.199,0.581,50.24,1514,1514,1514
,,,0.188,0.204,0.579,1514,1514,1514
,,,0.195,0.157,0.653,1082,1514,1514
,,,0.051,3.735,0.779,518,76,1514
,,,0.454,13.953,0.341,91,1365,412
,,,14.109,21.469,12.903,1514,75,985
,,,0.074,0.617,29.582,1514,75,1514
,,,0.047,0.211,0.667,1514,75,1514
,,,0.043,0.22,0.609,1514,75,1514
,,,0.04,0.235,1.735,1514,75,1514
,,,5.498,0.213,0.76,1514,102,1514
,,,2.307,0.213,0.813,1514,76,1514
,,,5.698,0.216,1.032,1514,496,1514
,,,3.614,0.517,0.454,1239,1514,1514
,,,0.19,38.934,0.696,1514,1514,1514
,,,0.205,0.784,1.106,1514,1514,1514
,,,0.199,0.22,0.635,1514,1514,1514
,,,0.185,0.221,0.784,1514,1514,1514
,,,0.524,0.349,0.705,1514,1514,1514
,,,0.178,0.123,1.743,1514,1439,1514
,,,4.571,0.202,0.731,1514,76,1514
,,,0.572,0.241,0.62,1514,76,1514
,,,3.347,0.426,0.625,1051,128,1514
,,,1.828,21.438,2.565,762,76,1514
,,,0.103,17.74,0.146,1514,79,1514
,,,18.355,0.891,0.045,1514,76,1514
,,,2.755,0.041,0.123,1514,1514,1514
,,,0.581,0.141,0.792,1514,1514,1514
,,,0.116,0.213,1.064,1514,1514,1514
,,,0.297,0.221,0.795,1514,1514,1514
,,,0.076,0.239,0.583,1514,1514,1514
,,,0.663,0.218,0.431,1514,1514,899
,,,0.042,0.097,9.847,870,168,1514
,,,15.731,37.849,0.584,1078,102,1514
,,,16.026,5.848,0.151,79,1514,139
,,,0.503,4.329,4.144,1514,1514,985
,,,0.2,0.63,25.272,1514,1514,1514
,,,0.211,0.228,0.484,1514,1514,1514
,,,0.269,0.217,0.3,1514,1514,87
,,,0.445,0.535,29.237,1514,1514,1514
,,,0.051,0.059,2.618,1514,144,1514
,,,2.678,0.476,0.125,1514,102,232
,,,20.967,0.067,6.867,1514,76,985
,,,5.269,0.026,50.2,1088,524,1514
,,,5.388,28.876,0.626,620,1514,1514
,,,0.053,5.669,0.175,1514,1514,67
,,,0.026,0.627,13.957,1514,1514,985
,,,0.025,0.234,30.143,1514,1514,1514
,,,0.023,0.222,0.706,1514,1514,1514
,,,0.024,0.241,0.511,1514,1514,722
,,,0.023,0.203,28.968,1514,590,1514
,,,3.758,0.211,0.661,1514,76,1514
,,,5.673,0.22,0.155,1514,128,94
,,,0.541,0.138,4.793,1038,76,985
,,,7.815,39.863,24.602,1514,1078,1514
,,,11.956,1.181,2.416,1514,76,1514
,,,1.576,0.052,0.119,1514,1514,871
,,,0.536,0.026,27.3,1514,1514,1514
,,,0.198,0.078,0.577,1514,1514,1514
,,,0.546,0.276,0.604,1514,1514,1259
,,,0.202,0.136,9.413,1514,1514,985
,,,0.202,0.218,49.498,1514,1514,1514
,,,0.036,0.125,0.623,926,106,1514
,,,16.985,4.088,0.589,78,102,1329
,,,15.584,0.344,13.636,78,1514,985
,,,0.562,23.213,29.926,1078,1514,1514
,,,0.206,8.452,0.722,1514,1514,1514
,,,0.195,0.581,0.599,1514,1514,1121
,,,0.199,0.227,28.611,1514,1514,1514
,,,0.198,0.233,0.6,1514,1514,1514
,,,0.083,0.206,0.475,1514,710,1084
,,,3.664,0.229,4.43,1514,102,985
,,,18.385,0.22,25.052,1514,79,1514
,,,1.845,0.239,0.747,1514,76,1514
,,,4.311,0.107,0.634,935,699,1076
,,,2.233,5.191,28.376,975,1514,1514
,,,0.504,0.558,0.796,975,1514,1514
,,,0.203,0.148,0.763,975,1514,1514
,,,0.19,0.146,0.467,975,1514,489
,,,0.539,0.164,8.455,975,1514,985
,,,0.214,0.135,64.687,975,1514,1514
,,,0.036,0.151,0.359,975,307,985
,,,6.403,0.146,0.803,975,84,1514
,,,5.896,0.147,0.604,975,128,1151
,,,1.973,0.141,43.067,975,114,1514
,,,18,0.624,0.739,975,1514,1514
,,,0.584,0.163,0.896,975,1514,1514
,,,0.112,0.141,1.296,975,1514,1514
,,,0.433,0.135,0.823,975,76,1514
,,,0.115,0.148,0.849,975,1514,1514
,,,0.193,0.148,1.585,975,1514,1514
,,,0.203,0.152,0.723,975,1514,1514
,,,0.198,0.156,0.651,975,1514,1514
,,,0.576,0.033,1.194,194,1514,1514
,,,0.218,4.144,0.626,713,1514,1514
,,,0.036,27.393,1.181,1514,104,1514
,,,0.024,3.022,0.656,1514,116,1514
,,,18.693,0.201,2.82,1514,102,1514
,,,11.173,0.222,0.69,1514,1514,1514
,,,0.493,0.218,0.897,1514,1514,1514
,,,0.349,0.223,0.611,1514,1514,1514
,,,0.07,0.215,1.06,1514,1514,1514
,,,0.18,0.228,0.476,1514,1514,1514
,,,0.191,0.167,1.568,1107,1514,1514
,,,3.946,34.542,0.628,76,1514,1514
,,,0.186,2.459,0.631,1514,1514,1514
,,,0.036,0.855,2.32,1514,264,1514
,,,2.205,0.183,0.611,1514,72,1514
,,,0.973,0.426,2.312,1514,100,1514
,,,0.441,0.041,0.9,1514,102,1514
,,,3.62,0.195,0.732,1514,72,1514
,,,0.205,0.208,0.868,1514,78,1514
,,,0.74,0.568,0.995,1514,100,1514
,,,0.164,0.118,0.606,783,106,976
,,,0.619,0.035,7.37,84,78,54
,,,0.128,28.974,0.134,466,78,985
,,,1.353,10.415,1.452,1514,85,54
,,,0.537,0.603,0.68,1514,72,54
,,,6.432,0.213,5.44,1514,76,1514
,,,6.466,0.232,0.809,1514,76,1425
,,,2.509,0.211,0.97,1514,731,1514
,,,1.358,0.225,0.842,1514,1514,1514
,,,1.096,0.214,0.483,1514,1514,188
,,,0.046,0.225,26.779,1514,1514,1514
,,,0.024,0.239,4.887,784,1514,1514
,,,0.024,39.318,0.126,1514,1514,1514
,,,0.526,0.761,0.059,1514,1514,1514
,,,0.099,0.084,0.095,1514,1514,1514
,,,0.198,0.389,0.046,1514,1514,1514
,,,0.536,0.064,0.099,1514,1514,1514
,,,0.036,0.665,0.101,1514,690,1514
,,,7.882,0.042,0.592,1514,79,1190
,,,0.061,0.029,3.713,1514,76,985
,,,1.654,0.674,64.645,1409,1078,985
,,,0.646,15.82,0.447,1078,79,1514
,,,3.577,23.619,0.583,84,128,1514
,,,1.319,1.55,0.437,1514,79,1514
,,,16.785,0.623,0.399,1514,1514,153
,,,0.492,0.09,28.498,1514,1514,1514
,,,0.195,0.176,0.68,1514,1514,1514
,,,0.196,0.678,0.612,1514,1514,1214
,,,0.616,0.19,29.007,1514,1514,1514
,,,0.187,0.244,0.67,1514,1514,1514
,,,0.203,0.212,0.743,1514,1514,1514
,,,0.192,0.216,0.645,1514,1514,1082
,,,0.201,0.223,3.726,1514,1514,985
,,,0.09,0.226,24.112,1514,782,1514
,,,0.22,0.036,1.832,249,84,1514
,,,0.174,2.492,0.387,749,76,377
,,,18.287,34.015,27.76,1514,84,1514
,,,1.989,0.549,0.979,1514,102,1514
,,,10.3,0.217,0.157,1514,1514,563
,,,0.522,0.317,8.438,1514,1514,985
,,,0.198,0.142,65.666,1514,1514,1514
,,,0.198,0.418,0.605,1514,1514,985
,,,0.202,0.033,0.877,1514,1514,1514
,,,0.601,0.2,0.38,1514,1514,500
,,,0.195,0.223,29.052,1514,1514,1514
,,,0.199,0.569,0.54,1514,1514,1514
,,,0.204,0.227,0.261,1514,1514,394
,,,0.201,0.071,28.063,549,1514,1514
,,,0.083,24.925,0.665,78,554,1514
,,,7.36,7.036,0.53,116,102,604
,,,20.28,6.692,3.794,1514,76,985
,,,1.369,0.583,25.103,1514,435,1514
,,,1.533,0.782,0.645,1514,1514,1514
,,,0.54,0.04,0.483,1514,1514,858
,,,0.255,0.025,29.381,1514,1514,1514
,,,0.153,0.066,0.133,1514,1514,1514
,,,0.207,0.536,0.436,1514,1514,1207
,,,2.843,0.261,10.586,1514,1514,985
,,,0.051,0.226,63.217,1514,1514,1514
,,,0.024,0.225,0.573,1514,1514,1514
,,,0.024,0.47,0.646,1514,1514,1284
,,,0.023,0.048,3.907,361,1514,985
,,,0.022,22.788,40.155,527,643,1514
,,,13.227,16.063,0.688,1514,128,1514
,,,20.572,0.616,0.666,1514,76,1514
,,,20.278,0.222,0.801,1514,102,1514
,,,20.241,0.227,0.692,1514,102,1514
,,,20.223,0.221,0.824,1514,76,1514
,,,20.243,0.223,0.594,1514,128,1514
,,,13.124,0.22,1.097,1514,74,1514
,,,7.11,0.225,0.732,1514,102,1514
,,,2.177,0.217,1.097,1514,1514,1514
,,,3.442,0.572,0.661,1514,1514,1514
,,,0.055,0.228,0.814,1514,1514,1514
,,,0.023,0.054,0.71,267,1514,1514
,,,5.697,40.207,0.877,1514,87,1514
,,,3.346,0.454,0.574,1514,74,1514
,,,5.491,0.202,0.869,1514,76,1514
,,,20.241,0.233,0.682,1514,102,1514
,,,20.232,0.373,0.784,1514,76,1514
,,,20.251,0.664,0.593,1514,128,1514
,,,20.159,0.103,0.821,1514,1514,1514
,,,0.059,0.032,0.818,1514,1514,1514
,,,0.015,0.292,0.755,1514,102,1514
,,,0.01,0.524,0.623,1514,1403,1514
,,,0.032,0.199,0.84,1514,1078,1514
,,,0.031,0.034,0.624,246,1514,1514
,,,0.018,5.081,0.92,1078,1514,1514
,,,0.018,0.15,0.561,84,1514,1514
,,,0.039,31.679,1.296,1514,1514,1514
,,,0.019,0.596,0.727,1514,1514,1514
,,,0.018,0.219,1.48,1514,1514,1514
,,,0.017,0.321,0.627,1514,1514,1514
,,,0.018,0.123,0.617,1514,1514,1514
,,,0.018,0.24,0.35,1514,569,665
,,,0.016,0.212,0.445,1514,472,985
,,,0.018,0.114,5.407,533,1514,1514
,,,0.017,0.585,0.621,1514,1514,1514
,,,0.018,0.235,1.65,1514,1514,70
,,,0.018,0.205,11.897,1514,1514,1514
,,,0.018,0.21,1.281,1468,1514,1514
,,,0.017,39.047,0.063,1514,1514,1514
,,,0.018,0.645,0.174,1514,1514,209
,,,0.018,0.237,28.49,1514,1514,1514
,,,0.018,0.212,0.64,1514,1514,1514
,,,0.018,0.223,0.654,1514,1514,1514
,,,0.018,0.221,0.475,1514,551,566
,,,0.019,0.219,7.898,1514,1078,985
,,,0.017,0.225,65.489,1514,1514,985
,,,0.018,0.222,0.538,1514,1514,1514
,,,0.018,0.564,0.612,1514,1514,1514
,,,0.018,0.22,0.584,1514,1514,1514
,,,0.017,0.131,0.422,962,1514,478
,,,0.017,19.062,27.346,1078,1514,1514
,,,2.701,0.221,0.518,79,1514,1514
,,,3.457,0.231,0.494,79,1514,1514
,,,3.263,18.497,1.081,1514,1514,1394
,,,1.801,0.617,27.951,1514,515,1514
,,,3.334,0.231,0.494,1514,1514,1514
,,,3.507,0.231,0.511,1514,1514,1514
,,,1.63,0.208,0.662,1514,77,310
,,,2.2,0.225,3.993,1514,1514,985
,,,3.203,0.218,24.855,1514,1514,1514
,,,3.33,0.232,0.574,1514,1514,1514
,,,3.195,0.909,0.363,1514,1514,1514
,,,2.848,0.048,0.208,1514,83,1087
,,,0.438,0.204,28.723,1315,1514,1514
,,,5.023,15.027,0.468,500,103,1514
,,,1.511,18.751,0.519,975,1514,1514
,,,2.911,0.463,0.784,975,1514,1514
,,,3.388,0.149,0.366,975,1514,873
,,,2.609,0.147,7.906,975,1051,985
,,,1.041,0.147,64.761,975,452,985
,,,3.249,0.448,0.609,975,1514,1514
,,,3.241,0.14,0.684,975,1514,1514
,,,1.948,0.147,0.448,975,1514,1514
,,,0.332,0.148,0.63,975,77,1410
,,,1.513,0.153,27.48,975,1514,1514
,,,5.721,0.152,0.525,975,1514,1514
,,,1.873,0.138,0.503,975,1514,1514
,,,1.805,0.152,0.552,975,1514,1293
,,,1.771,0.144,28.306,975,1514,1514
,,,1.486,0.15,0.429,975,76,1514
,,,5.768,0.55,0.494,975,1514,1514
,,,0.291,0.115,0.427,975,129,236
